Estimulo;C1;C5
2;339551.22849,24424935.008918,32.554614,36.02937,339552.480355,24424956.0743,32.554611,36.029386;796807.246745,37186791.705718,29.946,42.185021,796808.429581,37186822.07532,29.946006,42.185047
0;339552.739074,24424963.187714,32.554612,36.029393,339552.739074,24424963.187714,32.554612,36.029393;796809.414753,37186843.253227,29.94601,42.185064,796809.414753,37186843.253227,29.94601,42.185064
2;339556.518386,24425088.129014,32.55461,36.029481,339558.124985,24425147.118083,32.554597,36.029514;796837.376208,37187430.929966,29.946037,42.185419,796838.149387,37187472.159325,29.946036,42.185442
0;339561.499433,24425273.444355,32.554608,36.029611,339561.499433,24425273.444355,32.554608,36.029611;796843.832919,37187660.396593,29.946072,42.185573,796843.832919,37187660.396593,29.946072,42.185573
2;339562.247707,24425327.765581,32.554616,36.029659,339562.247707,24425327.765581,32.554616,36.029659;796845.448603,37187761.458941,29.946091,42.185647,796845.448603,37187761.458941,29.946091,42.185647
0;339567.934174,24425417.855755,32.554626,36.029737,339567.934174,24425417.855755,32.554626,36.029737;796852.326724,37187922.68113,29.946117,42.185763,796852.326724,37187922.68113,29.946117,42.185763
1;339568.615824,24425432.946384,32.55463,36.029752,339569.278898,24425456.921428,32.554632,36.029772;796852.950168,37187955.268727,29.946126,42.185789,796854.385211,37188045.780208,29.946128,42.185836
1;339571.260176,24425538.710958,32.554641,36.029837,339572.181658,24425566.052485,32.554639,36.029856;796858.990461,37188224.54008,29.94616,42.185961,796859.83952,37188273.420546,29.946164,42.185992
0;339574.203226,24425613.972917,32.554639,36.029891,339574.203226,24425613.972917,32.554639,36.029891;796864.217302,37188354.215579,29.946179,42.186054,796864.217302,37188354.215579,29.946179,42.186054
0;339577.856507,24425796.14965,32.554639,36.030028,339577.856507,24425796.14965,32.554639,36.030028;796870.916564,37188758.012756,29.946221,42.186328,796870.916564,37188758.012756,29.946221,42.186328
2;339579.777441,24425880.138215,32.554656,36.030104,339579.882361,24425895.709248,32.554655,36.030116;796873.537696,37188981.873185,29.946279,42.1865,796873.724034,37189015.060145,29.946283,42.186524
1;339581.726278,24425965.81253,32.554656,36.030172,339582.269798,24425976.223091,32.554659,36.030183;796875.638351,37189128.318632,29.946307,42.186619,796876.720808,37189154.364888,29.946316,42.186643
0;339583.332774,24425997.119092,32.55466,36.0302,339583.332774,24425997.119092,32.55466,36.0302;796878.946432,37189199.506351,29.946323,42.186676,796878.946432,37189199.506351,29.946323,42.186676
2;339583.451721,24426014.958573,32.554661,36.030214,339583.718555,24426035.222418,32.554662,36.030232;796879.063066,37189257.047472,29.94633,42.186713,796879.407359,37189315.170357,29.946341,42.186759
2;339585.305206,24426068.762253,32.554666,36.030266,339585.531124,24426079.273282,32.554669,36.030277;796882.470448,37189419.101879,29.946362,42.186852,796883.490567,37189446.728977,29.946375,42.18688
0;339585.573074,24426114.233474,32.554669,36.0303,339585.573074,24426114.233474,32.554669,36.0303;796885.207913,37189544.27298,29.946394,42.186951,796885.207913,37189544.27298,29.946394,42.186951
1;339585.655561,24426125.704168,32.554672,36.030312,339586.465521,24426136.692225,32.554672,36.030321;796885.976941,37189595.995046,29.946404,42.186991,796887.591286,37189652.461918,29.946407,42.187025
2;339586.97767,24426152.447114,32.554674,36.030336,339587.037503,24426166.112482,32.554675,36.030346;796888.72354,37189707.973397,29.946424,42.187074,796889.219404,37189756.604562,29.946435,42.187109
1;339587.127455,24426192.730704,32.554676,36.030368,339587.671743,24426207.104313,32.554676,36.030379;796889.561686,37189834.126246,29.946466,42.187187,796889.906191,37189867.493871,29.946468,42.187209
1;339587.757481,24426217.160881,32.554679,36.030391,339588.240611,24426228.381842,32.554679,36.0304;796890.18623,37189892.16742,29.946484,42.187244,796891.063249,37189944.001339,29.946489,42.187281
2;339588.45674,24426241.452084,32.554686,36.030418,339588.692455,24426248.158514,32.554687,36.030424;796891.868778,37190001.086491,29.946532,42.187356,796892.124123,37190028.712328,29.946539,42.187379
0;339588.899078,24426260.602372,32.554687,36.030433,339588.899078,24426260.602372,32.554687,36.030433;796892.447739,37190084.266218,29.946545,42.187416,796892.447739,37190084.266218,29.946545,42.187416
2;339589.220504,24426270.255482,32.554691,36.030445,339589.996138,24426289.151142,32.554695,36.030463;796892.868419,37190133.805584,29.946581,42.187481,796895.222408,37190269.013499,29.946618,42.187593
2;339590.121996,24426301.597022,32.554697,36.030473,339590.543013,24426314.222264,32.5547,36.030486;796895.527457,37190346.527694,29.946638,42.187651,796896.203699,37190457.593478,29.946667,42.187743
1;339591.411884,24426334.424013,32.5547,36.030504,339592.653827,24426359.642299,32.554699,36.030522;796897.688758,37190544.257179,29.946688,42.187831,796899.268176,37190594.281171,29.946697,42.187869
1;339592.787436,24426368.929638,32.554699,36.030529,339592.91807,24426378.571064,32.554701,36.03054;796899.574687,37190629.999337,29.946701,42.187893,796900.315744,37190674.768873,29.946717,42.187937
0;339593.801454,24426390.509935,32.554702,36.030552,339593.801454,24426390.509935,32.554702,36.030552;796902.749769,37190757.757749,29.946731,42.188007,796902.749769,37190757.757749,29.946731,42.188007
2;339593.854295,24426404.022586,32.554702,36.030563,339594.406775,24426421.77941,32.554701,36.030577;796902.923522,37190844.790004,29.946739,42.188063,796903.428447,37190904.807244,29.946751,42.188113
1;339594.526023,24426437.272245,32.554702,36.030589,339595.412026,24426447.852934,32.554702,36.030597;796903.756187,37190997.156446,29.946761,42.188171,796905.737467,37191029.482156,29.946764,42.188195
1;339595.829717,24426468.95483,32.554708,36.030618,339596.908063,24426498.918048,32.554704,36.030635;796907.462113,37191146.651981,29.94679,42.188288,796910.143377,37191239.927298,29.946796,42.188343
1;339597.107459,24426507.318038,32.554707,36.030642,339598.004322,24426525.603779,32.554706,36.030656;796910.766666,37191281.504315,29.94681,42.188375,796911.285784,37191366.37092,29.946828,42.188435
0;339598.111752,24426533.852442,32.55471,36.030667,339598.111752,24426533.852442,32.55471,36.030667;796911.519819,37191474.383607,29.946848,42.188517,796911.519819,37191474.383607,29.946848,42.188517
1;339599.700939,24426577.215203,32.554719,36.030705,339602.677502,24426643.742432,32.554706,36.030744;796912.780926,37191757.921709,29.946942,42.188746,796915.76231,37191897.828496,29.94695,42.188832
2;339603.755971,24426688.877677,32.554715,36.030782,339604.422203,24426700.495297,32.554716,36.030793;796916.949308,37192175.424809,29.947021,42.189035,796918.090698,37192214.098551,29.947039,42.189078
0;339606.727167,24426721.860325,32.554713,36.030807,339606.727167,24426721.860325,32.554713,36.030807;796920.665961,37192282.792049,29.947047,42.18913,796920.665961,37192282.792049,29.947047,42.18913
0;339614.466209,24426871.380049,32.554727,36.030927,339614.466209,24426871.380049,32.554727,36.030927;796950.675807,37192961.660584,29.94719,42.189635,796950.675807,37192961.660584,29.94719,42.189635
2;339615.973399,24426929.116825,32.554734,36.030975,339616.812655,24426958.1282,32.554728,36.030992;796957.106858,37193254.074031,29.947256,42.189858,796957.904749,37193309.768617,29.947258,42.189892
2;339616.99733,24426966.220679,32.55473,36.031001,339617.851695,24426983.556442,32.554733,36.031018;796959.334119,37193342.798472,29.94727,42.189924,796960.453856,37193403.572514,29.947289,42.189981
0;339618.684057,24427034.047092,32.554733,36.031055,339618.684057,24427034.047092,32.554733,36.031055;796962.566866,37193624.90085,29.947313,42.190125,796962.566866,37193624.90085,29.947313,42.190125
1;339619.02187,24427084.224864,32.554742,36.031099,339619.505678,24427106.859079,32.554741,36.031115;796965.839495,37193891.402101,29.947374,42.19033,796967.284357,37193974.93285,29.947383,42.190384
1;339620.310057,24427128.145812,32.554739,36.031129,339620.425365,24427138.527507,32.554742,36.031139;796967.925548,37194041.305602,29.947388,42.190426,796968.878394,37194087.1677,29.9474,42.190465
0;339621.578606,24427199.163137,32.554741,36.031183,339621.578606,24427199.163137,32.554741,36.031183;796970.777215,37194261.829292,29.94744,42.190601,796970.777215,37194261.829292,29.94744,42.190601
1;339624.627278,24427237.534744,32.554743,36.031217,339624.627278,24427237.534744,32.554743,36.031217;796980.311715,37194447.858847,29.947482,42.190753,796980.311715,37194447.858847,29.947482,42.190753
1;339708.249769,24429063.772353,32.554664,36.032542,339710.619398,24429092.688399,32.554663,36.032567;799738.31035,37250706.497158,29.943416,42.218931,799741.231144,37250740.809692,29.943423,42.21896
1;339711.645834,24429160.78035,32.55467,36.032622,339713.290679,24429170.040001,32.55467,36.032631;799743.649344,37250884.049903,29.943452,42.219062,799745.103441,37250899.884196,29.943454,42.219074
0;339715.774619,24429244.581039,32.554676,36.032688,339715.774619,24429244.581039,32.554676,36.032688;799747.494933,37251047.952402,29.943483,42.219174,799747.494933,37251047.952402,29.943483,42.219174
1;339717.978873,24429295.136673,32.554683,36.032733,339717.978873,24429295.136673,32.554683,36.032733;799749.454749,37251152.802271,29.943507,42.219258,799749.454749,37251152.802271,29.943507,42.219258
0;339722.342525,24429382.630882,32.554685,36.032803,339722.342525,24429382.630882,32.554685,36.032803;799756.417892,37251309.168627,29.943522,42.219361,799756.417892,37251309.168627,29.943522,42.219361
1;339723.1328,24429393.374704,32.554691,36.032817,339723.36414,24429407.266933,32.554693,36.032829;799759.216668,37251339.512199,29.943536,42.219395,799760.093727,37251371.078149,29.943542,42.219417
1;339723.737551,24429448.756559,32.554699,36.032869,339724.285655,24429455.382396,32.554703,36.03288;799761.316032,37251459.815705,29.943559,42.21949,799761.867641,37251472.330568,29.943568,42.219508
2;339724.33755,24429474.247241,32.554705,36.032896,339724.457843,24429485.025881,32.554705,36.032903;799762.128605,37251500.985625,29.943573,42.219529,799762.242611,37251520.580043,29.943575,42.219541
0;339724.530401,24429506.202142,32.554706,36.032918,339724.530401,24429506.202142,32.554706,36.032918;799762.320778,37251545.100095,29.943579,42.219557,799762.320778,37251545.100095,29.943579,42.219557
2;339726.53387,24429524.772487,32.554707,36.032935,339726.64351,24429548.2374,32.55471,36.032955;799763.247599,37251576.555095,29.943584,42.21958,799763.5346,37251611.572914,29.943594,42.21961
1;339726.669586,24429562.419273,32.55471,36.032965,339729.106814,24429581.182569,32.554707,36.032979;799763.852418,37251633.941747,29.943596,42.219624,799766.301161,37251663.485153,29.943598,42.219646
1;339729.312367,24429645.867822,32.554714,36.03303,339730.480159,24429660.307109,32.554712,36.03304;799766.588097,37251767.384539,29.943622,42.219725,799767.111487,37251797.4496,29.943623,42.219742
2;339730.61509,24429682.81628,32.554713,36.033057,339730.6969,24429714.070699,32.554711,36.033076;799767.217732,37251838.927596,29.943628,42.219768,799767.524062,37251893.414222,29.943632,42.219801
0;339730.889062,24429746.216518,32.554711,36.033098,339730.889062,24429746.216518,32.554711,36.033098;799767.707687,37251939.130065,29.943641,42.219836,799767.707687,37251939.130065,29.943641,42.219836
2;339732.62567,24429784.923366,32.554715,36.033131,339732.748155,24429792.553596,32.55472,36.033141;799770.714628,37252028.913184,29.94366,42.219902,799770.962291,37252055.310862,29.943669,42.219926
2;339733.057516,24429809.582877,32.554719,36.033154,339733.781544,24429829.145652,32.554721,36.03317;799773.36902,37252095.151399,29.943673,42.219954,799774.710598,37252148.4006,29.943685,42.219994
0;339734.983023,24429841.917685,32.554727,36.033185,339734.983023,24429841.917685,32.554727,36.033185;799776.582891,37252182.326472,29.9437,42.220027,799776.582891,37252182.326472,29.9437,42.220027
0;339739.031286,24429988.581606,32.554748,36.03331,339739.031286,24429988.581606,32.554748,36.03331;799782.536984,37252559.75253,29.943787,42.220308,799782.536984,37252559.75253,29.943787,42.220308
2;339740.951402,24430028.951201,32.554753,36.033347,339742.539312,24430046.262873,32.554754,36.033364;799788.369617,37252694.151414,29.943809,42.220408,799789.391149,37252714.740148,29.94382,42.220434
0;339747.078759,24430130.379718,32.55477,36.033444,339747.078759,24430130.379718,32.55477,36.033444;799794.627982,37252932.94096,29.943885,42.220622,799794.627982,37252932.94096,29.943885,42.220622
1;339747.089745,24430145.389079,32.55477,36.033455,339747.400277,24430161.002831,32.55477,36.033468;799794.768579,37252964.993921,29.943891,42.220645,799795.407813,37252998.393766,29.943898,42.220672
2;339748.515894,24430173.803041,32.554769,36.033477,339748.790495,24430195.766884,32.554769,36.033493;799797.432769,37253026.227963,29.9439,42.220688,799797.938241,37253055.630508,29.943912,42.220718
2;339749.668487,24430215.657596,32.554771,36.03351,339750.006813,24430236.982591,32.554774,36.03353;799798.465572,37253102.634843,29.943916,42.220746,799799.11912,37253144.597232,29.943932,42.220786
0;339754.247824,24430342.984894,32.554774,36.033608,339754.247824,24430342.984894,32.554774,36.033608;799810.048309,37253438.731633,29.94398,42.220996,799810.048309,37253438.731633,29.94398,42.220996
1;339754.313915,24430351.712652,32.554776,36.033617,339754.591346,24430394.521565,32.554776,36.033646;799810.128705,37253469.495551,29.943985,42.22102,799810.849483,37253555.089197,29.944001,42.22108
2;339754.832102,24430410.931841,32.554777,36.033658,339755.123684,24430433.571074,32.554779,36.033677;799811.390933,37253604.627008,29.94401,42.221113,799812.597356,37253705.837475,29.944023,42.22118
1;339756.325141,24430444.084064,32.554784,36.03369,339757.978973,24430470.432586,32.55478,36.033709;799815.271175,37253766.818942,29.944049,42.221239,799819.759014,37253859.100976,29.944059,42.221307
1;339759.651892,24430520.566265,32.554785,36.033753,339760.967604,24430541.178506,32.554788,36.033774;799823.05669,37254028.40064,29.944097,42.221436,799824.40167,37254095.954595,29.944112,42.221492
0;339762.080081,24430558.354895,32.554786,36.033786,339762.080081,24430558.354895,32.554786,36.033786;799824.910323,37254122.821267,29.944118,42.221515,799824.910323,37254122.821267,29.944118,42.221515
1;339763.800447,24430576.089112,32.554788,36.033804,339764.114435,24430594.614578,32.554791,36.033818;799826.597473,37254201.36668,29.944131,42.221571,799826.737768,37254262.964222,29.944144,42.221613
2;339764.884673,24430640.307164,32.554799,36.033859,339765.470935,24430653.389521,32.554802,36.033871;799827.917763,37254401.435576,29.94419,42.22173,799829.673251,37254457.166598,29.944202,42.22177
0;339766.748342,24430722.21421,32.5548,36.03392,339766.748342,24430722.21421,32.5548,36.03392;799831.758535,37254640.97752,29.944228,42.221896,799831.758535,37254640.97752,29.944228,42.221896
2;339769.321648,24430825.323616,32.554806,36.034001,339769.904544,24430846.918361,32.554808,36.034017;799836.145029,37254983.112095,29.944306,42.22215,799836.654796,37255059.800674,29.944328,42.22221
0;339772.037935,24430901.60639,32.554812,36.034059,339772.037935,24430901.60639,32.554812,36.034059;799852.430286,37255478.982665,29.944412,42.222522,799852.430286,37255478.982665,29.944412,42.222522
1;339772.154938,24430917.385588,32.554812,36.03407,339772.610488,24430940.554968,32.554813,36.034091;799853.267028,37255802.231003,29.944428,42.222712,799858.947586,37256188.203581,29.94448,42.222999
2;339772.976236,24430951.352015,32.554817,36.034104,339773.095328,24430959.658486,32.554819,36.03411;799861.690245,37256250.058899,29.944501,42.223056,799862.74696,37256307.315954,29.944514,42.223098
2;339773.225382,24430986.75643,32.55482,36.034129,339773.652089,24430995.065277,32.554825,36.034141;799863.979157,37256467.507617,29.944547,42.223208,799864.786053,37256535.632673,29.944579,42.223277
0;339775.353747,24431065.647596,32.554823,36.034193,339775.353747,24431065.647596,32.554823,36.034193;799868.767224,37257019.031789,29.944674,42.223642,799868.767224,37257019.031789,29.944674,42.223642
1;339775.483755,24431076.242189,32.554824,36.034202,339775.558778,24431094.001622,32.55483,36.034219;799871.312798,37257116.631904,29.944679,42.223704,799872.56906,37257271.62231,29.944728,42.223828
1;339775.615671,24431108.174762,32.554834,36.034233,339777.763207,24431133.118922,32.554832,36.034251;799874.739558,37257378.444666,29.944761,42.223916,799884.084368,37257498.291374,29.944774,42.224003
0;339778.71377,24431230.948725,32.55484,36.034331,339778.71377,24431230.948725,32.55484,36.034331;799889.859123,37258122.942299,29.944891,42.224451,799889.859123,37258122.942299,29.944891,42.224451
0;339780.558748,24431380.714634,32.554856,36.034459,339780.558748,24431380.714634,32.554856,36.034459;799910.061804,37259567.566205,29.945178,42.225544,799910.061804,37259567.566205,29.945178,42.225544
2;339781.389597,24431393.768941,32.55486,36.034472,339781.72575,24431414.274575,32.554862,36.034489;799910.733745,37259856.604714,29.945223,42.225738,799933.705805,37260490.625067,29.945289,42.226153
2;339782.382901,24431462.306341,32.55487,36.034533,339782.382901,24431462.306341,32.55487,36.034533;799986.159336,37261737.743787,29.945437,42.226973,799986.159336,37261737.743787,29.945437,42.226973
0;339836.284083,24432676.321052,32.554861,36.035466,339836.284083,24432676.321052,32.554861,36.035466;800095.105166,37265932.500897,29.945963,42.229896,800095.105166,37265932.500897,29.945963,42.229896
1;339840.063593,24432812.92996,32.554875,36.035586,339841.752362,24432838.12316,32.554874,36.035607;800098.028281,37266219.799836,29.946021,42.230118,800099.012271,37266257.570378,29.946029,42.230149
0;339842.051325,24432867.508182,32.554873,36.035626,339842.051325,24432867.508182,32.554873,36.035626;800101.017473,37266284.616444,29.946034,42.230169,800101.017473,37266284.616444,29.946034,42.230169
2;339842.208295,24432882.366294,32.554875,36.035637,339842.759954,24432916.392675,32.554878,36.035663;800101.51916,37266312.810054,29.946039,42.23019,800101.568242,37266356.953918,29.946053,42.230226
2;339843.474698,24432930.958937,32.554883,36.035681,339847.240707,24433013.977855,32.554865,36.035726;800102.035209,37266385.609256,29.946064,42.230255,800105.32258,37266461.661274,29.946064,42.230298
1;339849.570898,24433076.137208,32.554866,36.035774,339849.806773,24433088.647737,32.554871,36.035791;800107.848087,37266559.180648,29.946084,42.230371,800108.661206,37266595.445018,29.946097,42.230409
0;339850.110572,24433100.725192,32.554872,36.035802,339850.110572,24433100.725192,32.554872,36.035802;800109.613544,37266621.89953,29.946101,42.230429,800109.613544,37266621.89953,29.946101,42.230429
2;339851.771318,24433150.091121,32.554879,36.035842,339854.204035,24433204.143547,32.554866,36.035873;800111.642789,37266741.192639,29.946123,42.230508,800115.139267,37266799.076655,29.946121,42.23054
2;339854.507262,24433214.30449,32.554867,36.035881,339854.952208,24433234.040074,32.55487,36.035896;800115.272276,37266820.006158,29.946124,42.230554,800115.586208,37266862.962429,29.946132,42.230584
2;339855.012535,24433272.664078,32.554867,36.035919,339855.470418,24433304.534408,32.554865,36.035939;800115.68971,37266907.017406,29.946137,42.230612,800116.21819,37266960.756271,29.946147,42.230649
2;339856.681383,24433319.666108,32.554865,36.03595,339857.378928,24433344.618728,32.554865,36.035969;800117.073519,37266990.450424,29.946149,42.230667,800119.06734,37267026.344522,29.946157,42.230697
0;339857.432142,24433366.364051,32.554867,36.035985,339857.432142,24433366.364051,32.554867,36.035985;800119.152082,37267062.560555,29.946164,42.230723,800119.152082,37267062.560555,29.946164,42.230723
0;339859.411861,24433518.473925,32.554886,36.03611,339859.411861,24433518.473925,32.554886,36.03611;800126.596113,37267395.735399,29.946214,42.23095,800126.596113,37267395.735399,29.946214,42.23095
2;339861.905236,24433603.121044,32.554907,36.036196,339862.094525,24433625.114708,32.554906,36.036212;800129.016572,37267534.890314,29.94626,42.231073,800129.199262,37267571.982733,29.94626,42.231094
0;339863.40357,24433688.316925,32.55491,36.036263,339863.40357,24433688.316925,32.55491,36.036263;800131.899552,37267654.268481,29.94628,42.231161,800131.899552,37267654.268481,29.94628,42.231161
1;339864.526712,24433806.03998,32.554936,36.036369,339864.681395,24433815.840397,32.55494,36.036379;800134.383329,37267861.664897,29.94633,42.231322,800134.509919,37267877.734466,29.946336,42.231335
0;339864.811485,24433838.141219,32.554944,36.036398,339864.811485,24433838.141219,32.554944,36.036398;800134.840388,37267920.047004,29.946345,42.231367,800134.840388,37267920.047004,29.946345,42.231367
1;339864.95959,24433856.701832,32.554946,36.036413,339865.492891,24433874.996361,32.554948,36.036429;800134.996246,37267949.691761,29.946351,42.231388,800135.862255,37267981.061366,29.946357,42.231411
2;339865.692274,24433884.089923,32.554947,36.036436,339865.792351,24433895.893276,32.554952,36.036451;800136.098615,37268000.78626,29.946358,42.231424,800136.270648,37268020.974931,29.946367,42.231448
0;339868.636435,24434019.447973,32.554958,36.036549,339868.636435,24434019.447973,32.554958,36.036549;800140.436861,37268201.418596,29.946397,42.231579,800140.436861,37268201.418596,29.946397,42.231579
1;339869.14286,24434041.264424,32.554963,36.036572,339869.812511,24434073.186491,32.55496,36.036592;800141.403842,37268237.281137,29.946406,42.23161,800142.076786,37268276.782657,29.946409,42.231635
2;339872.105265,24434173.415703,32.554966,36.03667,339872.709473,24434199.965732,32.554965,36.036687;800145.927923,37268424.922306,29.946438,42.231741,800147.011809,37268471.399931,29.946442,42.231768
0;339873.205865,24434238.282664,32.554961,36.036708,339873.205865,24434238.282664,32.554961,36.036708;800147.410972,37268504.585822,29.946446,42.231788,800147.410972,37268504.585822,29.946446,42.231788
2;339874.551618,24434289.369682,32.554963,36.036752,339875.018822,24434300.078665,32.554968,36.036766;800149.082507,37268587.962599,29.946456,42.23185,800149.703919,37268616.13569,29.946465,42.231875
2;339875.303474,24434313.820246,32.554973,36.036782,339876.33855,24434341.047536,32.554972,36.036801;800149.851189,37268644.800632,29.946471,42.231897,800151.027598,37268686.4306,29.946473,42.231921
1;339876.635576,24434375.971799,32.554971,36.036824,339877.411901,24434390.716975,32.55497,36.036834;800151.609302,37268726.656621,29.94648,42.231949,800152.060651,37268758.421327,29.946482,42.231967
0;339877.842872,24434410.024406,32.554972,36.03685,339877.842872,24434410.024406,32.554972,36.03685;800152.207476,37268802.928444,29.946486,42.231996,800152.207476,37268802.928444,29.946486,42.231996
1;339878.491253,24434419.80451,32.554973,36.036858,339878.635397,24434437.885278,32.554975,36.036872;800153.53655,37268825.991325,29.946488,42.232012,800153.817134,37268863.927571,29.946493,42.232036
1;339879.59506,24434458.327204,32.554974,36.036887,339879.749931,24434471.863717,32.554977,36.0369;800153.941274,37268890.916639,29.946499,42.232057,800154.500847,37268914.476069,29.946504,42.232076
1;339880.211017,24434568.238121,32.554981,36.036968,339881.287398,24434589.209805,32.554985,36.036988;800156.141162,37269047.040462,29.946525,42.232165,800158.294095,37269086.795266,29.946533,42.232196
0;339882.815719,24434665.738088,32.554985,36.037042,339882.815719,24434665.738088,32.554985,36.037042;800162.414306,37269204.168094,29.946549,42.23228,800162.414306,37269204.168094,29.946549,42.23228
1;339882.982988,24434674.437564,32.554988,36.037051,339885.339191,24434685.736312,32.554991,36.037065;800162.643389,37269224.525306,29.946554,42.232296,800164.920735,37269260.012626,29.946565,42.232327
1;339885.574558,24434692.14847,32.554998,36.037078,339885.857255,24434706.205549,32.555002,36.037094;800164.97376,37269267.190408,29.946579,42.232348,800165.703813,37269299.198178,29.946588,42.232375
0;339890.443296,24434804.259462,32.555009,36.037176,339890.443296,24434804.259462,32.555009,36.037176;800172.091856,37269529.298372,29.946623,42.232537,800172.091856,37269529.298372,29.946623,42.232537
2;339890.585619,24434819.640064,32.555008,36.037186,339891.071074,24434838.886793,32.555008,36.0372;800172.175369,37269553.545223,29.946624,42.232552,800172.788097,37269610.546914,29.946628,42.232585
2;339891.213697,24434863.934135,32.555007,36.037219,339892.356145,24434893.367655,32.555006,36.03724;800173.728737,37269658.891203,29.94664,42.23263,800175.48086,37269721.778224,29.946651,42.232678
1;339892.711527,24434906.598603,32.555007,36.037251,339892.788237,24434919.966881,32.555009,36.037262;800175.947745,37269762.477252,29.94666,42.232711,800175.956704,37269828.745082,29.946668,42.232754
0;339893.412084,24434935.444138,32.555011,36.037276,339893.412084,24434935.444138,32.555011,36.037276;800176.930549,37269864.482011,29.946687,42.232797,800176.930549,37269864.482011,29.946687,42.232797
1;339893.628479,24434945.220444,32.555016,36.03729,339895.351528,24434965.325446,32.555018,36.037312;800177.301921,37269894.7836,29.946704,42.232833,800180.399167,37269939.323652,29.946711,42.232869
2;339895.746087,24434976.494387,32.555017,36.03732,339896.989594,24434990.473306,32.555018,36.037333;800180.801222,37269951.213591,29.946714,42.232878,800182.523412,37269972.85537,29.946717,42.232896
0;339898.233442,24435125.850387,32.555022,36.037431,339898.233442,24435125.850387,32.555022,36.037431;800184.37444,37270173.566406,29.946749,42.233035,800184.37444,37270173.566406,29.946749,42.233035
1;339903.162854,24435226.339004,32.555036,36.037519,339903.807043,24435242.214679,32.555039,36.037535;800190.400226,37270336.897596,29.946787,42.23316,800191.050181,37270356.296995,29.946796,42.233181
1;339904.068796,24435265.030542,32.555037,36.037549,339904.171933,24435280.331206,32.555037,36.037559;800191.232891,37270385.760063,29.946798,42.2332,800191.506376,37270411.273951,29.9468,42.233213
0;339910.019601,24435368.916514,32.555032,36.037628,339910.019601,24435368.916514,32.555032,36.037628;800198.879737,37270555.528738,29.946809,42.233307,800198.879737,37270555.528738,29.946809,42.233307
2;339910.64972,24435381.74104,32.555031,36.037637,339910.64972,24435381.74104,32.555031,36.037637;800199.932312,37270573.295627,29.94681,42.233318,800199.932312,37270573.295627,29.94681,42.233318
2;340030.724784,24437619.489756,32.555015,36.039395,340030.768021,24437631.976399,32.55502,36.039408;824179.098624,37428384.079161,29.935226,42.331377,824179.198886,37428409.148321,29.935234,42.331398
0;340032.253804,24437654.806796,32.555025,36.039432,340032.253804,24437654.806796,32.555025,36.039432;824181.501576,37428439.934532,29.935246,42.331431,824181.501576,37428439.934532,29.935246,42.331431
1;340036.16278,24437726.645048,32.555031,36.039489,340036.477743,24437753.856099,32.555033,36.039511;824189.32482,37428571.144498,29.935264,42.33152,824189.607592,37428609.355109,29.93527,42.331548
1;340037.465983,24437794.58978,32.555051,36.03956,340038.462604,24437812.579454,32.555053,36.039576;824192.651154,37428677.131315,29.935302,42.331622,824193.134196,37428710.245925,29.935307,42.331644
0;340038.80768,24437839.054593,32.555056,36.039597,340038.80768,24437839.054593,32.555056,36.039597;824193.756118,37428748.91604,29.935315,42.331674,824193.756118,37428748.91604,29.935315,42.331674
1;340041.373673,24437961.775352,32.555071,36.039703,340042.292817,24437978.953486,32.55507,36.039717;824196.949303,37428986.57227,29.935365,42.331853,824197.783519,37429004.428649,29.93537,42.331868
0;340043.052787,24437993.482111,32.555073,36.039734,340043.052787,24437993.482111,32.555073,36.039734;824198.420593,37429036.165006,29.935378,42.331897,824198.420593,37429036.165006,29.935378,42.331897
1;340044.159186,24438008.795078,32.555071,36.039745,340044.605492,24438023.403339,32.55507,36.039756;824200.516439,37429063.389609,29.935379,42.331915,824201.516008,37429087.759805,29.935383,42.331933
1;340046.341542,24438110.254127,32.55507,36.039817,340046.683171,24438134.609202,32.55507,36.039835;824204.815077,37429237.549661,29.935402,42.332034,824207.283841,37429308.575647,29.935401,42.332075
1;340047.611867,24438153.021921,32.555071,36.039851,340047.655906,24438159.549342,32.555075,36.039859;824210.489782,37429348.882189,29.935408,42.332107,824211.028375,37429365.174851,29.935416,42.332123
0;340048.822956,24438175.640238,32.555076,36.039873,340048.822956,24438175.640238,32.555076,36.039873;824212.487737,37429404.69992,29.935423,42.332151,824212.487737,37429404.69992,29.935423,42.332151
1;340050.269048,24438198.120889,32.555075,36.039888,340052.854627,24438209.519761,32.555074,36.039899;824214.623864,37429460.474153,29.935425,42.332183,824219.245203,37429492.653685,29.935426,42.332208
2;340053.472835,24438222.759707,32.555079,36.039915,340054.734553,24438253.373785,32.555079,36.039936;824220.908004,37429524.72778,29.93544,42.332241,824221.987498,37429595.67204,29.935446,42.332285
1;340054.775585,24438273.889208,32.55508,36.039952,340054.844086,24438301.207523,32.555079,36.039969;824222.16571,37429636.502671,29.935454,42.332314,824222.732299,37429689.691007,29.93546,42.332345
0;340057.57098,24438353.685516,32.555086,36.040017,340057.57098,24438353.685516,32.555086,36.040017;824227.188422,37429812.661235,29.935488,42.332446,824227.188422,37429812.661235,29.935488,42.332446
2;340057.692548,24438363.736819,32.555089,36.040028,340058.672489,24438403.172957,32.555086,36.040059;824227.443608,37429838.408194,29.935496,42.33247,824229.811379,37429897.571277,29.935502,42.332517
