Estimulo;C2;C4
0;878206.018466,41650838.28863,28.456822,43.188286,878206.018466,41650838.28863,28.456822,43.188286;962345.934218,38958258.851637,28.866606,42.214324,962345.934218,38958258.851637,28.866606,42.214324
2;878206.605633,41650935.212705,28.456833,43.188344,878229.548773,41651702.827006,28.457108,43.188966;962346.109983,38958287.987434,28.866612,42.214345,962354.298002,38958534.860706,28.866714,42.21456
1;878230.140854,41651744.91076,28.457122,43.189,878233.103765,41651891.186214,28.457194,43.189136;962354.62142,38958552.403287,28.866719,42.214573,962355.43294,38958606.637139,28.866746,42.214625
2;878233.503168,41651953.230458,28.457213,43.189183,878234.002559,41652021.682143,28.457229,43.189231;962355.578479,38958628.277485,28.866754,42.214641,962356.370901,38958657.115913,28.866759,42.214661
1;878234.741759,41652142.118804,28.457249,43.189311,878247.494131,41652334.071447,28.457338,43.189484;962356.695988,38958700.833925,28.866767,42.214691,962361.721738,38958758.45883,28.866801,42.21475
1;878251.196628,41652387.713456,28.457355,43.189525,878254.137537,41652484.157882,28.457405,43.189616;962363.93019,38958774.869258,28.866808,42.214765,962364.980502,38958805.760633,28.866827,42.214797
0;878263.599127,41652756.195027,28.457484,43.189811,878263.599127,41652756.195027,28.457484,43.189811;962368.330084,38958890.667234,28.866857,42.214864,962368.330084,38958890.667234,28.866857,42.214864
2;878265.955079,41652775.130316,28.457492,43.189835,878266.959006,41653017.862386,28.457571,43.190037;962369.388175,38958898.522548,28.866859,42.214873,962370.048533,38958984.232877,28.866891,42.214949
2;878267.083031,41653056.069085,28.457573,43.190058,878268.090094,41653148.400396,28.457584,43.190114;962370.153874,38958996.910222,28.866892,42.214958,962370.779967,38959029.454719,28.866896,42.214978
1;878268.295982,41653215.630003,28.457598,43.190158,878268.70367,41653255.28543,28.457603,43.19018;962370.863084,38959056.342028,28.866901,42.214995,962370.923272,38959066.607132,28.866903,42.215002
2;878269.058638,41653351.275972,28.457627,43.190247,878270.523431,41653401.970433,28.457647,43.190291;962371.135041,38959099.125487,28.866916,42.215028,962371.373502,38959122.06005,28.866923,42.215045
0;878270.889324,41653494.403193,28.457664,43.190346,878270.889324,41653494.403193,28.457664,43.190346;962371.584645,38959155.540466,28.866928,42.215066,962371.584645,38959155.540466,28.866928,42.215066
2;878273.106511,41653545.16752,28.457674,43.19038,878273.536639,41653605.742817,28.457691,43.190422;962372.463857,38959171.656027,28.866932,42.215078,962372.745548,38959194.397724,28.866938,42.215094
1;878274.336347,41653696.539076,28.457714,43.190487,878285.799798,41654066.300544,28.457884,43.190836;962372.997543,38959224.072487,28.866946,42.215115,962376.499895,38959345.56606,28.867009,42.215236
2;878288.085483,41654118.775747,28.457901,43.190884,878292.764093,41654133.979348,28.457902,43.190897;962376.871196,38959363.296578,28.867016,42.215252,962379.162892,38959372.73873,28.867016,42.215259
1;878293.724459,41654244.435881,28.457928,43.190977,878303.123064,41654332.046805,28.457959,43.191051;962379.608273,38959415.278847,28.867024,42.215287,962381.945856,38959444.792219,28.867038,42.215314
0;878305.631888,41654585.319696,28.458096,43.191305,878305.631888,41654585.319696,28.458096,43.191305;962382.542663,38959526.417567,28.867088,42.215401,962382.542663,38959526.417567,28.867088,42.215401
2;878306.69591,41654605.468679,28.458104,43.191323,878353.146248,41655830.551282,28.458416,43.192255;962382.988836,38959534.692475,28.867091,42.215409,962395.242608,38959907.018701,28.867205,42.215712
2;878354.089064,41655923.868111,28.458444,43.19233,878372.66208,41657067.995983,28.458631,43.193056;962395.685905,38959934.690058,28.867216,42.215737,962401.939626,38960279.876899,28.867288,42.215975
1;878375.571544,41657146.908052,28.458645,43.193109,878376.962196,41657191.350214,28.458686,43.193169;962403.683624,38960312.986969,28.867291,42.215995,962404.384668,38960330.66065,28.867305,42.216017
1;878377.242998,41657281.685048,28.458717,43.193239,878382.107167,41657382.338693,28.458749,43.193321;962404.506155,38960363.661326,28.867317,42.216043,962406.10627,38960393.824304,28.867329,42.216071
0;878382.839893,41657477.323416,28.458785,43.193396,878382.839893,41657477.323416,28.458785,43.193396;962406.525074,38960426.018385,28.867342,42.216097,962406.525074,38960426.018385,28.867342,42.216097
2;878392.991242,41657624.275116,28.458797,43.193502,878432.672346,41659259.187769,28.459348,43.194831;962408.779894,38960468.143475,28.867348,42.216131,962422.879182,38960939.978201,28.867547,42.216558
2;878433.364971,41659321.292762,28.459361,43.194876,878477.613954,41660976.180419,28.459953,43.196253;962423.340222,38960959.368272,28.867551,42.216573,962435.59074,38961453.011752,28.867768,42.217021
2;878478.065992,41661039.385064,28.45997,43.196299,878485.623134,41661343.992133,28.460044,43.196524;962435.742954,38961474.077501,28.867774,42.217037,962438.113583,38961552.748481,28.867802,42.217105
1;878485.962188,41661396.669627,28.460062,43.196564,878488.183131,41661526.688194,28.460148,43.196716;962438.337931,38961574.277753,28.867808,42.217121,962438.601025,38961616.951872,28.86784,42.217174
0;878491.678992,41661598.274751,28.46016,43.196764,878491.678992,41661598.274751,28.46016,43.196764;962439.477527,38961649.075832,28.867843,42.217192,962439.477527,38961649.075832,28.867843,42.217192
2;878497.267694,41661650.156192,28.460166,43.196798,878500.365192,41661726.28167,28.460179,43.19685;962440.949201,38961669.482722,28.867845,42.217205,962442.464945,38961715.836671,28.867848,42.217232
1;878501.867968,41661801.148953,28.460196,43.196904,878508.716852,41662118.432881,28.460345,43.197202;962442.969785,38961739.657991,28.867854,42.21725,962445.812547,38961835.209983,28.86791,42.217351
2;878509.073332,41662197.681113,28.460362,43.197251,878542.843263,41664211.523253,28.460939,43.198787;962446.015931,38961867.333035,28.867916,42.21737,962455.942827,38962445.686417,28.868126,42.217857
1;878543.025922,41664283.984909,28.460962,43.198841,878558.488002,41664596.442429,28.461047,43.19908;962455.994168,38962472.776079,28.868135,42.217878,962460.658024,38962563.542288,28.868165,42.217953
0;878565.564414,41664667.292245,28.461085,43.19916,878565.564414,41664667.292245,28.461085,43.19916;962463.181878,38962595.097907,28.868176,42.217983,962463.181878,38962595.097907,28.868176,42.217983
1;878569.306877,41664706.06242,28.46109,43.199187,878570.19433,41664791.205825,28.461097,43.199232;962464.568783,38962609.629961,28.868178,42.217993,962464.991871,38962633.39259,28.868181,42.218008
1;878570.703211,41664931.734644,28.461114,43.199309,878571.017732,41664988.369115,28.461133,43.199351;962465.135805,38962684.741077,28.868186,42.218036,962465.483681,38962706.175323,28.868193,42.218052
1;878572.028808,41665140.743689,28.461151,43.199442,878572.609542,41665205.397358,28.461169,43.199496;962466.176878,38962738.618398,28.868198,42.218072,962466.280016,38962764.418312,28.868205,42.218094
2;878573.58345,41665259.425568,28.46118,43.199533,878573.684651,41665343.946612,28.461194,43.19958;962466.835259,38962779.715909,28.868209,42.218105,962466.869415,38962812.365698,28.868213,42.218123
2;878573.861563,41665382.476917,28.461211,43.199613,878574.967183,41665432.783469,28.461221,43.199651;962467.011575,38962824.081736,28.868219,42.218134,962467.246002,38962842.60797,28.868222,42.218147
0;878576.768624,41665470.048274,28.461226,43.199673,878576.768624,41665470.048274,28.461226,43.199673;962467.804737,38962860.019814,28.868224,42.218156,962467.804737,38962860.019814,28.868224,42.218156
1;878577.311897,41665510.523292,28.461244,43.199708,878596.355189,41666033.360614,28.461468,43.200186;962467.916348,38962871.543449,28.868231,42.218168,962472.686838,38963025.324472,28.86831,42.218319
1;878598.039988,41666127.470851,28.461494,43.200258,878599.980724,41666235.578438,28.461571,43.200369;962473.572675,38963058.831721,28.868319,42.218346,962474.556767,38963093.165777,28.868346,42.218383
2;878600.460097,41666319.888305,28.461605,43.200444,878600.500773,41666407.078551,28.461619,43.200497;962474.79062,38963114.572092,28.868357,42.218406,962474.830152,38963142.151924,28.868361,42.218423
0;878600.632281,41666459.074203,28.461637,43.200542,878600.632281,41666459.074203,28.461637,43.200542;962474.977167,38963162.11331,28.868367,42.21844,962474.977167,38963162.11331,28.868367,42.21844
2;878603.782708,41666527.517984,28.461649,43.200599,878618.545682,41667409.599217,28.462042,43.201395;962475.991775,38963182.359824,28.868371,42.218457,962481.142719,38963428.834752,28.868509,42.218707
2;878623.07351,41667501.577827,28.462074,43.201474,878623.851287,41667573.369503,28.462099,43.201536;962482.468483,38963456.339905,28.868522,42.218734,962482.596711,38963478.985422,28.868532,42.218756
1;878625.37089,41667632.056933,28.462108,43.201571,878625.37089,41667632.056933,28.462108,43.201571;962483.353984,38963501.214518,28.868534,42.218769,962483.353984,38963501.214518,28.868534,42.218769
1;879350.274949,41689899.695654,28.463122,43.214059,879356.410813,41690052.326309,28.463217,43.214238;962726.929321,38970740.594782,28.869036,42.223054,962728.529093,38970776.083069,28.869063,42.223099
1;879357.333071,41690143.226477,28.46324,43.214301,879358.247119,41690159.25516,28.463245,43.214315;962729.292054,38970798.77679,28.869069,42.223116,962729.809167,38970804.288948,28.869071,42.223121
2;879359.029787,41690199.653018,28.463271,43.214364,879359.939324,41690261.905756,28.463295,43.214415;962730.32325,38970817.408815,28.869077,42.223135,962730.498993,38970831.335668,28.869084,42.223148
0;879360.963809,41690348.266318,28.463313,43.214475,879360.963809,41690348.266318,28.463313,43.214475;962731.571467,38970856.739708,28.86909,42.223166,962731.571467,38970856.739708,28.86909,42.223166
1;879361.546835,41690386.707893,28.463318,43.214497,879362.409106,41690414.256827,28.46332,43.214512;962732.083222,38970864.050029,28.869091,42.223172,962732.9085,38970873.569902,28.869091,42.223178
2;879362.671115,41690491.899665,28.46334,43.214568,879403.158181,41691971.340709,28.463995,43.215851;962732.990311,38970895.628698,28.869097,42.223194,962743.578046,38971200.782652,28.869286,42.223505
2;879403.270851,41692033.288868,28.464014,43.215897,879433.104096,41692429.882648,28.464208,43.216292;962743.707876,38971214.823803,28.869292,42.223517,962750.169589,38971292.395042,28.869349,42.223613
2;879447.466912,41692475.353517,28.464236,43.21636,879466.738914,41692671.931758,28.46425,43.216479;962755.744322,38971306.070606,28.869358,42.223633,962760.610712,38971351.128138,28.869362,42.223663
0;879476.907486,41693322.956929,28.464519,43.217015,879476.907486,41693322.956929,28.464519,43.217015;962763.309073,38971509.088662,28.869436,42.223801,962763.309073,38971509.088662,28.869436,42.223801
1;879479.336529,41693417.130066,28.464533,43.217069,879482.894442,41693554.931789,28.464605,43.217192;962764.176276,38971531.628753,28.869442,42.223816,962765.094815,38971570.330713,28.869461,42.22385
2;879483.22597,41693611.293461,28.464622,43.217234,879483.357605,41693673.143068,28.464639,43.217277;962765.231372,38971582.732377,28.869466,42.223861,962765.294461,38971598.959144,28.869472,42.223873
1;879484.706318,41693724.823244,28.464651,43.217312,879486.159345,41693773.877484,28.464657,43.217343;962765.718273,38971612.175433,28.869475,42.223883,962765.961135,38971626.160997,28.869475,42.22389
0;879486.498733,41693833.02984,28.464667,43.217381,879486.498733,41693833.02984,28.464667,43.217381;962766.041983,38971639.38885,28.869479,42.2239,962766.041983,38971639.38885,28.869479,42.2239
2;879486.844507,41693856.889489,28.464668,43.217393,879487.495511,41693890.346208,28.464681,43.217423;962766.130789,38971648.782696,28.869479,42.223905,962766.977785,38971661.742176,28.869482,42.223915
1;879487.800612,41693939.178509,28.464691,43.217455,879489.708417,41693997.494212,28.4647,43.217489;962767.045675,38971672.211318,28.869485,42.223923,962768.073753,38971682.669378,28.869488,42.223931
1;879490.080291,41694059.619945,28.464711,43.217528,879490.970123,41694114.184434,28.464728,43.217574;962768.112166,38971697.056642,28.869491,42.223941,962768.251446,38971706.984298,28.869496,42.22395
1;879492.258758,41694160.305536,28.464736,43.217603,879498.195269,41694286.288798,28.464873,43.217797;962768.304576,38971717.148921,28.869498,42.223958,962769.865341,38971744.51721,28.869535,42.224005
0;879500.75572,41694356.974051,28.464922,43.217882,879500.75572,41694356.974051,28.464922,43.217882;962770.239056,38971769.054944,28.869548,42.22403,962770.239056,38971769.054944,28.869548,42.22403
1;879502.467303,41694421.648377,28.464946,43.217933,879506.162535,41694578.452339,28.464979,43.218036;962770.875575,38971786.779778,28.869554,42.224044,962771.940097,38971825.808173,28.869563,42.224071
1;879506.453584,41694630.112658,28.464996,43.218072,879508.583827,41694666.746724,28.465003,43.218098;962772.031168,38971841.065409,28.869568,42.224081,962772.279675,38971853.726358,28.869569,42.224089
1;879509.272439,41694752.161328,28.465034,43.21817,879510.983843,41694917.064749,28.46507,43.218279;962772.449989,38971872.77993,28.869578,42.224107,962772.853756,38971913.81192,28.869588,42.224136
2;879511.668683,41694967.159945,28.46508,43.218312,879550.520522,41696353.845962,28.4657,43.219562;962773.103102,38971925.907144,28.869591,42.224144,962781.755187,38972211.865133,28.869765,42.224443
2;879555.320137,41696458.416394,28.4657,43.219615,879611.311582,41697030.59785,28.4663,43.220488;962782.486865,38972239.794924,28.869766,42.224458,962798.481306,38972375.982982,28.86991,42.224674
0;879684.841116,41697472.621992,28.46623,43.22072,879684.841116,41697472.621992,28.46623,43.22072;962817.454722,38972465.664644,28.869893,42.224725,962817.454722,38972465.664644,28.869893,42.224725
2;879685.461612,41697540.151692,28.466239,43.22076,879692.092135,41698133.195528,28.466508,43.221291;962817.949426,38972482.435712,28.869895,42.224736,962819.691727,38972605.582571,28.869971,42.224864
1;879693.614813,41698178.959297,28.466523,43.221326,879707.888803,41698603.400706,28.466733,43.221723;962819.870346,38972616.785939,28.869976,42.224874,962822.851447,38972711.477538,28.870036,42.224974
1;879708.592452,41698676.023976,28.466745,43.221765,879713.147853,41698801.253095,28.466798,43.221871;962823.101648,38972729.307687,28.87004,42.224985,962823.896497,38972759.170204,28.870053,42.225011
1;879714.264196,41698838.320247,28.466814,43.221904,879715.193258,41698967.588048,28.466912,43.222053;962824.201023,38972772.93876,28.870058,42.225022,962824.39906,38972803.162828,28.870085,42.225061
0;879719.76417,41699037.50924,28.466938,43.222119,879719.76417,41699037.50924,28.466938,43.222119;962825.332963,38972821.678604,28.870092,42.225078,962825.332963,38972821.678604,28.870092,42.225078
2;879719.945797,41699085.219783,28.46695,43.222154,879720.161882,41699111.876346,28.466961,43.222175;962825.488009,38972837.460255,28.870096,42.225089,962825.597872,38972852.744363,28.870099,42.225098
2;879720.297774,41699151.013385,28.466971,43.222205,879734.74862,41700083.385961,28.467263,43.222951;962825.689789,38972862.477333,28.870102,42.225106,962829.381485,38973057.207034,28.870183,42.225283
1;879735.162199,41700176.940749,28.467273,43.22301,879735.386242,41700198.604015,28.46728,43.223027;962829.519923,38973079.853635,28.870186,42.225298,962829.534552,38973084.032079,28.870188,42.225303
1;879735.462761,41700261.148655,28.4673,43.22308,879735.918933,41700308.344532,28.467311,43.223114;962829.666598,38973098.212931,28.870194,42.225316,962829.694089,38973107.067448,28.870198,42.225324
0;879739.610558,41700393.4784,28.467329,43.223169,879739.610558,41700393.4784,28.467329,43.223169;962831.09322,38973131.597474,28.8702,42.225339,962831.09322,38973131.597474,28.8702,42.225339
2;879743.322525,41700538.715147,28.467354,43.223272,879760.738087,41701543.869745,28.467756,43.224168;962831.677077,38973164.965918,28.870208,42.225365,962834.216536,38973358.918976,28.870325,42.225574
1;879760.841578,41701583.404084,28.467771,43.2242,879765.201539,41701701.259833,28.467782,43.224262;962834.254102,38973368.954139,28.870329,42.225583,962836.138647,38973397.241721,28.870333,42.2256
2;879766.875766,41701802.292465,28.467792,43.224318,879767.683671,41701833.907581,28.467797,43.224338;962837.382378,38973422.314282,28.870336,42.225616,962838.014382,38973434.524883,28.870337,42.225623
2;879768.788017,41701856.940463,28.467811,43.224367,879773.125897,41702126.670191,28.46781,43.224485;962838.766582,38973445.140676,28.870341,42.225633,962839.891136,38973506.173107,28.870342,42.225662
0;879776.724512,41702961.559021,28.468224,43.225255,879776.724512,41702961.559021,28.468224,43.225255;962840.410665,38973674.139105,28.870455,42.225842,962840.410665,38973674.139105,28.870455,42.225842
1;879777.594719,41703001.873076,28.46825,43.225292,879780.043777,41703141.441184,28.468302,43.225401;962840.596289,38973684.667372,28.870463,42.225852,962841.329547,38973717.9968,28.870478,42.22588
1;879780.17656,41703178.00667,28.468317,43.225434,879795.839624,41703325.599958,28.468352,43.225556;962841.421662,38973728.263807,28.870482,42.225889,962845.362521,38973771.35034,28.87049,42.225923
2;879796.155253,41703373.140903,28.468374,43.2256,879821.892106,41705656.121741,28.469159,43.227442;962845.447368,38973783.74911,28.870498,42.225936,962851.816808,38974277.346195,28.870719,42.226386
1;879823.282311,41705725.291646,28.469173,43.227489,879823.894445,41705748.143297,28.469188,43.227516;962852.003181,38974293.560303,28.870724,42.226399,962852.658658,38974301.90436,28.870728,42.226408
0;879824.107262,41705787.554808,28.469198,43.227543,879824.107262,41705787.554808,28.469198,43.227543;962852.798768,38974316.077673,28.870731,42.226417,962852.798768,38974316.077673,28.870731,42.226417
2;879825.190198,41705821.995119,28.469216,43.227577,879848.113858,41706604.871819,28.469499,43.228233;962853.215844,38974325.291689,28.870737,42.226428,962858.970671,38974496.791455,28.870815,42.226586
2;879848.89273,41706642.62782,28.469512,43.228263,879849.793514,41706723.758652,28.469537,43.228324;962859.107025,38974502.909571,28.870819,42.226592,962859.683157,38974527.110986,28.870825,42.22661
2;879850.374633,41706770.67465,28.469548,43.228358,879876.866676,41707932.920443,28.470032,43.229393;962859.870208,38974544.604149,28.870828,42.226622,962865.575781,38974793.394672,28.870961,42.226871
1;879880.901894,41707999.3992,28.470061,43.22945,879893.338766,41708374.277141,28.470241,43.229808;962866.556778,38974809.198032,28.87097,42.226886,962869.948432,38974884.727991,28.871022,42.226972
2;879897.645094,41708471.892807,28.470263,43.229881,879898.066569,41708514.428657,28.470274,43.229908;962871.048515,38974915.361073,28.871028,42.226994,962871.133388,38974923.221813,28.871031,42.227001
0;879898.447856,41708546.340979,28.470283,43.229932,879898.447856,41708546.340979,28.470283,43.229932;962871.743159,38974939.166906,28.871034,42.22701,962871.743159,38974939.166906,28.871034,42.22701
1;879899.374884,41708574.157204,28.470294,43.229956,879899.499271,41708631.230502,28.47033,43.230021;962872.031174,38974946.930215,28.871037,42.227018,962872.177977,38974963.337141,28.871047,42.227035
1;879899.867331,41708673.360104,28.470348,43.230058,879900.773269,41708687.996756,28.470353,43.23007;962872.393048,38974976.109722,28.871052,42.227047,962872.987975,38974985.456094,28.871053,42.227053
2;879901.211308,41708718.617763,28.470368,43.230103,879924.137008,41709479.08542,28.470839,43.230922;962873.231568,38974995.275486,28.871057,42.227062,962878.249563,38975158.005972,28.871182,42.227258
0;879962.792395,41709659.267972,28.47084,43.231036,879962.792395,41709659.267972,28.47084,43.231036;962887.541622,38975192.501914,28.871183,42.227283,962887.541622,38975192.501914,28.871183,42.227283
1;879964.148167,41709789.787877,28.470876,43.231127,879964.148167,41709789.787877,28.470876,43.231127;962888.277152,38975228.740897,28.871193,42.227308,962888.277152,38975228.740897,28.871193,42.227308
2;879965.018695,41709827.92411,28.470895,43.231172,879965.782612,41709905.857928,28.470909,43.231222;962888.393074,38975235.181994,28.871198,42.227319,962888.729541,38975264.052476,28.871201,42.227336
1;879965.828356,41709965.525212,28.470916,43.23126,879979.828859,41710170.463593,28.470985,43.231433;962888.899822,38975284.671602,28.871202,42.227348,962893.694309,38975340.772788,28.871221,42.227396
2;879980.613349,41710219.323355,28.471008,43.231474,879981.239951,41710251.05951,28.47101,43.231492;962894.516368,38975360.46316,28.871227,42.227411,962894.719172,38975374.627871,28.871227,42.227419
2;879982.770662,41710304.017732,28.471031,43.231534,879984.306951,41710353.681101,28.471039,43.231565;962896.079132,38975392.651495,28.871233,42.227433,962897.09385,38975408.029195,28.871234,42.227442
0;879986.557118,41710392.664062,28.471047,43.231594,879986.557118,41710392.664062,28.471047,43.231594;962897.759837,38975414.644805,28.871237,42.227449,962897.759837,38975414.644805,28.871237,42.227449
2;879987.161854,41710417.124747,28.471064,43.231621,879987.687141,41710467.114051,28.471073,43.231654;962897.997864,38975420.814621,28.871242,42.227456,962898.633001,38975438.227572,28.871244,42.227468
1;879988.089625,41710516.617778,28.471087,43.23169,879990.769776,41710557.047209,28.471089,43.231714;962898.981811,38975451.713494,28.871247,42.227478,962900.215948,38975475.407499,28.871246,42.22749
2;879996.609447,41710698.350224,28.471108,43.231812,879997.185122,41710740.845448,28.471117,43.231842;962903.026361,38975519.858783,28.871253,42.227521,962903.518467,38975531.069834,28.871256,42.22753
1;879997.28709,41710774.802105,28.471139,43.231883,879998.5363,41710823.433289,28.471158,43.231926;962903.74593,38975542.819382,28.871263,42.227543,962903.880322,38975563.503757,28.871266,42.227557
0;880003.495674,41710865.77028,28.47117,43.231964,880003.495674,41710865.77028,28.47117,43.231964;962905.395247,38975579.763645,28.871267,42.227568,962905.395247,38975579.763645,28.871267,42.227568
2;880003.666645,41710912.784137,28.471185,43.232003,880004.035346,41710977.355048,28.471196,43.232042;962905.470879,38975590.416556,28.871271,42.227578,962906.284556,38975609.923377,28.871274,42.22759
2;880004.959863,41711034.969345,28.471202,43.232075,880046.643008,41713229.035088,28.47213,43.233991;962906.514404,38975629.405412,28.871275,42.227601,962915.88211,38976089.951494,28.871524,42.228055
1;880047.78851,41713276.528203,28.472137,43.234019,880049.809024,41713378.711946,28.472154,43.23408;962916.026624,38976102.298957,28.871526,42.228063,962916.519979,38976118.634044,28.871532,42.228076
1;880050.21189,41713476.945879,28.472173,43.234139,880051.649674,41713557.353415,28.472212,43.234203;962916.768315,38976149.641709,28.871536,42.228093,962919.040104,38976171.065204,28.871546,42.228112
1;880052.328508,41713586.516285,28.472218,43.234222,880054.062426,41713643.645004,28.472227,43.234259;962919.328112,38976185.309084,28.871548,42.228121,962920.50719,38976202.35206,28.87155,42.228132
0;880054.99053,41713758.066627,28.472249,43.234335,880054.99053,41713758.066627,28.472249,43.234335;962921.508525,38976223.188821,28.871555,42.228148,962921.508525,38976223.188821,28.871555,42.228148
2;880055.222129,41713803.79221,28.472262,43.234368,880056.22836,41713826.673102,28.472265,43.234382;962921.623842,38976233.616104,28.87156,42.228156,962921.978835,38976246.645052,28.87156,42.228163
2;880056.851221,41713848.55102,28.472278,43.234406,880057.763629,41713908.056618,28.47229,43.234447;962922.273027,38976253.914078,28.871564,42.228171,962922.583515,38976283.040379,28.871566,42.228187
2;880059.376137,41713959.319147,28.472305,43.234489,880059.376137,41713959.319147,28.472305,43.234489;962923.370236,38976294.390935,28.871569,42.228198,962923.370236,38976294.390935,28.871569,42.228198
2;880368.659219,41726143.201747,28.473404,43.241867,880373.210634,41726174.807717,28.473406,43.241888;963037.065899,38979527.219298,28.871958,42.230306,963038.328747,38979540.698182,28.871959,42.230314
2;880373.433495,41726218.945746,28.473428,43.241929,880422.40628,41727606.886286,28.474439,43.243596;963038.54853,38979557.299687,28.871966,42.230328,963047.036417,38979848.571723,28.872227,42.230724
2;880425.902232,41727665.358394,28.474456,43.243643,880427.123194,41727706.526991,28.47448,43.243686;963047.836724,38979860.213062,28.872232,42.230736,963048.196337,38979871.607994,28.872238,42.230747
0;880428.352222,41727802.901171,28.474504,43.243756,880428.352222,41727802.901171,28.474504,43.243756;963048.623197,38979910.271286,28.872242,42.230771,963048.623197,38979910.271286,28.872242,42.230771
1;880429.008393,41727859.249377,28.47452,43.243798,880430.924403,41727915.552498,28.474547,43.243853;963048.676144,38979923.619897,28.872246,42.230782,963049.263708,38979938.735215,28.872254,42.230797
2;880431.701018,41727936.30373,28.474553,43.24387,880458.750345,41728177.572951,28.474704,43.244146;963049.337157,38979942.789421,28.872255,42.230801,963055.459169,38980000.207841,28.872293,42.230866
2;880458.877122,41728216.203245,28.474721,43.24418,880459.286146,41728317.015131,28.474748,43.244251;963055.692702,38980011.812011,28.872297,42.230877,963055.854054,38980033.578703,28.872305,42.230894
0;880460.917511,41728446.28398,28.47478,43.244344,880460.917511,41728446.28398,28.47478,43.244344;963056.139116,38980062.795664,28.872314,42.230917,963056.139116,38980062.795664,28.872314,42.230917
1;880461.484416,41728476.154289,28.474783,43.244362,880462.306498,41728547.173715,28.474813,43.244433;963056.316869,38980069.981136,28.872315,42.230922,963057.320715,38980089.78287,28.872322,42.230941
1;880462.411586,41728596.775621,28.47483,43.24447,880462.702362,41728642.962798,28.474843,43.244502;963057.369409,38980102.624265,28.872327,42.230951,963057.45135,38980113.62461,28.87233,42.23096
1;880465.506351,41728714.480078,28.474858,43.244553,880467.019414,41728736.988099,28.474862,43.244567;963058.119126,38980126.212287,28.872334,42.230971,963058.474779,38980132.040811,28.872335,42.230975
1;880467.93878,41728805.545151,28.47487,43.244607,880468.058896,41728859.723011,28.474883,43.244642;963059.220316,38980160.166908,28.872337,42.230991,963059.242227,38980175.137601,28.872341,42.231001
0;880470.896402,41728917.763557,28.474893,43.244684,880470.896402,41728917.763557,28.474893,43.244684;963060.404093,38980198.990704,28.872343,42.231017,963060.404093,38980198.990704,28.872343,42.231017
1;880471.718048,41728928.883423,28.474899,43.244695,880472.125857,41728995.822824,28.474911,43.244734;963060.584045,38980202.548381,28.872345,42.231021,963060.930142,38980218.327448,28.872348,42.231031
1;880472.240567,41729044.929857,28.474925,43.24477,880476.640359,41729383.714266,28.474976,43.244977;963061.081729,38980231.501643,28.872352,42.231041,963061.530617,38980309.377262,28.872366,42.231091
2;880477.5288,41729420.017664,28.474992,43.245012,880478.12004,41729435.968611,28.475002,43.24503;963062.065756,38980321.118296,28.87237,42.231101,963062.182833,38980326.75819,28.872372,42.231106
0;880478.61565,41729493.193901,28.475013,43.245065,880478.61565,41729493.193901,28.475013,43.245065;963062.512293,38980344.337917,28.872375,42.231117,963062.512293,38980344.337917,28.872375,42.231117
2;880479.600015,41729513.527206,28.475028,43.245094,880486.961893,41729946.650892,28.47521,43.245482;963062.713389,38980349.84451,28.872379,42.231125,963065.326471,38980438.944258,28.872426,42.231213
2;880488.024738,41729988.561172,28.47522,43.245515,880488.517822,41730087.060078,28.475231,43.245573;963065.688049,38980448.868587,28.872428,42.231222,963066.201208,38980479.136331,28.872431,42.231238
2;880489.558027,41730128.947472,28.475242,43.245604,880515.090412,41730788.947929,28.475438,43.246112;963066.439617,38980489.489241,28.872433,42.231247,963071.218716,38980633.105048,28.872482,42.23136
1;880515.511002,41730819.375379,28.475452,43.24614,880519.660451,41730857.283011,28.475465,43.246176;963071.256312,38980645.370154,28.872485,42.231369,963073.685036,38980656.307128,28.872488,42.231379
0;880520.717644,41730910.025668,28.475474,43.246211,880520.717644,41730910.025668,28.475474,43.246211;963074.527979,38980671.378721,28.87249,42.23139,963074.527979,38980671.378721,28.87249,42.23139
2;880521.027613,41730959.04251,28.475487,43.246243,880521.506173,41731060.514397,28.475533,43.246338;963074.619669,38980685.599659,28.872493,42.2314,963075.016189,38980706.509012,28.872506,42.231424
1;880521.771339,41731094.197096,28.475545,43.246364,880522.254492,41731144.006074,28.475568,43.246413;963075.083263,38980716.279881,28.872509,42.231431,963075.353676,38980728.33152,28.872515,42.231443
2;880523.127936,41731200.669187,28.475579,43.246453,880523.852856,41731255.625861,28.47559,43.246486;963075.612951,38980741.758327,28.872518,42.231454,963075.832619,38980754.827633,28.872521,42.231462
1;880524.263993,41731295.498535,28.475602,43.246517,880524.578083,41731349.786255,28.475623,43.246564;963075.964089,38980765.278925,28.872524,42.231471,963076.112509,38980778.534881,28.87253,42.231482
0;880526.272449,41731407.05822,28.475629,43.246596,880526.272449,41731407.05822,28.475629,43.246596;963076.862777,38980795.685897,28.872531,42.231492,963076.862777,38980795.685897,28.872531,42.231492
1;880526.4156,41731440.265048,28.475646,43.246627,880526.602692,41731487.754069,28.475658,43.246659;963076.891468,38980806.286899,28.872535,42.231501,963077.099891,38980822.760526,28.872538,42.231511
2;880526.801595,41731508.162958,28.475664,43.246673,880527.254629,41731579.662613,28.475673,43.246718;963077.370409,38980829.580522,28.872539,42.231516,963077.46797,38980850.650139,28.872541,42.231529
