Start_time;End_time;C1;C2;C3;C4;C5
2025-05-15 15:52:47.914167;2025-05-15 15:52:49.548455;341179.486139,24474328.481857,32.55689,36.068816;832759.507775,35244532.01648,29.804055,40.897505;414207.222974,24595231.318227,33.012056,36.586837;948900.792947,33953678.860796,30.686892,41.083685;843119.06545,38139248.198069,29.881272,42.683668
2025-05-15 15:52:49.549451;2025-05-15 15:52:50.025463;341180.876065,24474359.140113,32.556906,36.06885;832760.628609,35244598.994647,29.804103,40.897579;414208.387683,24595380.374475,33.01214,36.58701;948901.854401,33953868.091909,30.68701,41.083891;843120.131783,38139280.927658,29.881296,42.683706
2025-05-15 15:52:50.026206;2025-05-15 15:52:50.593586;341180.976824,24474373.138948,32.556907,36.06886;832761.067564,35244619.397732,29.80411,40.897597;414209.355549,24595423.711807,33.012148,36.587052;948903.522428,33953925.106178,30.687024,41.083942;843120.471761,38139292.797556,29.8813,42.683716
2025-05-15 15:52:50.594586;2025-05-15 15:52:51.085793;341183.065441,24474396.354207,32.556905,36.068876;832764.900095,35244664.785388,29.804113,40.897628;414215.878703,24595524.542319,33.012142,36.587127;948910.527412,33954055.099093,30.687029,41.08403;843123.262596,38139322.510761,29.8813,42.683733
2025-05-15 15:52:51.086826;2025-05-15 15:52:51.576770;341183.153523,24474445.927666,32.556917,36.06892;832765.25264,35244783.629827,29.804151,40.897726;414216.708021,24595803.399865,33.012188,36.587372;948911.807506,33954428.100178,30.68712,41.084332;843123.464414,38139393.821915,29.881319,42.683791
2025-05-15 15:52:51.577768;2025-05-15 15:52:52.124142;341183.328921,24474471.197888,32.556921,36.068942;832765.715015,35244853.599461,29.804167,40.89778;414218.107266,24595974.474533,33.012197,36.587509;948913.589196,33954661.201979,30.687154,41.084502;843123.64831,38139434.261732,29.881327,42.68382
2025-05-15 15:52:52.125141;2025-05-15 15:52:53.170782;341184.608579,24474543.746276,32.556923,36.069005;832766.887598,35245018.029625,29.804196,40.897911;414219.224007,24596359.223631,33.012209,36.587834;948915.507369,33955203.752782,30.687224,41.084919;843125.2511,38139535.73158,29.881338,42.683892
2025-05-15 15:52:53.188696;2025-05-15 15:52:54.229028;341184.887229,24474589.239325,32.556923,36.069036;832767.381901,35245123.351913,29.804205,40.897978;414220.375049,24596564.832082,33.012206,36.587983;948918.05561,33955480.093086,30.687244,41.085103;843125.563192,38139609.780722,29.881339,42.683933
2025-05-15 15:52:54.230025;2025-05-15 15:52:55.278984;341186.860388,24474644.758749,32.556917,36.069071;832769.44256,35245206.319555,29.804215,40.898034;414225.472764,24596716.200103,33.012215,36.588106;948925.121347,33955677.523457,30.687276,41.085252;843128.526479,38139660.660515,29.881343,42.683965
2025-05-15 15:52:55.279981;2025-05-15 15:52:56.350350;341187.89583,24474712.098849,32.556922,36.069127;832770.821966,35245367.628784,29.804251,40.898162;414229.730312,24597106.311363,33.012238,36.588428;948930.675357,33956243.321513,30.687365,41.085686;843131.287842,38139772.35486,29.881357,42.684044
2025-05-15 15:52:56.351350;2025-05-15 15:52:57.400826;341189.421305,24474760.565376,32.556923,36.06917;832773.463152,35245462.9119,29.804275,40.898251;414235.883911,24597299.580123,33.012266,36.588633;948938.736359,33956507.275049,30.687436,41.08595;843133.377694,38139831.441197,29.881367,42.684092
2025-05-15 15:52:57.401823;2025-05-15 15:52:58.472726;341191.043162,24474813.599597,32.556921,36.069209;832775.398457,35245581.106876,29.804289,40.898332;414239.909362,24597537.817806,33.012273,36.588815;948943.648976,33956864.95251,30.687477,41.086197;843134.14302,38139913.148005,29.881372,42.684141
2025-05-15 15:52:58.473723;2025-05-15 15:52:59.516353;341191.077683,24474827.894568,32.556921,36.069219;832775.511528,35245614.908652,29.804293,40.898354;414240.455723,24597610.705839,33.012272,36.588867;948944.672606,33956987.295489,30.687488,41.086277;843134.251659,38139936.312646,29.881374,42.684155
2025-05-15 15:52:59.517350;2025-05-15 15:53:00.584398;341192.909826,24474855.924937,32.556926,36.069244;832778.24911,35245688.728276,29.804311,40.898412;414244.883161,24597799.479495,33.012284,36.589015;948950.374104,33957314.641027,30.687535,41.086509;843136.958293,38139994.077925,29.881379,42.684192
2025-05-15 15:53:00.585396;2025-05-15 15:53:01.646263;341193.599694,24474874.352462,32.556945,36.069277;832779.473392,35245737.63,29.804365,40.898492;414247.591815,24597918.687785,33.012379,36.589205;948955.51015,33957521.582382,30.687718,41.086821;843138.160245,38140022.940553,29.881406,42.684234
2025-05-15 15:53:01.647260;2025-05-15 15:53:02.702014;341194.442615,24474891.723936,32.556954,36.069304;832781.683608,35245785.964349,29.804392,40.898558;414252.727078,24598039.232964,33.012411,36.58937;948965.098315,33957752.853932,30.687799,41.087099;843139.670588,38140058.481943,29.881417,42.684273
2025-05-15 15:53:02.702981;2025-05-15 15:53:03.772945;341198.912865,24474918.259997,32.556953,36.069327;832794.454269,35245850.815099,29.804398,40.898613;414282.696755,24598183.23824,33.012401,36.589505;949019.503111,33958005.879969,30.687813,41.087317;843147.978765,38140103.237205,29.88142,42.684306
2025-05-15 15:53:03.773942;2025-05-15 15:53:04.821004;341199.425943,24474938.040774,32.556957,36.069344;832796.443398,35245902.562627,29.804409,40.898652;414287.530645,24598300.594515,33.012411,36.589603;949029.35023,33958221.913917,30.687845,41.087481;843149.080627,38140131.62549,29.881427,42.684329
2025-05-15 15:53:04.822001;2025-05-15 15:53:05.900567;341199.474123,24474981.720442,32.556959,36.069376;832796.522501,35245980.62453,29.804429,40.898713;414287.67839,24598459.76527,33.012437,36.589746;949029.582721,33958510.113,30.687912,41.087715;843149.115298,38140171.627685,29.881437,42.68436
2025-05-15 15:53:05.901564;2025-05-15 15:53:07.017552;341199.646465,24475018.304443,32.556966,36.069407;832796.869999,35246080.286123,29.804453,40.898788;414288.436665,24598693.955183,33.012459,36.589932;949031.186826,33958932.314146,30.687989,41.088028;843149.317007,38140233.382943,29.881448,42.684402
