Start_time;End_time;C1;C2;C3;C4;C5
2025-05-15 15:42:47.905404;2025-05-15 15:42:48.937321;340764.292415,24460551.246801,32.555901,36.057434;831266.649771,35194786.127337,29.79628,40.860849;412149.022651,24506671.968179,33.009257,36.516489;935099.607686,33591511.416569,30.687438,40.86416;842414.349361,38113688.855324,29.878188,42.666308
2025-05-15 15:42:48.937321;2025-05-15 15:42:50.013090;340764.342643,24460568.569944,32.555904,36.057448;831267.215687,35194868.267353,29.796302,40.860916;412149.63942,24506782.821432,33.009269,36.516583;935100.602558,33591665.71325,30.687467,40.864279;842414.430895,38113723.280464,29.878193,42.66633
2025-05-15 15:42:50.014087;2025-05-15 15:42:51.071843;340764.631411,24460584.190777,32.555904,36.057461;831268.320358,35194934.288898,29.796316,40.86097;412151.42716,24506864.898722,33.009275,36.516658;935103.289093,33591771.93849,30.687486,40.864371;842415.056076,38113742.252329,29.878197,42.666347
2025-05-15 15:42:51.071843;2025-05-15 15:42:52.152234;340765.095737,24460602.091891,32.555912,36.057484;831269.968723,35195042.443273,29.796358,40.861079;412153.718829,24507012.210261,33.009306,36.516813;935106.423328,33591963.11224,30.687546,40.864559;842415.725273,38113776.975469,29.87821,42.666382
2025-05-15 15:42:52.153231;2025-05-15 15:42:53.189979;340765.476939,24460623.505627,32.555913,36.057502;831270.342989,35195145.758678,29.796377,40.861153;412154.286635,24507149.658954,33.009314,36.516917;935106.943121,33592152.229511,30.687573,40.86469;842416.158851,38113814.180925,29.878216,42.666407
2025-05-15 15:42:53.190976;2025-05-15 15:42:54.243167;340766.337407,24460652.826235,32.555913,36.05752;831272.339791,35195261.206666,29.796394,40.861225;412156.934153,24507303.512857,33.009318,36.51702;935110.05651,33592361.049253,30.687597,40.864818;842416.849642,38113859.262663,29.878222,42.666433
2025-05-15 15:42:54.243167;2025-05-15 15:42:55.310313;340766.594093,24460686.829906,32.55591,36.05754;831274.267847,35195396.430299,29.796398,40.861299;412159.779154,24507469.390642,33.009305,36.517121;935114.325826,33592582.123594,30.687598,40.864943;842417.521466,38113907.871238,29.878222,42.666458
2025-05-15 15:42:55.310313;2025-05-15 15:42:56.373006;340767.624214,24460700.762672,32.555912,36.057555;831278.066792,35195445.891465,29.79642,40.861357;412164.49436,24507536.135691,33.009321,36.517202;935120.63726,33592676.37149,30.687629,40.865043;842419.525937,38113929.857165,29.878227,42.666477
2025-05-15 15:42:56.374003;2025-05-15 15:42:57.443658;340767.818884,24460731.258816,32.555918,36.057582;831278.839416,35195602.668056,29.796467,40.861488;412165.773625,24507748.597404,33.009352,36.517387;935122.231291,33592965.896872,30.687696,40.865277;842419.949172,38113986.793918,29.878241,42.66652
2025-05-15 15:42:57.457621;2025-05-15 15:42:58.500707;340768.750085,24460751.459063,32.555921,36.057603;831281.440119,35195723.914881,29.796491,40.861581;412168.668308,24507907.671778,33.009361,36.517516;935126.820711,33593190.623789,30.687726,40.865443;842421.003131,38114027.619704,29.878247,42.666549
2025-05-15 15:42:58.501704;2025-05-15 15:42:59.550203;340769.971639,24460782.90399,32.55592,36.057624;831284.0353,35195840.656035,29.796507,40.861658;412172.058661,24508061.73989,33.00936,36.517622;935131.680308,33593403.881468,30.687745,40.865579;842421.830884,38114071.373889,29.878251,42.666575
2025-05-15 15:42:59.551201;2025-05-15 15:43:00.615303;340770.997322,24460800.419641,32.555918,36.057638;831284.643316,35195888.556861,29.796517,40.861699;412172.680836,24508124.0586,33.009364,36.517679;935132.321205,33593486.282495,30.68776,40.86565;842422.402977,38114091.83638,29.878254,42.66659
2025-05-15 15:43:00.616300;2025-05-15 15:43:01.669795;340771.257258,24460815.803688,32.555922,36.057652;831285.559116,35196013.750234,29.796536,40.861779;412173.611029,24508289.019533,33.009368,36.517793;935133.81017,33593724.714759,30.687783,40.865798;842422.559643,38114134.416207,29.878259,42.666616
2025-05-15 15:43:01.670792;2025-05-15 15:43:02.733618;340771.852275,24460851.805358,32.555919,36.057676;831287.596354,35196148.910056,29.796552,40.861868;412175.954299,24508470.077457,33.009367,36.51792;935137.107902,33593974.150456,30.687805,40.86596;842423.447817,38114187.329228,29.878262,42.666646
2025-05-15 15:43:02.734582;2025-05-15 15:43:03.804335;340772.026382,24460873.462627,32.555921,36.057695;831287.86682,35196226.001949,29.796571,40.861931;412176.377048,24508567.371689,33.009377,36.518005;935137.713924,33594110.409829,30.687835,40.866072;842423.749792,38114209.280771,29.878268,42.666665
2025-05-15 15:43:03.804335;2025-05-15 15:43:04.857702;340772.266792,24460892.641705,32.55592,36.057708;831288.252928,35196286.765117,29.796581,40.861979;412177.059627,24508647.530052,33.009378,36.518073;935138.402592,33594213.958726,30.687851,40.866157;842424.074954,38114229.602407,29.878271,42.66668
2025-05-15 15:43:04.858669;2025-05-15 15:43:05.911418;340772.321902,24460921.945196,32.555921,36.05773;831289.39003,35196396.644842,29.796606,40.862064;412178.947094,24508780.047406,33.009394,36.518188;935140.901931,33594415.843473,30.687891,40.866314;842424.183612,38114272.472612,29.878277,42.666709
2025-05-15 15:43:05.911418;2025-05-15 15:43:07.072442;340773.166524,24460941.931419,32.555921,36.057745;831290.538705,35196484.849846,29.796618,40.862128;412180.151022,24508903.002527,33.009392,36.51828;935142.252737,33594589.854947,30.687906,40.866434;842425.379193,38114307.442289,29.878279,42.666732
2025-05-15 15:43:07.073439;2025-05-15 15:43:08.029533;340773.579918,24460984.53676,32.555922,36.057777;831290.910313,35196729.699161,29.796645,40.862288;412180.983275,24509212.643253,33.009385,36.518503;935143.447936,33595034.711015,30.687939,40.866724;842425.621203,38114394.071704,29.878285,42.666783
2025-05-15 15:43:08.043464;2025-05-15 15:43:09.105412;340773.707462,24461001.467935,32.555926,36.057793;831291.639507,35196814.397927,29.796672,40.86236;412182.482809,24509323.830258,33.009409,36.518608;935146.005458,33595195.77467,30.68798,40.866859;842426.222714,38114421.296088,29.878292,42.666807
2025-05-15 15:43:09.106410;2025-05-15 15:43:10.179082;340774.095772,24461026.459441,32.555924,36.057808;831293.740708,35196912.877883,29.796672,40.862419;412185.606416,24509457.767737,33.00939,36.518695;935149.633376,33595387.947579,30.687972,40.866971;842427.517954,38114463.812779,29.87829,42.666829
2025-05-15 15:43:10.180078;2025-05-15 15:43:11.227161;340774.283735,24461072.044769,32.555926,36.057842;831294.072753,35197131.728439,29.796703,40.862567;412186.031814,24509743.870992,33.009395,36.518905;935150.197744,33595803.442449,30.688017,40.867252;842427.678057,38114530.863417,29.8783,42.666874
