Start_time;End_time;C1;C2;C3;C4;C5
2025-04-08 15:52:18.178076;2025-04-08 15:52:19.252273;824028.664549,31565975.036637,31.534793,40.458799;165411.347603,11909654.74454,34.93133,26.783221;173751.966532,12018537.101041,34.871955,26.867073;775131.890354,21208409.987527,33.495204,35.103922;251254.196822,11191521.344654,34.463771,25.770996
2025-04-08 15:52:19.253271;2025-04-08 15:52:20.295222;824028.721462,31565977.645563,31.534793,40.458801;165411.455211,11909657.396566,34.931329,26.783223;173752.015037,12018539.003113,34.871954,26.867075;775131.944573,21208412.037881,33.495204,35.103923;251254.252259,11191523.596811,34.463771,25.770999
2025-04-08 15:52:20.295222;2025-04-08 15:52:21.355066;824028.797086,31565981.254866,31.534793,40.458803;165411.640817,11909661.283585,34.931328,26.783227;173752.019231,12018540.786013,34.871954,26.867076;775131.963477,21208413.463991,33.495204,35.103924;251254.276226,11191526.202306,34.46377,25.771001
2025-04-08 15:52:21.355066;2025-04-08 15:52:22.442413;824028.847882,31565984.274073,31.534792,40.458804;165411.794679,11909664.71617,34.931327,26.78323;173752.132981,12018543.659038,34.871952,26.867079;775132.053973,21208416.156279,33.495203,35.103926;251254.39713,11191529.43897,34.463768,25.771004
2025-04-08 15:52:22.442413;2025-04-08 15:52:23.474818;824029.290652,31565987.130165,31.534792,40.458806;165412.327359,11909668.509882,34.931326,26.783233;173752.617622,12018545.766662,34.871951,26.867081;775132.380659,21208418.060435,33.495203,35.103927;251254.803939,11191531.987593,34.463768,25.771007
2025-04-08 15:52:23.475724;2025-04-08 15:52:24.539248;824029.34669,31565992.687223,31.534792,40.458809;165412.388792,11909674.144697,34.931324,26.783238;173752.640232,12018548.175299,34.871951,26.867083;775132.398701,21208420.673184,33.495203,35.103929;251254.870164,11191534.662343,34.463767,25.771009
2025-04-08 15:52:24.540243;2025-04-08 15:52:25.594535;824029.360595,31565994.349205,31.534792,40.45881;165412.420321,11909675.565506,34.931324,26.78324;173752.661133,12018549.475653,34.87195,26.867084;775132.428059,21208421.665044,33.495202,35.10393;251254.898575,11191535.736132,34.463767,25.77101
2025-04-08 15:52:25.595532;2025-04-08 15:52:26.657731;824029.381765,31566001.304927,31.534791,40.458813;165412.464776,11909683.271317,34.931321,26.783245;173752.665194,12018550.736012,34.87195,26.867085;775132.432694,21208422.523084,33.495203,35.10393;251254.92203,11191538.531023,34.463766,25.771013
2025-04-08 15:52:26.658758;2025-04-08 15:52:27.716796;824029.467827,31566004.424041,31.534792,40.458815;165412.633606,11909686.057561,34.931321,26.783248;173752.687895,12018552.238938,34.87195,26.867087;775132.468036,21208424.217788,33.495202,35.103932;251254.972415,11191540.759694,34.463766,25.771015
2025-04-08 15:52:27.717794;2025-04-08 15:52:28.783481;824029.80125,31566015.050971,31.53479,40.45882;165412.995596,11909696.829689,34.931314,26.783256;173753.058903,12018558.832895,34.871946,26.867092;775132.848162,21208429.22734,33.495201,35.103935;251255.424907,11191552.600325,34.463759,25.771023
2025-04-08 15:52:28.784478;2025-04-08 15:52:29.836285;824029.845942,31566019.940349,31.534789,40.458823;165413.102871,11909702.85051,34.931312,26.78326;173753.130079,12018563.978892,34.871944,26.867096;775132.94099,21208433.467846,33.4952,35.103937;251255.516437,11191556.74209,34.463757,25.771026
2025-04-08 15:52:29.836285;2025-04-08 15:52:30.898588;824030.027368,31566025.282168,31.534789,40.458826;165413.382144,11909707.157188,34.931311,26.783264;173753.332818,12018565.681169,34.871943,26.867097;775133.082906,21208435.747823,33.4952,35.103939;251255.61698,11191560.346229,34.463756,25.771029
2025-04-08 15:52:30.899586;2025-04-08 15:52:31.964692;824030.061248,31566026.613576,31.534789,40.458827;165413.4598,11909708.809015,34.931311,26.783266;173753.34867,12018567.398191,34.871943,26.867099;775133.090305,21208437.023796,33.4952,35.10394;251255.62418,11191561.244473,34.463756,25.771031
