Estimulo;C1;C2;C3;C4;C5
0;1272561.497449,35570354.43239,28.648724,40.268111;1679457.536509,37783674.991135,28.027151,41.220952;1303617.043434,35762485.351063,28.595321,40.362011;1095140.062271,34522416.394209,29.605311,40.518603;730780.425103,32770963.205809,29.399648,39.098866
1;1272570.956911,35570405.103165,28.648725,40.268149;1679482.642866,37783777.67027,28.027151,41.221026;1303621.943499,35762509.220114,28.595323,40.36203;1095144.312258,34522440.49136,29.605312,40.518621;730795.211907,32771033.194642,29.399646,39.098918
0;1272585.506343,35570758.161903,28.648741,40.268359;1679509.173693,37784433.205763,28.027159,41.221383;1303626.188917,35762662.952565,28.595327,40.362117;1095148.303432,34522591.343966,29.605312,40.518706;730811.280639,32771454.177626,29.399636,39.09916
4;1272585.541418,35570770.15575,28.648744,40.268367;1679509.513118,37784449.620747,28.027163,41.221395;1303626.251796,35762669.768023,28.595328,40.362122;1095148.375674,34522599.932863,29.605313,40.518711;730811.516988,32771463.75383,29.399639,39.099168
0;1272586.326695,35570821.561596,28.648809,40.268457;1679511.848947,37784528.869154,28.027254,41.221524;1303626.516396,35762687.408923,28.595353,40.362153;1095148.662294,34522617.5448,29.605334,40.518742;730814.066004,32771522.720436,29.399695,39.099262
4;1272587.399188,35570861.603019,28.648821,40.268488;1679512.524488,37784593.411636,28.027281,41.221577;1303626.953443,35762705.744841,28.59536,40.362169;1095149.033334,34522635.727799,29.60534,40.518757;730814.576734,32771569.005446,29.399712,39.099302
0;1272587.56738,35570898.535952,28.648841,40.268524;1679512.934834,37784666.443623,28.027319,41.221645;1303627.092359,35762726.577514,28.595371,40.362188;1095149.16883,34522654.184602,29.605349,40.518775;730814.914723,32771615.354806,29.399735,39.099347
0;1272588.664009,35570909.754297,28.648844,40.268533;1679514.909171,37784678.987715,28.027324,41.221656;1303628.286675,35762731.187158,28.595372,40.362193;1095150.157931,34522658.404992,29.60535,40.518779;730816.823811,32771626.829082,29.399737,39.099356
4;1272589.033375,35570924.348064,28.648854,40.268549;1679515.156746,37784700.214299,28.027344,41.221684;1303628.401341,35762738.836132,28.595377,40.362201;1095150.301569,34522665.404043,29.605354,40.518786;730817.136302,32771642.903803,29.399749,39.099375
0;1272590.287034,35570957.600003,28.648861,40.268573;1679515.77109,37784753.699601,28.02736,41.221723;1303628.8303,35762754.344493,28.595381,40.362213;1095150.752642,34522678.232171,29.605358,40.518797;730817.766061,32771677.61467,29.399759,39.099402
3;1272590.357964,35570976.288492,28.648875,40.268596;1679516.290039,37784784.56912,28.027387,41.221765;1303629.002983,35762761.302029,28.595389,40.362224;1095151.01326,34522685.102015,29.605365,40.518808;730818.216305,32771700.604197,29.399777,39.099433
0;1272596.953468,35570999.637969,28.648895,40.268628;1679520.842077,37784814.692177,28.027425,41.221813;1303630.95238,35762770.664449,28.5954,40.362239;1095153.078711,34522694.274253,29.605374,40.518822;730822.010013,32771725.242694,29.399803,39.099469
2;1272597.82405,35571019.996694,28.648895,40.268639;1679521.196798,37784820.325702,28.02743,41.221819;1303631.061147,35762773.02048,28.595402,40.362241;1095153.141113,34522699.021302,29.605375,40.518825;730822.320721,32771729.52795,29.399806,39.099473
0;1272655.149202,35572194.549445,28.649585,40.269835;1679633.509322,37786789.318355,28.028342,41.2236;1303655.30877,35763189.632001,28.595645,40.362661;1095177.029078,34523102.00179,29.605592,40.519231;730890.528373,32772865.151229,29.40041,39.10063
4;1272665.540443,35572251.387509,28.649588,40.26988;1679653.381559,37786883.832061,28.028347,41.223673;1303659.095268,35763216.892381,28.595648,40.36268;1095180.894932,34523137.50492,29.605592,40.519253;730902.930352,32772928.207389,29.400409,39.100679
0;1272670.29815,35572340.779894,28.649722,40.270058;1679660.130379,37787027.689209,28.028534,41.223934;1303660.471167,35763247.509847,28.595699,40.362747;1095182.264114,34523165.041122,29.605638,40.519316;730908.181534,32773026.693764,29.400532,39.100858
0;1272683.040806,35572385.196581,28.649711,40.270087;1679675.486329,37787120.869753,28.028518,41.223985;1303662.890968,35763266.446524,28.595696,40.362758;1095184.357419,34523184.550774,29.605635,40.519328;730920.219081,32773084.898339,29.400517,39.100893
3;1272683.192029,35572388.382764,28.649721,40.270099;1679675.742113,37787127.313761,28.028535,41.224007;1303663.081665,35763268.430095,28.595701,40.362765;1095184.503298,34523186.957015,29.605639,40.519334;730920.359921,32773091.739286,29.400529,39.10091
0;1272684.171255,35572424.33206,28.649726,40.270125;1679676.368121,37787172.920302,28.028543,41.224037;1303663.461995,35763283.594566,28.595704,40.362775;1095184.840834,34523204.350482,29.60564,40.519344;730921.004575,32773127.978678,29.400532,39.100933
2;1272685.562975,35572451.014156,28.649731,40.270142;1679678.010744,37787213.215697,28.028551,41.224064;1303663.929536,35763294.500269,28.595707,40.362783;1095185.434394,34523215.295167,29.605643,40.519352;730922.475819,32773154.94595,29.400537,39.100952
0;1272718.102578,35573788.931171,28.650552,40.271559;1679743.964426,37789579.44052,28.029589,41.226198;1303680.682007,35763790.573701,28.595992,40.363294;1095201.030701,34523688.299342,29.605896,40.519843;730962.293655,32774549.129815,29.401225,39.10235
4;1272718.531921,35573817.761351,28.650561,40.271581;1679745.783657,37789665.717778,28.029597,41.226249;1303681.189273,35763810.443528,28.595995,40.363306;1095201.410576,34523704.265299,29.605899,40.519854;730963.329309,32774597.631471,29.401229,39.102381
0;1272722.091157,35573980.087497,28.650695,40.27178;1679752.179523,37789965.382521,28.029773,41.226552;1303682.490843,35763872.114166,28.596042,40.363378;1095202.601264,34523765.667269,29.605939,40.519923;730966.968312,32774786.431882,29.401341,39.10258
2;1272722.812884,35573995.656042,28.650702,40.271794;1679753.373422,37789994.273741,28.029784,41.226576;1303683.125618,35763878.961097,28.596045,40.363385;1095203.028218,34523773.568282,29.605942,40.51993;730967.576721,32774807.416478,29.401347,39.102598
0;1272764.339596,35574683.008683,28.651333,40.272728;1679832.386533,37791113.852206,28.030633,41.22795;1303700.890232,35764130.468249,28.596256,40.363715;1095219.43886,34524017.066258,29.606129,40.520248;731011.779554,32775497.933665,29.401906,39.103511
1;1272797.229606,35574806.402984,28.651317,40.272806;1679901.987475,37791382.119763,28.030596,41.228108;1303716.417978,35764188.672848,28.596246,40.363751;1095234.403727,34524072.471211,29.606117,40.520281;731050.284857,32775663.365291,29.401877,39.10361
0;1272798.229774,35574826.396106,28.651329,40.272829;1679903.081131,37791414.818197,28.030617,41.228146;1303717.055605,35764199.581144,28.596252,40.363762;1095235.067877,34524083.137749,29.606121,40.520292;731051.256899,32775685.471393,29.40189,39.103636
0;1272807.619739,35574872.049671,28.651328,40.272859;1679927.824515,37791529.398616,28.030604,41.228211;1303723.613476,35764227.745036,28.596249,40.36378;1095241.11741,34524110.025074,29.606118,40.520308;731066.912325,32775735.416531,29.401884,39.10367
4;1272807.803535,35574886.290107,28.651334,40.272871;1679928.652812,37791558.845228,28.030613,41.228234;1303724.02888,35764236.236707,28.596253,40.363787;1095241.612289,34524117.791271,29.606121,40.520315;731067.750538,32775754.600986,29.40189,39.103687
0;1272809.184221,35574931.070712,28.651366,40.272923;1679930.285323,37791629.651842,28.030659,41.228312;1303725.222385,35764254.086652,28.596265,40.363808;1095242.716784,34524135.610531,29.606132,40.520335;731068.940918,32775796.914471,29.401922,39.103739
1;1272809.913712,35574937.205657,28.65137,40.272929;1679930.957894,37791640.28661,28.030665,41.228322;1303725.635772,35764259.453928,28.596267,40.363812;1095243.093731,34524140.504656,29.606133,40.520338;731069.233663,32775803.071089,29.401926,39.103745
0;1272816.690419,35575103.440609,28.651462,40.273099;1679947.226795,37791905.720333,28.030792,41.228575;1303727.170242,35764323.411891,28.596299,40.363874;1095244.37985,34524205.131802,29.606162,40.5204;731078.325955,32775966.077474,29.40201,39.103915
1;1272816.835742,35575137.209374,28.651468,40.273122;1679947.314387,37791960.17301,28.030803,41.228613;1303727.29519,35764344.43434,28.596302,40.363887;1095244.501231,34524226.565702,29.606163,40.520413;731078.390034,32776003.854275,29.402016,39.103941
0;1272840.469054,35575455.706171,28.651587,40.273397;1679991.849196,37792535.598017,28.030954,41.229048;1303738.318211,35764468.765188,28.596342,40.363989;1095254.611965,34524343.861551,29.606198,40.52051;731106.695845,32776354.389956,29.402112,39.104229
1;1272847.18467,35575499.017935,28.651588,40.273426;1680003.479888,37792608.258408,28.030956,41.229096;1303741.125449,35764485.127081,28.596343,40.364001;1095257.312881,34524361.755511,29.606198,40.520522;731113.744408,32776400.962146,29.402112,39.104261
0;1272858.845074,35575548.046195,28.651598,40.273473;1680019.708918,37792697.364547,28.030977,41.22918;1303746.01045,35764508.279143,28.596349,40.364025;1095262.351817,34524385.232368,29.606202,40.520545;731124.420843,32776456.242152,29.402124,39.104318
0;1272871.661551,35575584.735439,28.651616,40.273518;1680052.511543,37792761.688464,28.031001,41.22926;1303753.147772,35764522.658595,28.596359,40.364046;1095269.139086,34524400.250797,29.606209,40.520566;731141.418526,32776497.241199,29.40214,39.10437
1;1272871.961063,35575602.252982,28.651623,40.273533;1680052.925645,37792793.887191,28.031012,41.229286;1303753.346322,35764530.703281,28.596363,40.364054;1095269.41058,34524407.928425,29.606213,40.520573;731141.669577,32776517.923982,29.402148,39.104387
0;1272880.331167,35575750.981848,28.65169,40.273668;1680067.668722,37793083.773767,28.031097,41.229504;1303756.613859,35764591.932153,28.596389,40.364107;1095272.348122,34524466.345389,29.606235,40.520623;731150.162735,32776696.22789,29.402205,39.104534
3;1272880.455596,35575757.525708,28.651693,40.273674;1680067.696957,37793094.300318,28.031101,41.229512;1303756.633671,35764596.636246,28.59639,40.364111;1095272.417221,34524470.957791,29.606235,40.520627;731150.214305,32776704.633676,29.402207,39.10454
0;1272883.388802,35575816.208787,28.651708,40.273719;1680068.227842,37793145.668753,28.031124,41.229558;1303757.176591,35764614.293663,28.596396,40.364125;1095273.030742,34524486.647418,29.606241,40.52064;731150.676653,32776736.226348,29.402222,39.104571
2;1272883.64927,35575842.44336,28.651725,40.273749;1680069.327406,37793191.860567,28.031153,41.229612;1303757.724483,35764624.886234,28.596406,40.36414;1095273.610259,34524496.245376,29.606249,40.520654;731151.820895,32776760.148192,29.402242,39.104607
0;1272902.734832,35576462.200033,28.652181,40.274465;1680106.364622,37794212.606616,28.031754,41.230656;1303765.479045,35764846.518467,28.596564,40.364391;1095281.116478,34524706.301783,29.606391,40.520895;731173.352659,32777375.151662,29.402644,39.105302
3;1272910.609029,35576485.880599,28.652178,40.274481;1680123.856996,37794245.962078,28.031746,41.230683;1303769.170069,35764857.365154,28.596563,40.364399;1095284.725664,34524720.468715,29.606389,40.520904;731181.583746,32777394.648357,29.40264,39.105318
0;1272910.628244,35576494.312947,28.652181,40.274488;1680123.993538,37794254.819783,28.031748,41.230689;1303769.358025,35764860.274045,28.596563,40.364401;1095284.894895,34524722.991131,29.606389,40.520906;731181.703959,32777400.059491,29.402641,39.105322
2;1272911.502683,35576598.983582,28.652188,40.274546;1680125.864816,37794327.755661,28.031768,41.23074;1303770.528318,35764885.55536,28.59657,40.364419;1095286.283508,34524750.718876,29.606394,40.520924;731182.849801,32777448.615147,29.402654,39.105358
0;1272934.52578,35577123.491442,28.652588,40.27517;1680170.187102,37795251.309006,28.032285,41.231667;1303780.934533,35765067.049223,28.596711,40.364638;1095295.866367,34524921.230737,29.60652,40.521134;731210.595849,32777989.907205,29.403,39.105969
3;1272935.425948,35577140.800328,28.65259,40.275181;1680171.497514,37795287.270335,28.032287,41.231687;1303781.439796,35765077.393846,28.596711,40.364644;1095296.213543,34524931.508059,29.60652,40.52114;731211.410847,32778014.309185,29.403,39.105983
0;1272940.507334,35577208.544074,28.652644,40.275266;1680176.046762,37795429.953568,28.032359,41.231823;1303783.287932,35765109.660262,28.596731,40.364678;1095297.637004,34524963.748149,29.606537,40.521174;731213.436702,32778100.168497,29.403051,39.106075
4;1272941.23786,35577246.440089,28.652657,40.275298;1680177.97103,37795473.350673,28.032384,41.231869;1303783.719944,35765120.852619,28.596739,40.364692;1095298.078331,34524975.848105,29.606544,40.521187;731214.882336,32778125.921003,29.403067,39.106107
0;1272942.681559,35577271.739633,28.652663,40.275319;1680178.448559,37795509.472561,28.032397,41.231901;1303784.389222,35765132.279744,28.596743,40.364702;1095298.757795,34524989.309144,29.606547,40.521198;731215.42807,32778153.15807,29.403075,39.10613
3;1272943.6728,35577298.429667,28.652663,40.275333;1680179.657994,37795533.677194,28.032399,41.231915;1303785.115881,35765141.906829,28.596743,40.364708;1095299.442761,34524999.066816,29.606547,40.521204;731217.039686,32778175.166965,29.403075,39.106144
0;1272944.526224,35577318.748435,28.652669,40.275351;1680180.862451,37795557.218946,28.032413,41.231941;1303785.838316,35765148.707571,28.596748,40.364717;1095300.131272,34525005.436477,29.606551,40.521212;731217.977092,32778191.304231,29.403085,39.106163
0;1272944.919522,35577339.455456,28.65268,40.275373;1680181.066191,37795576.541326,28.032428,41.231963;1303786.019598,35765154.632658,28.596753,40.364724;1095300.352294,34525010.493161,29.606555,40.521219;731218.428027,32778202.72248,29.403095,39.106179
2;1272944.978059,35577365.741406,28.652692,40.275398;1680181.333656,37795633.851737,28.032449,41.23201;1303786.062428,35765169.711951,28.596759,40.364737;1095300.400064,34525026.145545,29.60656,40.521232;731218.59963,32778244.040425,29.403107,39.106212
0;1272980.821403,35578795.689301,28.653475,40.276804;1680247.927523,37798072.593543,28.033442,41.234099;1303801.124994,35765685.873579,28.597032,40.365238;1095315.202221,34525517.42261,29.606801,40.521712;731260.754578,32779688.274198,29.40376,39.107582
4;1272985.972028,35578876.294512,28.653461,40.276842;1680255.674719,37798236.446604,28.033419,41.234172;1303802.970136,35765722.23088,28.597026,40.365255;1095316.966326,34525549.17566,29.606796,40.521727;731265.787843,32779775.217338,29.403743,39.107623
0;1272986.222884,35579071.743447,28.653596,40.277048;1680256.76237,37798562.886773,28.033595,41.234475;1303803.285331,35765792.248918,28.597072,40.365327;1095317.273043,34525614.457217,29.606837,40.521796;731266.251353,32779963.781196,29.403859,39.10782
1;1272986.32121,35579078.863042,28.653598,40.277055;1680257.12927,37798572.464761,28.033598,41.234484;1303803.403904,35765797.496174,28.597073,40.365331;1095317.46447,34525618.940187,29.606838,40.5218;731266.480104,32779969.24594,29.403862,39.107826
0;1272989.578283,35579256.33668,28.653683,40.277222;1680264.329048,37798882.843673,28.033716,41.234749;1303805.382176,35765863.74087,28.597108,40.365396;1095319.107844,34525679.657432,29.606868,40.52186;731270.044829,32780158.152928,29.403939,39.108001
1;1272989.749159,35579268.604909,28.653686,40.277231;1680264.53748,37798899.672775,28.033723,41.234763;1303805.486614,35765871.162034,28.59711,40.365401;1095319.263581,34525687.151358,29.60687,40.521866;731270.149597,32780167.035567,29.403943,39.108011
0;1273007.43725,35579762.728361,28.653852,40.27767;1680308.839405,37799801.095458,28.033922,41.235459;1303812.546449,35766065.459135,28.597168,40.365568;1095325.550072,34525874.315846,29.606918,40.522026;731296.490554,32780713.127723,29.404062,39.108468
3;1273007.947123,35579785.229785,28.653863,40.27769;1680309.923927,37799850.396763,28.033939,41.235497;1303812.665958,35766079.786853,28.597173,40.365579;1095325.705662,34525888.223459,29.606922,40.522036;731297.325006,32780744.399502,29.404072,39.108494
0;1273009.114706,35579851.36707,28.653898,40.277754;1680310.460944,37799940.516698,28.03399,41.23558;1303812.793168,35766102.530313,28.597187,40.365601;1095325.754746,34525909.754745,29.606934,40.522057;731297.624553,32780802.831229,29.404107,39.108552
0;1273011.027943,35579901.506732,28.653903,40.277785;1680310.996473,37799976.905243,28.034006,41.235611;1303812.940672,35766113.452552,28.597193,40.365611;1095325.931599,34525923.308665,29.606938,40.522067;731297.929226,32780829.859904,29.404117,39.108573
1;1273011.972126,35579917.490184,28.653916,40.277807;1680311.641037,37800005.858704,28.034029,41.235647;1303813.368936,35766123.015493,28.597199,40.365621;1095326.39685,34525932.692751,29.606943,40.522078;731298.516493,32780847.436508,29.404132,39.108598
0;1273020.634453,35580130.501869,28.654011,40.27801;1680328.934219,37800377.908662,28.034146,41.235964;1303817.312674,35766205.415715,28.597233,40.3657;1095329.946116,34526009.643056,29.606974,40.522153;731309.285559,32781061.997332,29.404212,39.108802
3;1273020.71957,35580146.39013,28.654018,40.278024;1680329.010421,37800411.179948,28.034158,41.235991;1303817.375268,35766216.240174,28.597237,40.365709;1095329.988884,34526021.200144,29.606976,40.522161;731309.351879,32781087.027508,29.404218,39.108822
0;1273025.178682,35580191.513624,28.654038,40.278068;1680331.398288,37800476.431543,28.034187,41.23605;1303818.653962,35766232.527732,28.597244,40.365725;1095331.460585,34526036.320582,29.606983,40.522177;731312.356339,32781129.914209,29.404237,39.108863
1;1273026.435673,35580212.648831,28.654038,40.27808;1680333.549152,37800499.18545,28.034187,41.236064;1303819.465166,35766242.985429,28.597245,40.365732;1095332.317815,34526045.51289,29.606983,40.522183;731313.838005,32781146.416179,29.404236,39.108874
0;1273042.003641,35580627.847195,28.654294,40.278538;1680362.741691,37801259.388705,28.034512,41.236777;1303825.269519,35766404.08741,28.597337,40.365904;1095337.449775,34526197.819968,29.607063,40.522347;731328.878883,32781609.513206,29.404449,39.109345
4;1273042.046618,35580649.39026,28.654304,40.278558;1680362.76876,37801294.096024,28.034528,41.236809;1303825.326924,35766415.51142,28.597341,40.365914;1095337.499209,34526209.968833,29.607067,40.522356;731328.907635,32781631.453445,29.40446,39.109367
0;1273042.890884,35580730.504956,28.65434,40.278629;1680364.497721,37801412.312477,28.03458,41.236911;1303825.692818,35766444.293908,28.597355,40.36594;1095337.839789,34526237.911012,29.607079,40.522382;731329.821085,32781708.439896,29.404492,39.109437
0;1273043.801215,35580758.366853,28.654346,40.278649;1680366.282086,37801458.443003,28.034591,41.236944;1303826.116285,35766455.070439,28.59736,40.36595;1095338.326019,34526248.042862,29.607082,40.522391;731330.896121,32781734.329902,29.404499,39.109458
3;1273043.853029,35580763.57833,28.654348,40.278654;1680366.537437,37801465.282462,28.034594,41.236951;1303826.20646,35766458.827294,28.597361,40.365953;1095338.468583,34526252.35105,29.607083,40.522394;731331.061321,32781739.865489,29.404502,39.109464
0;1273045.852904,35580795.920087,28.654357,40.278679;1680366.802221,37801494.980788,28.034607,41.236978;1303826.618997,35766470.059284,28.597365,40.365963;1095338.951585,34526265.087825,29.607086,40.522403;731331.434802,32781759.856857,29.40451,39.109483
1;1273046.79569,35580818.580272,28.654361,40.278695;1680368.028251,37801535.609474,28.034615,41.237006;1303827.104658,35766481.428705,28.597368,40.365971;1095339.568313,34526274.869585,29.607088,40.522411;731332.178453,32781785.875503,29.404515,39.109502
0;1273061.918466,35581168.123988,28.654513,40.27902;1680398.284974,37802142.762049,28.034813,41.237503;1303832.311851,35766618.704837,28.597423,40.366093;1095344.338497,34526407.322131,29.607135,40.522528;731349.515217,32782160.898382,29.404642,39.109835
3;1273062.26891,35581173.277019,28.654522,40.27903;1680398.640927,37802151.903486,28.034828,41.237519;1303832.450747,35766622.141332,28.597428,40.366099;1095344.450999,34526410.622717,29.60714,40.522534;731349.76406,32782166.285681,29.404653,39.109846
0;1273062.382342,35581242.936375,28.654546,40.279089;1680398.949044,37802235.905517,28.034868,41.237598;1303832.625492,35766644.381819,28.597439,40.36612;1095344.670272,34526431.91862,29.607149,40.522554;731349.961675,32782217.056344,29.404679,39.109897
0;1273062.825076,35581279.473892,28.654553,40.279113;1680398.972702,37802275.917882,28.03488,41.237627;1303832.634462,35766654.035663,28.597444,40.366129;1095344.687567,34526440.558875,29.607153,40.522562;731349.985244,32782243.659661,29.404688,39.109919
1;1273063.311634,35581295.966779,28.654569,40.279136;1680399.768709,37802308.931654,28.034906,41.237667;1303832.939024,35766661.946355,28.597451,40.36614;1095344.865739,34526448.784618,29.607159,40.522573;731350.269763,32782266.253871,29.404704,39.109946
0;1273075.412019,35581545.497518,28.65465,40.279336;1680435.438925,37802785.944795,28.034996,41.237998;1303839.791062,35766762.752938,28.597478,40.366216;1095350.660518,34526548.757096,29.607182,40.522647;731371.035576,32782568.041777,29.40476,39.110168
2;1273076.654403,35581565.397087,28.654657,40.279355;1680437.379623,37802820.491701,28.03501,41.238032;1303840.423122,35766772.151509,28.597483,40.366226;1095351.295226,34526556.846801,29.607186,40.522656;731372.611754,32782589.761864,29.40477,39.110192
0;1273077.148348,35581582.471948,28.654664,40.27937;1680438.162776,37802848.150845,28.035022,41.238056;1303840.862431,35766783.127108,28.597486,40.366234;1095351.754126,34526567.777087,29.607188,40.522664;731373.214725,32782608.959462,29.404777,39.110208
3;1273077.459214,35581608.999544,28.654671,40.279389;1680438.243772,37802889.048165,28.035034,41.238086;1303840.882276,35766796.312121,28.59749,40.366244;1095351.794441,34526583.847352,29.607191,40.522675;731373.24542,32782634.67343,29.404785,39.110229
0;1273078.617034,35581631.675754,28.654683,40.279412;1680438.930093,37802914.791134,28.03505,41.238113;1303841.109602,35766807.129022,28.597495,40.366254;1095351.982631,34526594.257837,29.607195,40.522684;731373.595399,32782655.463211,29.404795,39.11025
4;1273081.438104,35581656.231275,28.654682,40.279426;1680439.421123,37802931.776468,28.035052,41.238123;1303841.567593,35766816.998721,28.597495,40.366259;1095352.334834,34526603.01796,29.607194,40.522689;731373.760079,32782668.413408,29.404796,39.110257
0;1273082.015798,35581685.081031,28.654693,40.279451;1680440.863152,37802991.232133,28.035071,41.23817;1303842.567691,35766836.795991,28.5975,40.366275;1095353.483949,34526623.176546,29.607198,40.522704;731375.228111,32782713.468952,29.404806,39.110293
0;1273083.667621,35581722.348985,28.654698,40.279473;1680441.329868,37803044.478062,28.035079,41.238203;1303842.829841,35766854.959496,28.597503,40.366286;1095353.770685,34526638.43073,29.6072,40.522714;731375.730858,32782746.821411,29.40481,39.110315
3;1273083.746353,35581739.12163,28.654702,40.279486;1680441.480568,37803069.860077,28.035085,41.23822;1303842.879763,35766866.143284,28.597504,40.366293;1095353.868385,34526648.8359,29.607201,40.52272;731375.844359,32782766.346959,29.404814,39.110328
0;1273086.486464,35581788.199304,28.6547,40.279513;1680442.516629,37803081.396627,28.035088,41.23823;1303843.603151,35766871.988948,28.597504,40.366298;1095354.782228,34526658.550733,29.6072,40.522726;731377.053473,32782776.958663,29.404815,39.110336
1;1273089.173534,35581817.891953,28.654698,40.27953;1680442.653883,37803103.592673,28.035095,41.238248;1303843.661167,35766878.892446,28.597506,40.366303;1095354.824363,34526663.527937,29.607202,40.52273;731377.238336,32782789.126413,29.404819,39.110347
0;1273108.366756,35581993.001204,28.654787,40.279714;1680471.289222,37803415.221454,28.035211,41.238528;1303850.319174,35766954.189826,28.597538,40.366375;1095361.57674,34526736.391857,29.607229,40.5228;731397.085651,32782975.97179,29.404893,39.110531
4;1273108.559948,35581999.643435,28.654788,40.279718;1680471.44196,37803427.163711,28.035213,41.238536;1303850.53077,35766958.721929,28.597538,40.366378;1095361.928448,34526741.854208,29.607228,40.522803;731397.396991,32782984.396644,29.404893,39.110537
0;1273109.083926,35582044.967691,28.654803,40.279755;1680472.200027,37803493.735077,28.035235,41.238587;1303850.800797,35766978.391085,28.597545,40.366393;1095362.35317,34526759.559549,29.607234,40.522818;731398.009314,32783023.665665,29.404907,39.110571
1;1273109.482786,35582050.296424,28.654805,40.279759;1680473.371715,37803500.959455,28.035239,41.238595;1303851.245331,35766982.60828,28.597547,40.366397;1095362.823244,34526763.809546,29.607236,40.522822;731398.925859,32783030.730934,29.40491,39.110578
0;1273171.212019,35582567.662049,28.655101,40.28033;1680579.187562,37804403.993547,28.035621,41.239453;1303877.296924,35767170.758308,28.597652,40.366603;1095386.027318,34526939.313319,29.607327,40.523016;731461.500264,32783559.92785,29.405156,39.111136
0;1273181.372318,35582636.517783,28.655105,40.280382;1680598.206677,37804531.481911,28.035629,41.239542;1303881.307111,35767206.750237,28.597656,40.36663;1095389.884371,34526976.209704,29.607329,40.523042;731474.21436,32783636.495016,29.405159,39.111196
4;1273181.543961,35582651.554436,28.655113,40.280396;1680598.564691,37804554.507609,28.035642,41.239566;1303881.427917,35767214.444524,28.59766,40.366637;1095389.973423,34526982.591623,29.607332,40.523048;731474.472857,32783649.041039,29.405168,39.111211
0;1273182.053714,35582704.656617,28.655158,40.280463;1680599.948348,37804655.399777,28.035698,41.239664;1303881.933004,35767240.172762,28.597676,40.366664;1095390.311058,34527009.148811,29.607346,40.523075;731475.315743,32783719.604835,29.405205,39.111282
