Estimulo;C1;C2;C3;C4;C5
2;1547469.384118,39189274.308252,28.59101,42.550331;879511.668683,41694967.159945,28.46508,43.218312;838634.54829,38017249.117639,28.686222,41.446082;962773.103102,38971925.907144,28.869591,42.224144;815018.057827,38504731.950273,28.068817,41.209909
0;1547479.5499,39189723.453681,28.591301,42.550809;879550.520522,41696353.845962,28.4657,43.219562;838639.447264,38017432.271442,28.686345,41.446282;962781.755187,38972211.865133,28.869765,42.224443;815043.395674,38505571.353513,28.069259,41.21071
2;1547480.342364,39189756.457632,28.591302,42.550826;879555.320137,41696458.416394,28.4657,43.219615;838639.834057,38017450.43769,28.686346,41.446293;962782.486865,38972239.794924,28.869766,42.224458;815046.376799,38505644.73073,28.069258,41.210748
0;1547502.163501,39189976.199637,28.591543,42.551172;879611.311582,41697030.59785,28.4663,43.220488;838650.823246,38017542.192796,28.686446,41.446439;962798.481306,38972375.982982,28.86991,42.224674;815080.832078,38505993.150921,28.069689,41.211323
0;1547524.064244,39190093.538627,28.591525,42.551238;879684.841116,41697472.621992,28.46623,43.22072;838661.826728,38017604.334443,28.686435,41.446475;962817.454722,38972465.664644,28.869893,42.224725;815126.222368,38506228.144962,28.069654,41.211461
2;1547524.542372,39190113.193893,28.591528,42.551251;879685.461612,41697540.151692,28.466239,43.22076;838662.320984,38017617.464525,28.686437,41.446483;962817.949426,38972482.435712,28.869895,42.224736;815126.831175,38506267.937783,28.069661,41.211486
0;1547526.576307,39190293.347584,28.591657,42.551453;879692.092135,41698133.195528,28.466508,43.221291;838663.348159,38017690.858871,28.686494,41.446568;962819.691727,38972605.582571,28.869971,42.224864;815132.437915,38506652.531577,28.069851,41.211838
1;1547526.753228,39190304.20467,28.591663,42.551463;879693.614813,41698178.959297,28.466523,43.221326;838663.714292,38017698.802016,28.686497,41.446575;962819.870346,38972616.785939,28.869976,42.224874;815132.932841,38506676.418182,28.069861,41.211859
0;1547530.832278,39190446.225864,28.591756,42.551614;879707.888803,41698603.400706,28.466733,43.221723;838665.741424,38017759.496137,28.686542,41.446644;962822.851447,38972711.477538,28.870036,42.224974;815141.473819,38506950.670952,28.070011,41.212122
1;1547531.219862,39190461.972254,28.591763,42.551626;879708.592452,41698676.023976,28.466745,43.221765;838665.822101,38017768.896075,28.686546,41.446651;962823.101648,38972729.307687,28.87004,42.224985;815142.035674,38507007.989457,28.070018,41.212154
0;1547531.880182,39190523.179249,28.591782,42.551674;879713.147853,41698801.253095,28.466798,43.221871;838666.274614,38017789.581152,28.686555,41.446669;962823.896497,38972759.170204,28.870053,42.225011;815145.035111,38507092.709766,28.070053,41.212225
1;1547532.456875,39190538.891717,28.591789,42.551687;879714.264196,41698838.320247,28.466814,43.221904;838666.546144,38017798.858847,28.686559,41.446677;962824.201023,38972772.93876,28.870058,42.225022;815146.067228,38507115.320317,28.070066,41.212248
0;1547532.84655,39190588.959495,28.59183,42.551746;879715.193258,41698967.588048,28.466912,43.222053;838666.705625,38017818.16597,28.686579,41.446704;962824.39906,38972803.162828,28.870085,42.225061;815147.080197,38507197.61332,28.070135,41.212345
0;1547534.994173,39190611.025663,28.591839,42.551767;879719.76417,41699037.50924,28.466938,43.222119;838667.170878,38017831.107582,28.686586,41.446717;962825.332963,38972821.678604,28.870092,42.225078;815150.493001,38507244.906241,28.070152,41.212387
3;1547535.038004,39190630.584502,28.591844,42.55178;879719.945797,41699085.219783,28.46695,43.222154;838667.274387,38017841.535394,28.686589,41.446724;962825.488009,38972837.460255,28.870096,42.225089;815151.071913,38507272.493898,28.070162,41.212411
0;1547535.472679,39190665.903428,28.591845,42.551798;879720.161882,41699111.876346,28.466961,43.222175;838667.471826,38017849.737818,28.686591,41.446731;962825.597872,38972852.744363,28.870099,42.225098;815153.767778,38507298.616601,28.070171,41.212431
2;1547535.687592,39190677.204485,28.591849,42.551808;879720.297774,41699151.013385,28.466971,43.222205;838667.553108,38017857.931093,28.686593,41.446737;962825.689789,38972862.477333,28.870102,42.225106;815154.693954,38507329.008966,28.070177,41.212455
0;1547539.523382,39190982.226652,28.59199,42.552092;879734.74862,41700083.385961,28.467263,43.222951;838669.819124,38017985.163433,28.686652,41.446858;962829.381485,38973057.207034,28.870183,42.225283;815165.326119,38507930.407988,28.070383,41.212947
4;1547539.634846,39191010.350807,28.591995,42.552112;879735.162199,41700176.940749,28.467273,43.22301;838669.917511,38018000.439737,28.686655,41.446869;962829.519923,38973079.853635,28.870186,42.225298;815165.721923,38507990.199343,28.07039,41.212985
0;1547539.844492,39191035.227238,28.591995,42.552125;879735.386242,41700198.604015,28.46728,43.223027;838669.951388,38018003.805113,28.686657,41.446872;962829.534552,38973084.032079,28.870188,42.225303;815165.925949,38508013.111777,28.070396,41.213
4;1547540.265637,39191065.928374,28.592003,42.552147;879735.462761,41700261.148655,28.4673,43.22308;838670.001181,38018013.509372,28.686662,41.446882;962829.666598,38973098.212931,28.870194,42.225316;815166.038212,38508048.16702,28.070416,41.213038
0;1547540.359643,39191083.486295,28.592006,42.552158;879735.918933,41700308.344532,28.467311,43.223114;838670.083941,38018021.420271,28.686664,41.446888;962829.694089,38973107.067448,28.870198,42.225324;815166.425892,38508070.638432,28.070425,41.213059
0;1547540.864686,39191117.833036,28.592009,42.55218;879739.610558,41700393.4784,28.467329,43.223169;838671.588928,38018040.398788,28.686666,41.446901;962831.09322,38973131.597474,28.8702,42.225339;815169.084127,38508139.414453,28.070436,41.213106
2;1547541.524556,39191167.94673,28.59202,42.552217;879743.322525,41700538.715147,28.467354,43.223272;838672.112305,38018060.345647,28.686673,41.446918;962831.677077,38973164.965918,28.870208,42.225365;815171.98958,38508266.355196,28.070454,41.213193
0;1547547.022643,39191475.139589,28.59222,42.552556;879760.738087,41701543.869745,28.467756,43.224168;838674.012317,38018181.892147,28.686758,41.447059;962834.216536,38973358.918976,28.870325,42.225574;815185.758653,38508896.818453,28.070744,41.213779
4;1547547.146786,39191488.166581,28.592226,42.552568;879760.841578,41701583.404084,28.467771,43.2242;838674.038919,38018189.413205,28.686762,41.447066;962834.254102,38973368.954139,28.870329,42.225583;815185.985369,38508929.969127,28.070753,41.213804
0;1547549.280009,39191524.975301,28.59223,42.55259;879765.201539,41701701.259833,28.467782,43.224262;838675.613528,38018204.634141,28.686765,41.447077;962836.138647,38973397.241721,28.870333,42.2256;815190.091496,38509000.485426,28.070764,41.213847
3;1547550.298745,39191549.030984,28.592235,42.552605;879766.875766,41701802.292465,28.467792,43.224318;838676.707021,38018220.205895,28.686768,41.447087;962837.382378,38973422.314282,28.870336,42.225616;815190.752789,38509074.574446,28.070772,41.21389
0;1547550.72406,39191560.955806,28.592237,42.552614;879767.683671,41701833.907581,28.467797,43.224338;838677.188061,38018227.027602,28.686769,41.447092;962838.014382,38973434.524883,28.870337,42.225623;815190.891842,38509105.316669,28.070774,41.213907
2;1547552.093096,39191575.180176,28.592242,42.552627;879768.788017,41701856.940463,28.467811,43.224367;838678.019283,38018233.462594,28.686773,41.447099;962838.766582,38973445.140676,28.870341,42.225633;815192.831896,38509128.821266,28.070783,41.213929
0;1547553.781447,39191658.807148,28.592243,42.552666;879773.125897,41702126.670191,28.46781,43.224485;838678.868235,38018276.462329,28.686773,41.44712;962839.891136,38973506.173107,28.870342,42.225662;815196.040348,38509309.875358,28.070782,41.214012
0;1547554.65708,39191905.104761,28.592435,42.552946;879776.724512,41702961.559021,28.468224,43.225255;838679.275304,38018381.136595,28.686855,41.44724;962840.410665,38973674.139105,28.870455,42.225842;815197.717374,38509890.787332,28.071089,41.214559
1;1547555.161126,39191917.294096,28.592444,42.552959;879777.594719,41703001.873076,28.46825,43.225292;838679.394072,38018388.620509,28.686862,41.447248;962840.596289,38973684.667372,28.870463,42.225852;815199.18781,38509916.428803,28.071108,41.214585
0;1547555.662892,39191970.657726,28.592465,42.553;879780.043777,41703141.441184,28.468302,43.225401;838680.314368,38018410.009882,28.686874,41.447267;962841.329547,38973717.9968,28.870478,42.22588;815200.958492,38510031.72713,28.071144,41.214667
1;1547555.78148,39191984.242842,28.59247,42.553012;879780.17656,41703178.00667,28.468317,43.225434;838680.343482,38018419.960556,28.686876,41.447275;962841.421662,38973728.263807,28.870482,42.225889;815201.18031,38510054.69874,28.071154,41.21469
0;1547562.651718,39192034.128956,28.592484,42.553056;879795.839624,41703325.599958,28.468352,43.225556;838683.398504,38018449.892568,28.686882,41.447299;962845.362521,38973771.35034,28.87049,42.225923;815211.202635,38510160.83921,28.071178,41.214775
2;1547562.779403,39192051.486435,28.592492,42.553071;879796.155253,41703373.140903,28.468374,43.2256;838683.426863,38018459.601927,28.686888,41.447309;962845.447368,38973783.74911,28.870498,42.225936;815211.721233,38510204.961017,28.071197,41.214815
0;1547571.551097,39192760.631801,28.592873,42.553763;879821.892106,41705656.121741,28.469159,43.227442;838687.55426,38018784.524752,28.687051,41.447619;962851.816808,38974277.346195,28.870719,42.226386;815229.687924,38511711.613193,28.071768,41.216066
4;1547571.84634,39192782.306917,28.592879,42.553779;879823.282311,41705725.291646,28.469173,43.227489;838687.676378,38018795.417944,28.687056,41.447628;962852.003181,38974293.560303,28.870724,42.226399;815231.134852,38511762.224122,28.071776,41.216099
0;1547572.887939,39192794.925525,28.592884,42.553791;879823.894445,41705748.143297,28.469188,43.227516;838688.21324,38018803.913581,28.687058,41.447636;962852.658658,38974301.90436,28.870728,42.226408;815232.184043,38511798.831751,28.071786,41.216127
0;1547573.695781,39192812.06831,28.592888,42.553802;879824.107262,41705787.554808,28.469198,43.227543;838688.403029,38018815.416667,28.687061,41.447643;962852.798768,38974316.077673,28.870731,42.226417;815232.787064,38511825.226747,28.071795,41.216148
2;1547573.843644,39192822.163733,28.592895,42.553814;879825.190198,41705821.995119,28.469216,43.227577;838688.885825,38018822.213365,28.687065,41.447651;962853.215844,38974325.291689,28.870737,42.226428;815233.999123,38511847.540982,28.071809,41.216172
0;1547579.153311,39193056.691042,28.593039,42.554061;879848.113858,41706604.871819,28.469499,43.228233;838693.102757,38018935.086608,28.687123,41.44776;962858.970671,38974496.791455,28.870815,42.226586;815252.830696,38512347.14592,28.072015,41.216613
3;1547579.380067,39193066.814308,28.593044,42.55407;879848.89273,41706642.62782,28.469512,43.228263;838693.251963,38018940.322014,28.687126,41.447766;962859.107025,38974502.909571,28.870819,42.226592;815253.208462,38512366.045773,28.072025,41.216631
0;1547579.694485,39193099.82011,28.593053,42.554094;879849.793514,41706723.758652,28.469537,43.228324;838693.501756,38018959.619128,28.68713,41.447779;962859.683157,38974527.110986,28.870825,42.22661;815253.326386,38512434.135619,28.072042,41.216677
2;1547580.066417,39193134.296448,28.593055,42.554113;879850.374633,41706770.67465,28.469548,43.228358;838693.678378,38018968.93992,28.687133,41.447786;962859.870208,38974544.604149,28.870828,42.226622;815254.723545,38512463.461561,28.072052,41.216701
0;1547586.62549,39193518.495163,28.593288,42.55451;879876.866676,41707932.920443,28.470032,43.229393;838698.268405,38019134.030208,28.687232,41.447961;962865.575781,38974793.394672,28.870961,42.226871;815272.81618,38513185.209524,28.072405,41.217384
1;1547587.225686,39193541.82405,28.593297,42.55453;879880.901894,41707999.3992,28.470061,43.22945;838698.704072,38019145.330051,28.687239,41.447972;962866.556778,38974809.198032,28.87097,42.226886;815276.158526,38513233.122292,28.072427,41.217425
0;1547590.838752,39193655.402872,28.593378,42.55466;879893.338766,41708374.277141,28.470241,43.229808;838701.168425,38019197.159113,28.687278,41.448033;962869.948432,38974884.727991,28.871022,42.226972;815286.202985,38513473.223839,28.072558,41.217664
3;1547592.301451,39193701.952693,28.593387,42.554693;879897.645094,41708471.892807,28.470263,43.229881;838702.044173,38019221.825616,28.687282,41.448051;962871.048515,38974915.361073,28.871028,42.226994;815289.254846,38513567.08509,28.072567,41.217723
0;1547592.538127,39193711.301423,28.593391,42.554702;879898.066569,41708514.428657,28.470274,43.229908;838702.158279,38019228.738046,28.687284,41.448056;962871.133388,38974923.221813,28.871031,42.227001;815289.503094,38513597.047566,28.072575,41.217743
