Estimulo;C1;C2;C3;C4;C5
1;341723.578474,24491710.022748,32.558702,36.083595;833487.125664,35276195.076278,29.810922,40.922161;416092.289647,24685723.462025,33.018993,36.661918;953111.167759,34132323.295527,30.703877,41.207087;843929.223626,38169126.06095,29.885208,42.704103
0;341727.981128,24491778.933062,32.558698,36.083643;833496.222869,35276375.440818,29.810945,40.922282;416101.99256,24685983.138131,33.019003,36.662111;953126.194392,34132834.760827,30.703942,41.207432;843934.115207,38169226.016184,29.885213,42.704162
0;341730.620924,24491815.901693,32.558706,36.083677;833501.700727,35276464.049016,29.810992,40.922377;416107.980182,24686107.20077,33.019056,36.66226;953134.827496,34133060.888581,30.704066,41.207693;843936.33035,38169281.983034,29.885227,42.704207
1;341730.926991,24491840.050147,32.558708,36.083698;833502.198371,35276560.181678,29.811004,40.922445;416109.14015,24686257.856952,33.019058,36.662375;953137.618374,34133364.946669,30.704093,41.2079;843936.778959,38169327.864104,29.885232,42.704237
0;341731.956677,24491868.23615,32.558743,36.08375;833504.80743,35276701.846128,29.811116,40.922628;416111.787455,24686491.090905,33.019182,36.662676;953142.77781,34133869.157386,30.704361,41.208468;843938.100056,38169405.761507,29.885274,42.70432
4;341732.132446,24491888.343729,32.558755,36.083777;833506.41564,35276799.667633,29.811162,40.922728;416114.534637,24686663.826289,33.019224,36.662848;953150.220759,34134317.981429,30.704452,41.208821;843939.398822,38169457.10449,29.885292,42.704366
0;341732.890682,24491915.793822,32.558768,36.08381;833507.830827,35276940.244166,29.811201,40.92284;416117.111276,24686895.645419,33.01925,36.66304;953155.514682,34134792.774083,30.704529,41.209163;843940.297999,38169526.486262,29.885305,42.704414
2;341732.944588,24491929.947669,32.558769,36.08382;833507.938204,35276979.960002,29.811208,40.92287;416117.262312,24686959.120921,33.019253,36.663091;953155.664026,34134918.569926,30.704548,41.209257;843940.338446,38169550.997874,29.885308,42.70443
0;341733.858941,24491968.933544,32.558781,36.083857;833510.527317,35277126.221409,29.811257,40.922988;416121.870087,24687191.681257,33.019296,36.663286;953163.090732,34135398.272611,30.704657,41.209614;843941.470972,38169620.143104,29.885325,42.704481
0;341734.63607,24492035.202191,32.558804,36.083927;833514.405705,35277371.034483,29.811357,40.923221;416126.983098,24687591.474274,33.019388,36.66368;953175.531643,34136240.009731,30.704896,41.210354;843942.049701,38169738.966757,29.885363,42.704582
1;341735.963485,24492082.749728,32.558815,36.083969;833522.832898,35277527.103873,29.811411,40.923354;416139.892115,24687841.886139,33.019444,36.663907;953202.870271,34136735.401672,30.705039,41.210762;843944.25623,38169814.276833,29.885385,42.704639
0;341736.233876,24492120.812071,32.558822,36.083999;833523.098646,35277682.944681,29.81144,40.923457;416140.518896,24688077.023755,33.019457,36.664073;953204.673724,34137221.434042,30.705092,41.21107;843945.160126,38169886.573175,29.885395,42.704687
4;341737.532097,24492140.435511,32.55883,36.084026;833528.039851,35277742.177482,29.81147,40.923533;416149.175392,24688164.20743,33.019483,36.664194;953224.375051,34137406.383262,30.705159,41.211296;843947.554433,38169913.070558,29.885406,42.704718
0;341738.163218,24492178.417983,32.558833,36.084059;833528.411738,35277860.919409,29.811498,40.923625;416149.776024,24688354.519585,33.0195,36.664347;953225.550814,34137813.961029,30.705215,41.211578;843948.243075,38169970.494237,29.885416,42.704757
4;341738.288172,24492208.328449,32.558847,36.084096;833529.176383,35277972.133706,29.811555,40.923747;416150.98971,24688550.575667,33.019553,36.664558;953227.49897,34138212.609862,30.705353,41.211968;843948.536431,38170031.755126,29.885438,42.704815
0;341738.612252,24492234.154713,32.558852,36.08412;833529.513037,35278060.369825,29.81158,40.923818;416151.312562,24688698.870645,33.019573,36.66468;953227.905529,34138525.182682,30.705409,41.212193;843948.840569,38170075.567672,29.885449,42.704849
2;341738.967223,24492247.66023,32.558856,36.084134;833530.244879,35278099.644463,29.811597,40.923856;416152.631807,24688765.074736,33.019587,36.664744;953230.269605,34138694.439382,30.705439,41.212322;843949.267184,38170093.171458,29.885454,42.704864
0;341739.446397,24492274.996926,32.558862,36.084158;833531.510414,35278197.484789,29.811621,40.92393;416154.071024,24688931.076943,33.019604,36.664875;953232.663311,34139016.577695,30.705498,41.212555;843949.500442,38170149.84811,29.885465,42.704903
3;341739.6889,24492292.78001,32.558872,36.084185;833532.598573,35278264.812361,29.811658,40.924014;416156.426341,24689035.803086,33.019642,36.665013;953236.937488,34139228.449359,30.705589,41.212806;843950.279044,38170177.903386,29.885479,42.704937
0;341740.215772,24492319.87432,32.558884,36.08422;833533.908308,35278361.835045,29.811706,40.924125;416158.070806,24689195.526862,33.019686,36.665197;953240.196725,34139560.953778,30.705701,41.213149;843951.060295,38170221.552792,29.885496,42.704983
0;341740.286591,24492352.526479,32.558888,36.084246;833534.216383,35278457.255336,29.811728,40.924203;416158.467833,24689335.845023,33.0197,36.665324;953241.262812,34139839.303055,30.705749,41.213374;843951.156756,38170262.189221,29.885505,42.705014
4;341740.906313,24492390.050672,32.558889,36.084273;833534.811212,35278565.895188,29.81175,40.924277;416159.21375,24689507.220937,33.019711,36.665447;953242.51999,34140172.796655,30.705797,41.213592;843951.664293,38170317.350965,29.885512,42.705048
0;341740.980778,24492414.432153,32.558895,36.084295;833534.936749,35278651.419269,29.811777,40.924347;416159.495028,24689655.905041,33.019731,36.66557;953243.506717,34140480.604803,30.705856,41.213819;843951.734961,38170361.166894,29.885521,42.70508
4;341741.210022,24492437.656637,32.558904,36.084319;833536.286747,35278731.358953,29.81181,40.924422;416161.988444,24689785.733967,33.019763,36.665697;953249.871805,34140738.882592,30.705934,41.214049;843953.041809,38170403.065941,29.885533,42.705115
0;341741.77927,24492474.315959,32.558912,36.084355;833537.569711,35278826.283367,29.811852,40.924517;416164.148758,24689931.101754,33.019806,36.665853;953253.722692,34141004.138146,30.706038,41.214316;843954.379641,38170468.645464,29.885546,42.705165
4;341741.978682,24492492.778934,32.558913,36.084369;833538.615981,35278882.662382,29.81186,40.924556;416166.417443,24690026.954714,33.019805,36.665922;953257.274744,34141191.438072,30.706051,41.214435;843954.586275,38170496.66838,29.88555,42.705183
0;341743.462611,24492528.790085,32.558918,36.084397;833539.669592,35278994.088846,29.811885,40.924633;416167.363079,24690202.963796,33.019825,36.666051;953258.137271,34141518.95009,30.706111,41.214653;843955.275902,38170554.481367,29.885559,42.705218
4;341743.541485,24492567.469384,32.558922,36.084426;833540.030836,35279109.977298,29.811909,40.924715;416168.045015,24690393.875831,33.019837,36.666192;953259.518817,34141899.837407,30.706156,41.214901;843955.535661,38170614.744867,29.885565,42.705255
0;341743.784926,24492597.486644,32.558926,36.08445;833540.243763,35279214.296081,29.811932,40.924789;416168.330211,24690567.953858,33.019851,36.666322;953259.975191,34142252.069616,30.706204,41.215133;843955.598645,38170665.782698,29.885575,42.705289
2;341745.115928,24492630.920706,32.558933,36.084484;833544.413788,35279339.463362,29.811958,40.924892;416175.300403,24690771.759814,33.019858,36.666497;953276.021369,34142637.452068,30.706251,41.215436;843957.415864,38170723.615319,29.885584,42.705333
0;341745.917623,24492643.444255,32.558937,36.084499;833546.680186,35279378.390641,29.811974,40.924934;416179.051887,24690838.515662,33.019871,36.666571;953284.470037,34142762.448925,30.706284,41.215565;843960.864835,38170751.965163,29.885589,42.705358
0;341746.408615,24492667.323869,32.558943,36.084523;833548.094659,35279458.864719,29.812,40.92501;416181.473242,24690970.497394,33.019889,36.666699;953290.656864,34143025.507198,30.706341,41.215796;843967.704322,38170819.672913,29.885595,42.705408
2;341746.878364,24492695.467044,32.558948,36.08455;833549.809274,35279561.977216,29.812026,40.925096;416183.841141,24691135.800951,33.019906,36.666842;953295.172328,34143339.69005,30.706397,41.216044;843968.233751,38170869.458581,29.885604,42.705445
0;341747.589977,24492719.329665,32.558957,36.084576;833551.424397,35279644.727676,29.81206,40.925178;416186.166909,24691267.330002,33.019937,36.666979;953301.302819,34143624.714082,30.706472,41.216297;843969.205516,38170910.419613,29.885616,42.705481
1;341748.170939,24492761.894171,32.558955,36.084609;833552.124036,35279770.303553,29.812075,40.92527;416186.908425,24691454.572968,33.019938,36.667132;953302.280247,34143952.843529,30.706512,41.216552;843969.673401,38170972.093087,29.885621,42.705522
0;341748.45493,24492815.377169,32.558967,36.084653;833552.651509,35279953.632988,29.812125,40.925405;416187.581349,24691761.016458,33.019972,36.667365;953303.785605,34144588.550906,30.706612,41.216978;843970.49037,38171064.479696,29.885638,42.705581
3;341748.72951,24492828.608003,32.558975,36.084672;833553.598964,35279994.091994,29.812153,40.92546;416189.072568,24691832.314311,33.020002,36.667457;953306.659278,34144740.346485,30.706679,41.217148;843970.749366,38171088.005939,29.885648,42.705607
0;341748.742254,24492851.921094,32.558981,36.084693;833553.940207,35280074.804037,29.812179,40.925528;416189.882561,24691977.221828,33.020021,36.667582;953308.190968,34145061.023528,30.706725,41.217382;843970.815208,38171143.918543,29.885656,42.705644
4;341749.013545,24492868.123488,32.558984,36.084711;833555.648837,35280137.297818,29.812194,40.925585;416193.041515,24692085.024255,33.020025,36.667684;953314.182459,34145288.221755,30.706751,41.217565;843971.792876,38171176.020346,29.885661,42.70567
0;341749.666952,24492895.951956,32.558992,36.084739;833556.537398,35280246.227732,29.812225,40.925676;416194.192863,24692272.800045,33.020044,36.667845;953316.273457,34145664.422133,30.706817,41.217856;843972.100303,38171231.781157,29.885673,42.705711
0;341749.738477,24492927.508235,32.558998,36.084764;833556.602393,35280358.844609,29.812251,40.925757;416194.283463,24692467.117835,33.020058,36.66799;953316.453165,34146059.861498,30.706867,41.218116;843972.270486,38171289.403429,29.885681,42.705749
3;341750.21217,24492984.763853,32.559001,36.084806;833556.950932,35280544.125126,29.812277,40.925879;416194.474036,24692767.633871,33.020061,36.668199;953316.933762,34146646.382952,30.706917,41.218484;843972.546231,38171382.88958,29.88569,42.705805
0;341750.358735,24493022.44225,32.559004,36.084835;833557.109165,35280645.133094,29.812302,40.925953;416194.783338,24692916.25823,33.020081,36.668318;953317.499659,34146950.209918,30.706974,41.218701;843972.725751,38171429.758379,29.885699,42.705837
4;341751.035581,24493038.579254,32.559005,36.084848;833557.86782,35280693.457232,29.812308,40.925987;416196.06106,24692999.474504,33.02008,36.668379;953319.115085,34147130.554924,30.706981,41.218814;843973.377333,38171455.541136,29.885701,42.705854
0;341751.314252,24493061.187075,32.559016,36.084875;833558.062615,35280779.084313,29.812354,40.926078;416196.308736,24693150.484411,33.020129,36.66854;953319.831961,34147444.083813,30.707088,41.219098;843973.613208,38171494.511904,29.885719,42.705892
4;341751.671012,24493095.581316,32.559023,36.084909;833559.854243,35280888.877827,29.812388,40.926175;416199.228503,24693331.511399,33.020153,36.668704;953324.474642,34147838.79487,30.707153,41.2194;843974.712047,38171548.020797,29.885731,42.705935
0;341752.151388,24493122.631856,32.55903,36.084934;833561.878067,35280996.562431,29.812414,40.926258;416202.769854,24693509.330871,33.02017,36.668847;953331.432883,34148177.317191,30.707213,41.21965;843975.624664,38171602.846499,29.885741,42.705973
2;341752.292972,24493147.230392,32.559031,36.084951;833563.68809,35281071.32845,29.812423,40.926308;416206.597801,24693630.235308,33.020167,36.668933;953340.354032,34148439.805046,30.70722,41.219813;843976.825189,38171639.774896,29.885743,42.705996
0;341752.546453,24493181.071089,32.559034,36.084977;833564.25179,35281162.394689,29.812443,40.926371;416208.278341,24693780.254031,33.020179,36.669041;953345.068301,34148735.050365,30.707258,41.220002;843976.944214,38171703.144528,29.885749,42.706032
2;341752.816246,24493218.634909,32.559046,36.085015;833565.182876,35281311.442267,29.812491,40.9265;416209.433775,24694031.992057,33.020214,36.669262;953347.293928,34149233.499912,30.707359,41.220393;843977.637854,38171777.915644,29.885767,42.706091
0;341753.674588,24493243.339439,32.559046,36.085033;833566.476585,35281403.11583,29.812496,40.926556;416211.329487,24694167.045381,33.020204,36.669352;953351.258866,34149447.303009,30.707374,41.220533;843979.008089,38171816.075379,29.88577,42.706114
3;341753.772568,24493275.846316,32.559049,36.085059;833568.147101,35281525.87173,29.812512,40.926638;416214.45928,24694360.689008,33.0202,36.669491;953358.824387,34149819.561141,30.707401,41.220779;843979.905457,38171871.739094,29.885775,42.706148
0;341754.127167,24493293.547536,32.559049,36.085075;833569.332572,35281580.378807,29.812522,40.926684;416216.188309,24694449.043518,33.020203,36.669569;953362.016459,34149968.854294,30.707428,41.220907;843980.195715,38171900.665181,29.885779,42.706169
0;341754.230799,24493306.561215,32.55906,36.085093;833569.373777,35281644.057091,29.812555,40.926747;416216.275817,24694568.738677,33.020235,36.66968;953362.366917,34150213.024917,30.707497,41.221105;843980.339538,38171937.155038,29.88579,42.706198
1;341755.490268,24493346.304203,32.559066,36.08513;833571.8515,35281740.166897,29.812586,40.926834;416219.635465,24694720.054303,33.02026,36.669821;953365.812184,34150486.550102,30.707566,41.221337;843982.202804,38171998.890501,29.885801,42.706243
0;341755.88312,24493383.272093,32.559071,36.085159;833572.735739,35281852.98405,29.812612,40.926914;416220.906507,24694891.525536,33.020279,36.669952;953367.727792,34150809.040665,30.707625,41.221563;843982.826635,38172049.844767,29.885809,42.706276
3;341756.532013,24493412.496483,32.559073,36.085181;833574.312406,35281951.817931,29.812628,40.926981;416222.932161,24695045.742854,33.020286,36.670065;953372.081109,34151108.473901,30.707659,41.221762;843983.50621,38172101.841328,29.885815,42.706308
0;341757.190053,24493444.55936,32.559078,36.085209;833575.992076,35282065.767404,29.812655,40.927071;416225.472495,24695235.819712,33.020304,36.670223;953376.970634,34151465.918059,30.707724,41.222036;843984.335947,38172158.443367,29.885826,42.706349
3;341757.380232,24493462.933914,32.55908,36.085229;833576.211948,35282128.841206,29.81267,40.927127;416225.682812,24695357.504485,33.020307,36.670326;953377.244905,34151674.460985,30.707754,41.222205;843984.469146,38172194.127748,29.885831,42.706375
0;341757.481374,24493482.807766,32.559095,36.085256;833577.018281,35282207.080778,29.812718,40.927211;416227.309342,24695496.304522,33.020358,36.670467;953381.269921,34151942.021289,30.70786,41.222451;843985.249684,38172236.459399,29.885849,42.706412
1;341757.610282,24493514.347619,32.559097,36.08528;833577.885779,35282293.544971,29.812738,40.927277;416228.941466,24695631.304168,33.020369,36.670575;953384.206901,34152239.712814,30.707897,41.222653;843986.275476,38172279.652135,29.885856,42.706442
0;341758.081751,24493547.464347,32.559098,36.085304;833578.261575,35282388.558223,29.812753,40.927339;416229.458662,24695780.579219,33.020372,36.67068;953385.358826,34152522.838222,30.707923,41.222832;843987.366777,38172326.971751,29.885858,42.706469
0;341758.613714,24493579.725719,32.5591,36.085327;833579.583172,35282499.748041,29.812763,40.927408;416231.223648,24695938.35594,33.02037,36.670791;953390.365958,34152874.472026,30.707937,41.223044;843988.556949,38172378.811513,29.885863,42.706501
2;341758.888016,24493601.29666,32.559106,36.085348;833579.941984,35282584.085001,29.812789,40.927477;416231.632816,24696077.916079,33.020392,36.670906;953391.176717,34153148.15098,30.707995,41.223249;843988.689264,38172420.60605,29.885873,42.706531
0;341759.591606,24493643.362302,32.559114,36.085386;833580.657402,35282703.333257,29.812824,40.92758;416232.557002,24696275.820045,33.020414,36.671082;953392.746672,34153515.666127,30.708062,41.223542;843988.891891,38172491.309891,29.885883,42.706579
4;341759.786552,24493666.79168,32.559116,36.085404;833581.783723,35282784.942172,29.812838,40.927637;416234.571611,24696408.5963,33.020417,36.671181;953397.351928,34153775.596174,30.708088,41.223716;843989.430326,38172532.510123,29.885887,42.706604
0;341760.289697,24493684.966635,32.559118,36.08542;833583.082446,35282863.82571,29.812848,40.927693;416236.802082,24696532.702356,33.020416,36.671276;953401.044056,34154018.178696,30.708104,41.223878;843990.387478,38172568.779954,29.885892,42.706629
3;341760.330008,24493699.137542,32.559129,36.085442;833583.338285,35282910.222226,29.81289,40.927761;416237.188984,24696606.215548,33.020467,36.671384;953401.917389,34154161.326276,30.708205,41.22407;843990.469582,38172596.61837,29.885907,42.70666
0;341761.098544,24493732.287743,32.559131,36.085467;833585.082254,35283028.856879,29.812906,40.927835;416239.860174,24696802.206565,33.020469,36.671513;953406.448182,34154544.468623,30.708232,41.224293;843991.574374,38172651.47126,29.885912,42.70669
2;341761.173844,24493758.201048,32.559138,36.08549;833585.522805,35283115.517686,29.812935,40.927912;416240.733604,24696938.82274,33.02049,36.67164;953408.770839,34154829.562935,30.70829,41.224522;843992.151533,38172691.418167,29.885922,42.706722
0;341761.584319,24493784.183777,32.559137,36.085511;833587.169643,35283219.691519,29.812938,40.92798;416242.975091,24697112.152778,33.020469,36.671759;953412.009583,34155154.538134,30.708284,41.224725;843993.11514,38172745.395455,29.885921,42.706752
0;341761.648407,24493802.511238,32.559146,36.085533;833587.541444,35283280.60502,29.812971,40.928045;416243.261759,24697202.501945,33.020507,36.671862;953412.37781,34155330.055828,30.708365,41.224907;843993.244327,38172772.674235,29.885935,42.70678
3;341762.041255,24493823.809887,32.559155,36.085555;833588.134632,35283368.586681,29.813,40.928112;416244.535457,24697352.86586,33.020528,36.671975;953414.821576,34155631.477358,30.708419,41.225108;843993.459054,38172813.905388,29.885945,42.706809
0;341762.947175,24493879.265859,32.55916,36.085596;833588.90935,35283523.6583,29.813034,40.928222;416245.25949,24697580.774225,33.020553,36.672149;953416.061486,34156064.641229,30.708494,41.225405;843994.389834,38172881.866118,29.885957,42.706854
2;341763.171262,24493907.793145,32.55917,36.085626;833590.319872,35283632.839968,29.813075,40.928323;416247.740823,24697748.14412,33.020591,36.672315;953420.671117,34156388.104536,30.708588,41.225698;843994.874995,38172929.319525,29.885973,42.706896
0;341763.597089,24493929.225914,32.559173,36.085643;833591.430983,35283705.132346,29.813091,40.928375;416250.503879,24697849.991737,33.020602,36.672399;953425.690588,34156593.349505,30.708621,41.225845;843995.188568,38172967.40105,29.885979,42.706922
2;341764.813853,24493974.817089,32.559177,36.085681;833594.951361,35283880.048742,29.813117,40.928497;416255.501474,24698120.719682,33.020605,36.672598;953433.500856,34157115.021166,30.708667,41.226188;843996.220174,38173044.356079,29.885987,42.706971
0;341766.531162,24494008.935542,32.55918,36.085708;833597.331367,35284006.913247,29.813135,40.92858;416261.598817,24698319.235986,33.020604,36.672733;953444.855227,34157499.551252,30.708689,41.226418;843999.264334,38173110.271058,29.88599,42.707008
3;341766.725398,24494028.772733,32.559186,36.085728;833597.465472,35284080.909216,29.813162,40.92865;416261.832235,24698431.065139,33.020629,36.672848;953445.539125,34157723.605742,30.708748,41.226617;844000.155698,38173167.804214,29.885998,42.707048
0;341766.79857,24494054.40652,32.55919,36.085749;833597.563819,35284168.023296,29.813183,40.928716;416262.221436,24698567.18972,33.020643,36.672956;953446.074255,34157995.254191,30.708787,41.226807;844000.345813,38173210.124129,29.886005,42.707076
0;341767.18566,24494067.124053,32.559198,36.085768;833598.353625,35284203.498993,29.813218,40.928773;416263.575721,24698628.411131,33.020686,36.673053;953448.402427,34158093.832917,30.708871,41.226962;844000.865424,38173227.883751,29.886019,42.707102
1;341768.168587,24494093.378235,32.559202,36.085793;833599.340613,35284288.374906,29.813242,40.928845;416264.39698,24698762.303903,33.020702,36.67317;953449.625124,34158349.996778,30.708913,41.227157;844001.521024,38173263.40384,29.886027,42.70713
0;341768.799521,24494150.090588,32.559205,36.085832;833600.416222,35284449.308397,29.813276,40.928949;416265.888942,24699006.276484,33.020728,36.673339;953453.326254,34158813.663238,30.708983,41.227443;844001.760805,38173346.890469,29.886039,42.707179
1;341769.034583,24494165.329496,32.559213,36.08585;833600.985632,35284503.259026,29.813302,40.929002;416266.440729,24699099.217055,33.020752,36.673427;953454.659795,34159028.245318,30.709028,41.227605;844002.199542,38173376.576401,29.886048,42.707203
0;341769.292158,24494208.435329,32.559229,36.08589;833602.411552,35284640.939045,29.813365,40.929123;416269.027807,24699312.689295,33.020819,36.673622;953458.733255,34159467.823543,30.709154,41.227945;844002.746177,38173467.583744,29.886071,42.707265
2;341769.377225,24494227.870117,32.559234,36.085909;833602.650383,35284703.741295,29.81339,40.929182;416269.12313,24699439.25794,33.020832,36.673731;953458.812666,34159757.171222,30.709184,41.228147;844002.780007,38173508.05928,29.886078,42.707294
0;341770.831999,24494271.907505,32.559236,36.085941;833605.451972,35284850.491787,29.813413,40.929281;416273.413547,24699672.24081,33.020836,36.673897;953467.103514,34160231.84738,30.709211,41.228439;844005.494626,38173587.942381,29.886082,42.707341
2;341770.914685,24494299.783594,32.559239,36.085963;833605.833881,35284952.388059,29.81343,40.929349;416273.78957,24699839.524787,33.020839,36.674012;953468.128988,34160543.25615,30.709237,41.228631;844005.880712,38173636.460332,29.886087,42.707371
0;341773.032354,24494327.652464,32.559238,36.085986;833611.97634,35285045.551095,29.813437,40.929414;416284.881381,24699984.333662,33.020826,36.674121;953491.940275,34160815.383173,30.709238,41.228815;844008.699241,38173684.437446,29.886088,42.707401
0;341774.48693,24494372.434003,32.559242,36.086023;833615.939046,35285219.59519,29.81346,40.929538;416291.522636,24700273.534866,33.020814,36.674333;953505.451048,34161360.959936,30.709258,41.229172;844010.139934,38173785.643531,29.886094,42.707461
2;341774.848877,24494418.915675,32.559251,36.086061;833616.69551,35285388.04162,29.813498,40.929657;416292.335816,24700532.929126,33.02084,36.674526;953506.419336,34161827.68388,30.709331,41.229483;844010.409379,38173861.960456,29.886106,42.707509
0;341775.001665,24494467.371694,32.559251,36.086093;833617.486021,35285565.132188,29.813511,40.929755;416293.62218,24700808.413765,33.02083,36.674693;953508.213017,34162342.782099,30.709348,41.229758;844010.819946,38173964.584312,29.886109,42.70756
4;341775.164541,24494485.168317,32.559255,36.086109;833618.727114,35285633.673009,29.813528,40.92981;416295.085028,24700916.895152,33.020841,36.674784;953511.387917,34162529.960329,30.709379,41.229903;844011.22817,38173993.7992,29.886116,42.707583
0;341775.626004,24494513.060966,32.559254,36.086127;833619.540233,35285730.06704,29.813531,40.929867;416296.055534,24701061.191162,33.020829,36.674879;953513.267238,34162784.829131,30.709378,41.230054;844012.199847,38174031.603807,29.886117,42.707605
3;341775.73376,24494536.801676,32.559267,36.086158;833619.704138,35285822.104682,29.813577,40.929964;416296.290717,24701202.422317,33.020876,36.675032;953513.87634,34163036.444949,30.709477,41.230299;844012.492948,38174075.181789,29.886134,42.707644
0;341775.985492,24494566.470998,32.559271,36.086184;833620.192772,35285924.163703,29.813604,40.930045;416296.835845,24701367.993749,33.020892,36.675168;953514.565127,34163315.894659,30.709525,41.230502;844012.696573,38174124.139013,29.886143,42.707679
3;341776.37994,24494594.388401,32.559277,36.086208;833620.388532,35286010.49768,29.813629,40.930114;416297.259573,24701491.710204,33.020912,36.675275;953515.183256,34163527.268297,30.709572,41.230666;844012.936562,38174158.706561,29.886153,42.707707
0;341776.837442,24494620.509579,32.559279,36.086228;833620.865864,35286108.505472,29.813644,40.930179;416297.740742,24701650.368723,33.020915,36.675385;953516.157804,34163815.101999,30.709596,41.230844;844013.139364,38174212.626623,29.886158,42.707737
0;341777.094076,24494650.873961,32.559281,36.086249;833621.032817,35286195.689592,29.813662,40.930238;416297.948552,24701779.550138,33.020924,36.675478;953517.117437,34164049.368375,30.709625,41.230993;844013.190772,38174254.84699,29.886163,42.707762
3;341777.192065,24494688.4554,32.559284,36.08628;833621.422455,35286322.68663,29.813685,40.930332;416298.581455,24701980.825856,33.020931,36.675635;953518.467237,34164418.183055,30.709665,41.231251;844013.545472,38174321.089129,29.886169,42.707805
0;341777.438173,24494706.71438,32.559288,36.086297;833622.244982,35286379.607015,29.813703,40.930382;416299.765277,24702047.046714,33.020948,36.675705;953521.18549,34164533.647877,30.709705,41.231364;844013.868365,38174339.369638,29.886176,42.707823
1;341778.141884,24494727.0776,32.55929,36.086318;833624.1265,35286441.819881,29.813717,40.930435;416302.873119,24702141.926891,33.020955,36.675788;953526.787379,34164702.952211,30.709734,41.231502;844015.313805,38174368.009145,29.886181,42.707845
0;341779.844263,24494812.392923,32.559285,36.086369;833627.076518,35286704.205193,29.813736,40.93058;416306.661953,24702540.884733,33.020935,36.676026;953532.113681,34165347.856234,30.70977,41.231857;844020.780435,38174541.677706,29.886177,42.707933
1;341779.895727,24494849.23988,32.559289,36.086394;833627.228655,35286858.573871,29.813753,40.930669;416307.086207,24702770.680043,33.020935,36.676168;953532.624959,34165806.329937,30.709791,41.232105;844020.932896,38174609.802183,29.886185,42.707971
