Estimulo;C1;C2;C3;C4;C5
0;339577.856507,24425796.14965,32.554639,36.030028;828665.570802,35069079.248286,29.769145,40.763112;407978.162628,24292717.562838,32.994112,36.338397;928913.667777,33288372.106078,30.652456,40.643105;796870.916564,37188758.012756,29.946221,42.186328
1;339578.465518,24425814.474691,32.554639,36.030042;828666.856941,35069148.523146,29.769159,40.763163;407980.731977,24292857.453305,32.994122,36.338506;928916.392883,33288544.81237,30.652484,40.643229;796872.138786,37188797.555112,29.946228,42.186355
0;339578.7515,24425828.247477,32.554646,36.030059;828668.076637,35069239.04753,29.769195,40.763245;407983.763679,24293061.463517,32.994161,36.338693;928920.041548,33288805.569588,30.652552,40.643446;796872.978483,37188851.644462,29.946243,42.186399
1;339578.894445,24425840.634563,32.554649,36.030071;828668.306471,35069313.389402,29.769213,40.763302;407984.181577,24293225.284593,32.994172,36.33882;928920.547506,33289005.462596,30.652583,40.643589;796873.117215,37188891.065567,29.946251,42.186428
0;339579.630795,24425862.188298,32.554655,36.030091;828668.887973,35069407.819466,29.769257,40.763389;407984.797381,24293429.467282,32.99423,36.339014;928921.35225,33289252.39476,30.652677,40.643811;796873.302359,37188947.702105,29.946272,42.186476
3;339579.777441,24425880.138215,32.554656,36.030104;828669.409259,35069470.134431,29.769272,40.763434;407986.112811,24293550.333367,32.994244,36.339109;928922.595314,33289404.852183,30.652706,40.643919;796873.537696,37188981.873185,29.946279,42.1865
0;339579.882361,24425895.709248,32.554655,36.030116;828669.624304,35069527.085546,29.76928,40.763478;407986.566701,24293662.512774,32.994244,36.339205;928923.638761,33289546.57462,30.65272,40.64403;796873.724034,37189015.060145,29.946283,42.186524
2;339580.722413,24425919.641713,32.554655,36.030133;828670.214647,35069575.08555,29.769292,40.763516;407987.591593,24293751.620891,32.994254,36.339281;928924.49206,33289661.592769,30.652743,40.64412;796874.2502,37189044.042874,29.946289,42.186546
0;339581.13497,24425935.51077,32.554658,36.03015;828671.260099,35069645.542204,29.769312,40.763582;407989.082347,24293907.131616,32.994267,36.339431;928926.40415,33289849.638958,30.652779,40.644289;796874.953487,37189085.990617,29.946299,42.186583
4;339581.726278,24425965.81253,32.554656,36.030172;828672.367177,35069714.974381,29.76933,40.763645;407991.211104,24294037.368619,32.994285,36.339563;928929.077919,33290012.588931,30.652816,40.644439;796875.638351,37189128.318632,29.946307,42.186619
0;339582.269798,24425976.223091,32.554659,36.030183;828674.082004,35069764.179346,29.769347,40.763691;407994.661609,24294138.313825,32.994305,36.339662;928932.881434,33290135.668482,30.652851,40.64455;796876.720808,37189154.364888,29.946316,42.186643
0;339583.332774,24425997.119092,32.55466,36.0302;828676.340585,35069840.960764,29.769358,40.763748;407998.638114,24294284.986649,32.994307,36.339782;928937.057795,33290318.053723,30.652871,40.644684;796878.946432,37189199.506351,29.946323,42.186676
3;339583.451721,24426014.958573,32.554661,36.030214;828676.763698,35069923.137279,29.76937,40.763803;407999.553985,24294458.289002,32.994309,36.339905;928938.05163,33290539.314369,30.65289,40.644825;796879.063066,37189257.047472,29.94633,42.186713
0;339583.718555,24426035.222418,32.554662,36.030232;828677.354324,35070008.134948,29.769388,40.763873;408000.315378,24294637.295062,32.994316,36.340061;928939.039917,33290764.121885,30.652922,40.645005;796879.407359,37189315.170357,29.946341,42.186759
2;339583.905789,24426047.324151,32.554665,36.030245;828678.191421,35070062.350031,29.769403,40.763923;408002.049652,24294755.013755,32.994326,36.340169;928940.737,33290906.09006,30.65295,40.645126;796879.59007,37189350.808514,29.94635,42.186791
0;339585.039334,24426056.826502,32.554665,36.030254;828680.282526,35070100.682156,29.769408,40.763956;408005.220723,24294831.523898,32.994322,36.340241;928944.679571,33291007.700636,30.652956,40.645213;796880.963108,37189384.262044,29.946352,42.186816
3;339585.305206,24426068.762253,32.554666,36.030266;828681.947505,35070151.405472,29.76942,40.764004;408008.688678,24294926.733744,32.994334,36.340346;928948.988814,33291124.797771,30.652985,40.645334;796882.470448,37189419.101879,29.946362,42.186852
0;339585.531124,24426079.273282,32.554669,36.030277;828682.93539,35070184.002023,29.76944,40.76404;408010.472265,24294991.22584,32.994361,36.340422;928951.550771,33291206.326819,30.653025,40.645422;796883.490567,37189446.728977,29.946375,42.18688
0;339585.573074,24426114.233474,32.554669,36.0303;828683.793541,35070295.343286,29.769465,40.764124;408012.72479,24295219.909702,32.994382,36.340607;928954.563273,33291495.539416,30.653076,40.645636;796885.207913,37189544.27298,29.946394,42.186951
4;339585.655561,24426125.704168,32.554672,36.030312;828684.54441,35070355.279093,29.769478,40.764172;408013.971381,24295345.974174,32.994392,36.340713;928956.015463,33291657.135376,30.653102,40.64576;796885.976941,37189595.995046,29.946404,42.186991
0;339586.465521,24426136.692225,32.554672,36.030321;828686.352119,35070416.737989,29.769484,40.764212;408017.128882,24295471.499282,32.994388,36.340802;928959.286521,33291817.469251,30.653111,40.645863;796887.591286,37189652.461918,29.946407,42.187025
3;339586.97767,24426152.447114,32.554674,36.030336;828687.896065,35070481.236009,29.769505,40.764271;408020.14271,24295606.817479,32.994408,36.34093;928962.916559,33291989.041141,30.653151,40.64601;796888.72354,37189707.973397,29.946424,42.187074
0;339587.037503,24426166.112482,32.554675,36.030346;828688.624046,35070533.838688,29.769517,40.76431;408021.956859,24295713.858126,32.994418,36.341014;928965.031403,33292126.501729,30.653174,40.646108;796889.219404,37189756.604562,29.946435,42.187109
4;339587.127455,24426192.730704,32.554676,36.030368;828689.157002,35070612.637659,29.769548,40.764391;408022.851578,24295871.163661,32.994455,36.341188;928966.089883,33292323.218362,30.653239,40.646307;796889.561686,37189834.126246,29.946466,42.187187
0;339587.671743,24426207.104313,32.554676,36.030379;828689.577495,35070655.98065,29.769553,40.764421;408023.472976,24295951.262997,32.994453,36.341249;928966.925776,33292421.757008,30.653246,40.646376;796889.906191,37189867.493871,29.946468,42.187209
4;339587.757481,24426217.160881,32.554679,36.030391;828690.005828,35070689.119308,29.769574,40.764468;408024.262906,24296016.496226,32.994483,36.341348;928967.912153,33292500.396737,30.653291,40.64649;796890.18623,37189892.16742,29.946484,42.187244
0;339588.240611,24426228.381842,32.554679,36.0304;828690.860608,35070741.912393,29.769581,40.764507;408025.561412,24296124.373361,32.994482,36.341436;928969.441033,33292637.87311,30.653304,40.646592;796891.063249,37189944.001339,29.946489,42.187281
3;339588.45674,24426241.452084,32.554686,36.030418;828692.513722,35070791.730558,29.76962,40.764576;408028.932079,24296225.487574,32.99454,36.341578;928973.709101,33292767.165641,30.653386,40.646759;796891.868778,37190001.086491,29.946532,42.187356
0;339588.692455,24426248.158514,32.554687,36.030424;828692.860399,35070814.388632,29.769627,40.764597;408029.388416,24296271.856186,32.994546,36.341622;928974.060903,33292824.709099,30.653398,40.646809;796892.124123,37190028.712328,29.946539,42.187379
0;339588.899078,24426260.602372,32.554687,36.030433;828693.10647,35070856.090858,29.769633,40.764626;408029.792637,24296364.896154,32.994543,36.341691;928974.63148,33292938.812893,30.653407,40.646885;796892.447739,37190084.266218,29.946545,42.187416
3;339589.220504,24426270.255482,32.554691,36.030445;828693.466787,35070891.928703,29.76966,40.764674;408030.351875,24296440.184544,32.994585,36.341794;928975.001661,33293037.470446,30.653467,40.647009;796892.868419,37190133.805584,29.946581,42.187481
0;339589.996138,24426289.151142,32.554695,36.030463;828695.301904,35070984.792197,29.769687,40.764753;408033.463275,24296638.167807,32.99461,36.34197;928978.635592,33293283.414906,30.653521,40.647211;796895.222408,37190269.013499,29.946618,42.187593
3;339590.121996,24426301.597022,32.554697,36.030473;828695.715841,35071043.530392,29.769702,40.764797;408034.24125,24296759.804697,32.994624,36.342067;928979.546827,33293437.032275,30.653551,40.647323;796895.527457,37190346.527694,29.946638,42.187651
0;339590.543013,24426314.222264,32.5547,36.030486;828696.366645,35071115.90748,29.769723,40.764859;408035.150347,24296913.723812,32.99464,36.342203;928980.555342,33293631.221091,30.653592,40.647484;796896.203699,37190457.593478,29.946667,42.187743
4;339591.411884,24426334.424013,32.5547,36.030504;828697.644141,35071189.754305,29.769742,40.764931;408036.930198,24297063.734015,32.994654,36.342361;928982.54227,33293819.76396,30.653632,40.647667;796897.688758,37190544.257179,29.946688,42.187831
0;339592.653827,24426359.642299,32.554699,36.030522;828700.144871,35071267.420236,29.769755,40.76499;408041.161712,24297212.373624,32.99466,36.342485;928987.443922,33293996.585984,30.653659,40.647806;796899.268176,37190594.281171,29.946697,42.187869
4;339592.787436,24426368.929638,32.554699,36.030529;828700.490694,35071308.038224,29.76976,40.765016;408041.799596,24297296.949562,32.994658,36.342544;928988.185906,33294100.168148,30.653668,40.647874;796899.574687,37190629.999337,29.946701,42.187893
0;339592.91807,24426378.571064,32.554701,36.03054;828701.404039,35071352.322234,29.769778,40.765062;408044.300432,24297392.335816,32.994677,36.342645;928990.988466,33294223.244107,30.653704,40.647993;796900.315744,37190674.768873,29.946717,42.187937
0;339593.801454,24426390.509935,32.554702,36.030552;828703.590513,35071412.561152,29.76979,40.765115;408049.134249,24297517.962143,32.994678,36.342762;928997.144072,33294385.399711,30.653723,40.64813;796902.749769,37190757.757749,29.946731,42.188007
3;339593.854295,24426404.022586,32.554702,36.030563;828703.720294,35071477.771016,29.769797,40.765161;408049.370009,24297652.232142,32.994672,36.342862;928997.455803,33294558.525242,30.653732,40.648246;796902.923522,37190844.790004,29.946739,42.188063
0;339594.406775,24426421.77941,32.554701,36.030577;828704.188162,35071532.079447,29.769805,40.765205;408050.355352,24297753.20778,32.994676,36.342955;928998.644036,33294681.829937,30.65375,40.648349;796903.428447,37190904.807244,29.946751,42.188113
4;339594.526023,24426437.272245,32.554702,36.030589;828704.422155,35071600.421697,29.769818,40.765254;408050.83165,24297899.594495,32.994681,36.343063;928999.096773,33294872.285294,30.653771,40.648476;796903.756187,37190997.156446,29.946761,42.188171
0;339595.412026,24426447.852934,32.554702,36.030597;828706.234731,35071636.044756,29.769822,40.76528;408053.80488,24297969.695337,32.994677,36.343118;929002.666793,33294956.417963,30.653776,40.648537;796905.737467,37191029.482156,29.946764,42.188195
4;339595.829717,24426468.95483,32.554708,36.030618;828707.8627,35071743.036569,29.769852,40.765368;408057.548696,24298194.084795,32.994701,36.343312;929006.9122,33295248.248268,30.653829,40.648765;796907.462113,37191146.651981,29.94679,42.188288
0;339596.908063,24426498.918048,32.554704,36.030635;828710.207538,35071823.329224,29.769859,40.765418;408061.582422,24298357.933572,32.994696,36.343423;929011.270433,33295461.413289,30.653841,40.648895;796910.143377,37191239.927298,29.946796,42.188343
4;339597.107459,24426507.318038,32.554707,36.030642;828710.705971,35071862.586699,29.769872,40.765449;408062.701079,24298438.883827,32.994709,36.343488;929012.736182,33295558.626194,30.653867,40.64897;796910.766666,37191281.504315,29.94681,42.188375
0;339598.004322,24426525.603779,32.554706,36.030656;828711.267761,35071921.477018,29.769886,40.765494;408063.388601,24298560.273188,32.994721,36.343588;929013.487011,33295711.875851,30.653896,40.649086;796911.285784,37191366.37092,29.946828,42.188435
0;339598.111752,24426533.852442,32.55471,36.030667;828711.797071,35071981.002772,29.769902,40.765547;408064.246038,24298699.507498,32.99473,36.343709;929014.303552,33295888.333314,30.653924,40.649225;796911.519819,37191474.383607,29.946848,42.188517
1;339598.365021,24426549.404448,32.554713,36.03068;828711.94973,35072050.678857,29.769921,40.765598;408064.68853,24298849.850215,32.994743,36.343821;929014.991987,33296074.65984,30.653955,40.649353;796911.964081,37191583.896445,29.94687,42.188589
0;339599.532904,24426563.300299,32.554717,36.030693;828712.964679,35072098.81908,29.769951,40.765652;408065.660698,24298944.623892,32.994788,36.343937;929015.938123,33296189.635132,30.654023,40.649488;796912.627409,37191653.415343,29.946918,42.188673
4;339599.700939,24426577.215203,32.554719,36.030705;828713.256102,35072159.995879,29.769968,40.765698;408066.134936,24299075.062072,32.994806,36.344039;929016.317782,33296357.24465,30.654058,40.649608;796912.780926,37191757.921709,29.946942,42.188746
0;339602.677502,24426643.742432,32.554706,36.030744;828716.440372,35072282.065421,29.769968,40.765769;408069.521703,24299253.146753,32.994789,36.344159;929020.851933,33296559.424552,30.654062,40.649737;796915.76231,37191897.828496,29.94695,42.188832
1;339602.710315,24426652.384653,32.554706,36.030751;828716.585595,35072323.69821,29.769974,40.765799;408069.772936,24299339.719384,32.994789,36.344224;929021.030342,33296667.392945,30.654073,40.649812;796915.889122,37191964.293304,29.946959,42.188877
0;339603.372601,24426672.518045,32.554713,36.03077;828717.05122,35072402.716913,29.77001,40.765868;408070.471484,24299502.952879,32.99484,36.344375;929022.001002,33296878.676542,30.654148,40.649989;796916.550888,37192095.699782,29.947009,42.188984
3;339603.755971,24426688.877677,32.554715,36.030782;828717.314191,35072477.471452,29.770021,40.765914;408070.72475,24299652.439724,32.994843,36.344475;929022.520783,33297070.69719,30.654165,40.650106;796916.949308,37192175.424809,29.947021,42.189035
0;339604.422203,24426700.495297,32.554716,36.030793;828718.35909,35072508.642406,29.770037,40.765952;408071.864069,24299713.014524,32.994865,36.344556;929023.921755,33297147.495728,30.654202,40.650201;796918.090698,37192214.098551,29.947039,42.189078
0;339606.727167,24426721.860325,32.554713,36.030807;828721.062366,35072563.836533,29.770041,40.765991;408074.649881,24299810.916815,32.99486,36.344637;929026.718736,33297265.944726,30.654212,40.650292;796920.665961,37192282.792049,29.947047,42.18913
2;339608.724818,24426733.144128,32.554713,36.030818;828724.300931,35072613.131438,29.77005,40.766031;408079.088556,24299915.568563,32.994863,36.344724;929031.138476,33297398.801454,30.654228,40.650393;796922.620605,37192340.395386,29.947057,42.189175
