Estimulo;C1;C2;C3;C4;C5
0;1546624.812079,39154559.812422,28.584955,42.527459;878008.249394,41643154.096078,28.454439,43.182265;838363.694444,38009296.324059,28.683968,41.43991;962265.91289,38955553.72543,28.86566,42.212069;813915.412925,38471272.62395,28.061099,41.18574
2;1546626.478675,39154618.635695,28.584959,42.527489;878008.816728,41643213.474406,28.454458,43.182314;838363.756028,38009305.056179,28.683971,41.439918;962266.035167,38955573.299596,28.865668,42.212087;813915.522858,38471315.138857,28.061112,41.185772
0;1546632.719342,39155178.371627,28.585222,42.528;878031.841076,41644760.171605,28.454891,43.1835;838367.200324,38009477.892131,28.684049,41.440078;962274.763436,38956093.225208,28.865848,42.212525;813933.007007,38472305.191058,28.061416,41.186554
2;1546633.517607,39155255.906332,28.585241,42.528052;878033.857508,41644869.795513,28.454938,43.183594;838367.402624,38009495.647715,28.684058,41.440094;962275.561534,38956134.624722,28.865869,42.212563;813934.085284,38472377.776254,28.06145,41.186617
0;1546644.152171,39155465.318573,28.585397,42.528298;878068.491753,41645361.707108,28.455212,43.184113;838372.591353,38009556.787014,28.684101,41.440167;962288.757524,38956305.022938,28.865975,42.212756;813957.926706,38472673.798852,28.061646,41.18695
4;1546651.557421,39155547.235095,28.585398,42.528346;878091.004927,41645484.16106,28.455215,43.184198;838375.147233,38009576.641552,28.684102,41.440181;962296.102747,38956353.377537,28.865977,42.21279;813970.072501,38472752.430095,28.061652,41.187008
0;1546652.134864,39155593.129029,28.585412,42.528379;878091.076714,41645613.974378,28.455244,43.184283;838375.423608,38009596.644149,28.684108,41.440195;962296.341865,38956400.083091,28.865989,42.212822;813970.377641,38472835.931662,28.061673,41.187065
0;1546653.654475,39155644.765896,28.585416,42.528409;878092.37432,41645693.635754,28.455267,43.184339;838376.355358,38009612.551269,28.684111,41.440206;962297.135531,38956432.428041,28.865996,42.212843;813970.99771,38472903.437175,28.061687,41.187107
3;1546654.622039,39155653.006529,28.585427,42.528423;878093.331046,41645767.193611,28.455292,43.184394;838376.435897,38009622.652262,28.684116,41.440215;962297.585922,38956459.342305,28.866006,42.212864;813972.441931,38472937.535321,28.061704,41.187138
0;1546655.344311,39155785.256638,28.585419,42.528476;878094.902078,41645788.317912,28.455293,43.184408;838376.912864,38009627.89054,28.684116,41.440219;962298.168478,38956470.413279,28.866007,42.212871;813973.874953,38472968.87895,28.061702,41.187154
1;1546655.918863,39155852.542811,28.585426,42.528513;878095.415362,41645906.946535,28.455311,43.184477;838376.952123,38009647.636979,28.684119,41.44023;962298.260162,38956513.830096,28.866013,42.212897;813974.026965,38473040.905626,28.061715,41.187198
0;1546656.55213,39155922.333604,28.58546,42.528574;878096.462585,41646017.569186,28.455381,43.184586;838377.483007,38009668.515355,28.684131,41.44025;962299.121377,38956559.663724,28.866041,42.212942;813974.922772,38473115.380801,28.061764,41.187272
4;1546656.814109,39155960.88145,28.585468,42.528601;878097.325108,41646059.628559,28.455404,43.184637;838377.659042,38009675.796597,28.684136,41.44026;962299.602336,38956574.976735,28.866052,42.212963;813975.986077,38473146.100058,28.06178,41.187308
0;1546662.45734,39156050.421248,28.585469,42.528658;878099.714844,41646113.253643,28.455402,43.184663;838378.129392,38009684.979687,28.684136,41.440265;962300.087766,38956587.092707,28.866054,42.212971;813976.825877,38473166.673227,28.061783,41.187322
2;1546665.414999,39156228.344353,28.585468,42.528747;878105.907968,41646173.844283,28.455417,43.184716;838381.699966,38009699.296882,28.684138,41.440276;962304.081784,38956611.110575,28.866059,42.212992;813981.35358,38473217.598735,28.061793,41.187361
0;1546668.31401,39156317.182406,28.585476,42.528797;878106.533868,41646274.703546,28.455432,43.184776;838382.117434,38009714.618616,28.68414,41.440286;962304.71301,38956644.886316,28.866065,42.213015;813982.481361,38473275.316703,28.061804,41.187399
0;1546670.147537,39157312.69153,28.585639,42.529402;878116.612435,41647128.674196,28.455672,43.185425;838383.465676,38009807.756305,28.684184,41.440371;962308.544212,38956912.896583,28.866167,42.213244;813989.228141,38473768.122282,28.061982,41.187804
2;1546673.922582,39157344.880929,28.585648,42.529429;878117.964462,41647200.717918,28.455685,43.18547;838383.540348,38009817.592203,28.684187,41.440379;962308.733187,38956936.136695,28.866173,42.21326;813990.217468,38473809.662058,28.06199,41.187831
0;1546675.173501,39157601.530348,28.585698,42.529606;878121.72444,41647432.114209,28.45576,43.185657;838384.141596,38009847.757152,28.684201,41.440406;962310.191435,38957015.655637,28.866203,42.213329;813992.704431,38473952.749133,28.062042,41.187952
2;1546677.772342,39157705.700592,28.585722,42.52967;878124.162897,41647537.773045,28.455789,43.185735;838384.577983,38009864.607125,28.684207,41.440421;962311.42866,38957058.5912,28.866214,42.213362;813994.104299,38474018.732715,28.062062,41.188003
0;1546687.594055,39158142.70602,28.585919,42.530053;878158.07328,41648275.298379,28.456042,43.186326;838388.878675,38009942.688319,28.684252,41.440499;962323.145389,38957297.840549,28.866316,42.213574;814015.267812,38474464.242969,28.06224,41.18838
1;1546690.576384,39158439.053657,28.585904,42.530182;878160.262665,41648350.048511,28.456055,43.186377;838389.173293,38009960.502107,28.684253,41.440509;962323.837696,38957331.143743,28.86632,42.213594;814016.84623,38474510.47281,28.062248,41.188413
0;1546691.374686,39158472.565093,28.585922,42.530211;878162.163166,41648437.293686,28.456072,43.186433;838389.225605,38009981.254906,28.684256,41.440521;962324.079379,38957369.126254,28.866326,42.213618;814018.004915,38474561.619232,28.06226,41.188448
0;1546693.120623,39158834.739504,28.585957,42.530414;878164.407156,41648670.122256,28.456164,43.186632;838389.577534,38010015.293652,28.68427,41.440551;962324.997417,38957454.245295,28.866359,42.213691;814019.671068,38474728.380959,28.062322,41.188586
3;1546696.521577,39158907.892792,28.585957,42.530451;878165.707998,41648743.714041,28.456172,43.186676;838389.88903,38010031.109865,28.684271,41.440561;962325.47011,38957482.696409,28.866362,42.213708;814020.683361,38474766.26422,28.062328,41.188611
0;1546705.906873,39159355.416597,28.585928,42.53064;878166.45964,41648836.692491,28.456184,43.18673;838390.202108,38010054.307732,28.684272,41.440573;962325.962827,38957522.907104,28.866366,42.213731;814023.545825,38474861.787521,28.062332,41.188664
4;1546715.740421,39159508.770303,28.585909,42.53071;878166.735344,41648876.973251,28.456192,43.186759;838390.31252,38010062.65148,28.684273,41.440579;962326.294077,38957539.295718,28.866369,42.213743;814024.948885,38474902.988625,28.062333,41.188688
0;1546718.01407,39159547.656136,28.585915,42.530737;878167.235559,41648935.387584,28.456203,43.186798;838390.606217,38010075.721173,28.684275,41.440587;962326.591473,38957563.134157,28.866373,42.213759;814025.396062,38474932.712073,28.062341,41.188712
4;1546718.384459,39159604.065975,28.585931,42.530789;878168.278372,41648985.875032,28.456238,43.18687;838390.672142,38010083.309242,28.684281,41.440599;962326.741302,38957580.810307,28.866387,42.213786;814026.026049,38474975.210052,28.062362,41.188762
0;1546719.176191,39159648.675974,28.585933,42.530812;878168.648807,41649061.456118,28.456243,43.186909;838390.791849,38010098.586578,28.684282,41.440607;962326.876507,38957622.639302,28.866389,42.213806;814026.162573,38475038.589899,28.062367,41.188795
4;1546722.435171,39159809.081257,28.585922,42.530883;878170.209848,41649118.588662,28.456257,43.18695;838391.171547,38010107.569421,28.684286,41.440614;962327.475486,38957646.273321,28.866394,42.213822;814027.012149,38475075.756464,28.062378,41.188824
0;1546724.639505,39159851.781969,28.585926,42.530908;878170.748293,41649141.425601,28.456265,43.18697;838391.207323,38010112.819694,28.684287,41.440618;962327.54719,38957653.949311,28.866397,42.213829;814027.111811,38475093.947685,28.062382,41.188837
0;1546726.778338,39159971.040338,28.585924,42.530966;878171.525206,41649195.885569,28.456278,43.187008;838391.844531,38010123.582346,28.684289,41.440626;962328.356415,38957671.839018,28.866402,42.213843;814027.936547,38475127.136289,28.062392,41.188862
4;1546728.002451,39160018.901089,28.585946,42.531012;878171.796242,41649262.628469,28.456312,43.187075;838392.089854,38010133.381891,28.684295,41.440637;962328.407314,38957694.235828,28.866415,42.213868;814028.484858,38475170.124906,28.062415,41.188906
0;1546732.279322,39160101.553925,28.58594,42.531051;878172.511808,41649282.978966,28.456316,43.187091;838392.442201,38010139.703545,28.684295,41.440641;962328.909144,38957703.635759,28.866416,42.213875;814029.105651,38475198.070089,28.062416,41.188923
3;1546733.08339,39160127.966983,28.585946,42.531074;878174.124934,41649321.997127,28.456326,43.187128;838392.644323,38010149.785457,28.684296,41.440649;962329.485077,38957718.688399,28.866419,42.213889;814029.7493,38475222.907083,28.062422,41.188946
0;1546741.857618,39160257.965405,28.585944,42.531139;878177.54698,41649382.94856,28.45633,43.187162;838393.804853,38010166.014099,28.684296,41.440657;962331.302418,38957746.755266,28.866421,42.213905;814033.420593,38475274.615385,28.062425,41.188976
4;1546745.485923,39160434.752918,28.585945,42.531235;878178.604331,41649450.65324,28.456345,43.187209;838394.15742,38010174.873107,28.6843,41.440665;962332.062565,38957768.812383,28.866427,42.213922;814034.336283,38475316.658266,28.062435,41.189006
0;1546747.00616,39160460.360186,28.585954,42.531259;878179.259935,41649491.807134,28.45636,43.187247;838394.881118,38010182.923066,28.684302,41.440673;962332.720757,38957781.463036,28.866433,42.213937;814035.246224,38475338.683084,28.062446,41.18903
3;1546747.492039,39160526.660716,28.585964,42.531308;878180.363227,41649550.093201,28.456376,43.187291;838395.652365,38010193.38896,28.684305,41.440682;962333.495101,38957804.610602,28.866439,42.213954;814036.111087,38475376.956032,28.062455,41.189057
0;1546748.433126,39160580.746508,28.585966,42.531335;878180.565261,41649584.599539,28.456379,43.187311;838395.936706,38010212.460528,28.684303,41.44069;962333.855535,38957826.776235,28.866438,42.213965;814036.671795,38475399.421249,28.062457,41.189071
0;1546748.882249,39160847.468731,28.585951,42.531447;878180.718705,41649627.867246,28.456392,43.187346;838396.081094,38010222.646865,28.684306,41.440698;962333.99923,38957847.79262,28.866443,42.213982;814037.386962,38475435.838028,28.062467,41.189099
1;1546749.526821,39160886.161566,28.585967,42.531481;878180.84757,41649693.9093,28.456415,43.187397;838396.14328,38010234.314489,28.684311,41.440708;962334.09433,38957869.575599,28.866452,42.214;814037.824968,38475473.804325,28.062484,41.189133
0;1546751.721555,39161640.693375,28.58608,42.531905;878189.476843,41650147.183077,28.456613,43.187772;838398.152923,38010291.730917,28.684346,41.440765;962338.134584,38958008.398487,28.866529,42.21413;814044.147591,38475767.863734,28.062619,41.18938
3;1546755.638089,39161726.167499,28.586081,42.531953;878190.405795,41650189.435765,28.456623,43.187803;838398.306474,38010299.723592,28.684348,41.440771;962338.367428,38958025.119604,28.866533,42.214142;814044.937131,38475793.806835,28.062626,41.1894
0;1546755.998577,39161825.229326,28.586081,42.531998;878190.706727,41650248.863509,28.456628,43.187834;838398.636598,38010318.573611,28.684348,41.44078;962338.681669,38958055.955985,28.866533,42.214157;814045.718458,38475844.216352,28.062627,41.189426
2;1546756.221862,39161968.013256,28.586088,42.532072;878191.198531,41650305.527626,28.456642,43.187874;838398.831546,38010327.047967,28.68435,41.440786;962339.015283,38958074.941183,28.866539,42.214172;814046.236716,38475924.332207,28.062632,41.189468
0;1546757.360558,39162210.273136,28.586187,42.532263;878195.312877,41650682.598471,28.45678,43.18816;838399.427392,38010373.950061,28.684374,41.440827;962340.572243,38958192.91763,28.866592,42.214271;814049.005575,38476159.654744,28.062728,41.189653
4;1546760.953982,39162309.605796,28.586202,42.532331;878204.130341,41650772.060047,28.456799,43.188231;838402.49722,38010397.230871,28.684376,41.440844;962345.343438,38958236.304097,28.866597,42.214304;814054.723138,38476222.41901,28.06274,41.189702
0;1546762.46975,39162329.068274,28.586205,42.532345;878205.566457,41650789.001252,28.456802,43.188244;838402.828707,38010405.215953,28.684376,41.440849;962345.657788,38958243.874867,28.866599,42.21431;814055.078598,38476232.9211,28.062744,41.189711
0;1546763.026586,39162518.647896,28.586205,42.532432;878206.018466,41650838.28863,28.456822,43.188286;838402.998923,38010412.723095,28.684379,41.440856;962345.934218,38958258.851637,28.866606,42.214324;814056.038591,38476271.553914,28.062759,41.189743
2;1546763.502769,39162571.907171,28.586213,42.532468;878206.605633,41650935.212705,28.456833,43.188344;838403.266733,38010426.391974,28.684382,41.440866;962346.109983,38958287.987434,28.866612,42.214345;814056.221069,38476333.703888,28.062767,41.189781
0;1546777.606635,39163068.425044,28.58641,42.53288;878229.548773,41651702.827006,28.457108,43.188966;838406.822085,38010517.960017,28.684428,41.440952;962354.298002,38958534.860706,28.866714,42.21456;814071.741192,38476793.000444,28.062955,41.190171
1;1546778.213704,39163088.563649,28.586418,42.532898;878230.140854,41651744.91076,28.457122,43.189;838407.016672,38010525.836945,28.684431,41.440959;962354.62142,38958552.403287,28.866719,42.214573;814072.123118,38476821.85535,28.062965,41.190195
0;1546781.204784,39163473.432779,28.58644,42.533095;878233.103765,41651891.186214,28.457194,43.189136;838407.258925,38010552.345063,28.684442,41.440983;962355.43294,38958606.637139,28.866746,42.214625;814074.772043,38476923.006737,28.063011,41.190284
3;1546781.335511,39163508.65845,28.586452,42.533122;878233.503168,41651953.230458,28.457213,43.189183;838407.375463,38010562.83736,28.684447,41.440992;962355.578479,38958628.277485,28.866754,42.214641;814075.543987,38476962.222771,28.063024,41.190315
0;1546785.149894,39163686.531519,28.586448,42.533203;878234.002559,41652021.682143,28.457229,43.189231;838408.37214,38010578.7746,28.684449,41.441002;962356.370901,38958657.115913,28.866759,42.214661;814077.017322,38477010.829248,28.063033,41.190348
1;1546789.969821,39163941.479155,28.586447,42.533333;878234.741759,41652142.118804,28.457249,43.189311;838408.553,38010600.30468,28.684453,41.441017;962356.695988,38958700.833925,28.866767,42.214691;814078.697854,38477092.752036,28.063052,41.190408
0;1546792.630946,39164098.753991,28.586512,42.533459;878247.494131,41652334.071447,28.457338,43.189484;838411.498668,38010626.253556,28.684469,41.441044;962361.721738,38958758.45883,28.866801,42.21475;814084.664616,38477220.522495,28.063112,41.19052
