Estimulo;C1;C2;C3;C4;C5
0;1272944.919522,35577339.455456,28.65268,40.275373,1272944.919522,35577339.455456,28.65268,40.275373;1680181.066191,37795576.541326,28.032428,41.231963,1680181.066191,37795576.541326,28.032428,41.231963;1303786.019598,35765154.632658,28.596753,40.364724,1303786.019598,35765154.632658,28.596753,40.364724;1095300.352294,34525010.493161,29.606555,40.521219,1095300.352294,34525010.493161,29.606555,40.521219;731218.428027,32778202.72248,29.403095,39.106179,731218.428027,32778202.72248,29.403095,39.106179
0;997964.039157,35689794.359537,28.710173,40.215862,997964.039157,35689794.359537,28.710173,40.215862;1056006.39258,36687134.657048,28.476811,40.588827,1056006.39258,36687134.657048,28.476811,40.588827;1178370.496907,36870868.332136,28.406102,40.724762,1178370.496907,36870868.332136,28.406102,40.724762;1238810.334932,34715863.413903,29.445608,40.627068,1238810.334932,34715863.413903,29.445608,40.627068;1187258.895661,37216581.624058,28.323648,40.827319,1187258.895661,37216581.624058,28.323648,40.827319
1;1548288.565054,39218024.007938,28.598273,42.5715,1548289.060607,39218093.221279,28.598286,42.571549;881001.569199,41749217.833087,28.480774,43.260301,881002.850921,41749322.242622,28.480809,43.26039;839001.006415,38027312.790678,28.689775,41.454586,839001.742801,38027332.549067,28.689783,41.454605;963243.264773,38985474.159716,28.873934,42.235198,963243.967064,38985503.87723,28.873941,42.235221;816175.252567,38541634.798048,28.080494,41.239541,816176.176234,38541696.826766,28.080519,41.239597
0;919747.967181,41104667.792107,27.898099,42.394505,919747.967181,41104667.792107,27.898099,42.394505;2023582.84681,50356302.588061,27.768553,47.738512,2023582.84681,50356302.588061,27.768553,47.738512;3178187.4089,60785882.87061,27.78279,52.364492,3178187.4089,60785882.87061,27.78279,52.364492;3491580.78795,91454161.472544,28.760606,64.937845,3491580.78795,91454161.472544,28.760606,64.937845;1043222.896893,43689876.207592,28.369504,44.414172,1043222.896893,43689876.207592,28.369504,44.414172
1;1030164.429716,36038509.214712,28.826846,40.550749,1030168.561303,36038648.693626,28.827004,40.550977;855222.003335,36655981.841483,28.793724,40.686131,855231.117779,36656306.611524,28.793919,40.686479;816368.306554,35200415.594993,29.111016,40.231008,816369.9854,35200480.46477,29.111066,40.231087;460176.317449,32083691.208722,30.46225,39.495382,460177.819385,32083757.84793,30.462299,39.495465;1243702.497257,35467331.09801,28.675595,40.216539,1243709.334991,35467531.943115,28.675722,40.216756
1;1272880.455596,35575757.525708,28.651693,40.273674,1272883.388802,35575816.208787,28.651708,40.273719;1680067.696957,37793094.300318,28.031101,41.229512,1680068.227842,37793145.668753,28.031124,41.229558;1303756.633671,35764596.636246,28.59639,40.364111,1303757.176591,35764614.293663,28.596396,40.364125;1095272.417221,34524470.957791,29.606235,40.520627,1095273.030742,34524486.647418,29.606241,40.52064;731150.214305,32776704.633676,29.402207,39.10454,731150.676653,32776736.226348,29.402222,39.104571
1;1687058.945238,34491365.855746,28.590026,40.1708,1687063.999901,34491904.886128,28.590337,40.171362;1784495.729454,35424215.11579,28.335401,40.540876,1784511.557391,35425097.25796,28.335771,40.541689;863817.040046,33430452.030558,29.274573,39.342406,863820.083637,33430652.636335,29.274675,39.342613;1196568.104072,35003241.888954,29.356001,40.662937,1196570.938529,35003414.979038,29.356086,40.663113;1028019.616074,34078453.133238,29.061307,39.633031,1028026.884159,34078887.864105,29.061493,39.633449
1;704203.866002,36526884.805585,28.940774,40.828987,704210.31344,36526982.453104,28.940811,40.829078;1058606.307826,38404396.589365,28.612294,41.726846,1058611.234636,38404544.141656,28.612346,41.72697;1161130.615445,37181221.780702,28.76146,41.296108,1161133.349758,37181253.894394,28.761473,41.296138;819641.519902,32710288.781637,30.236733,39.789722,819644.002592,32710320.852751,30.236746,39.789753;1122665.631444,38406829.274757,28.196333,41.332954,1122669.557727,38406919.251884,28.196372,41.333033
0;1548362.36053,39221095.844894,28.599513,42.574165,1548362.36053,39221095.844894,28.599513,42.574165;881203.021598,41756036.67847,28.482866,43.265694,881203.021598,41756036.67847,28.482866,43.265694;839032.467808,38028546.829787,28.690283,41.45568,839032.467808,38028546.829787,28.690283,41.45568;963279.853392,38986976.339286,28.874484,42.236468,963279.853392,38986976.339286,28.874484,42.236468;816285.34659,38545430.428368,28.08193,41.242752,816285.34659,38545430.428368,28.08193,41.242752
0;849910.304509,37519583.029816,28.331649,40.907162,849910.304509,37519583.029816,28.331649,40.907162;849924.554485,37520278.240129,28.331866,40.907726,849924.554485,37520278.240129,28.331866,40.907726;849880.131055,37518684.023965,28.331425,40.906473,849880.131055,37518684.023965,28.331425,40.906473;844144.82399,37543024.73562,28.329817,40.910313,844144.82399,37543024.73562,28.329817,40.910313;859807.855814,37516695.647036,28.331875,40.907505,859807.855814,37516695.647036,28.331875,40.907505
1;998323.350517,35699883.740103,28.715356,40.225831,998340.395239,35700278.050514,28.715398,40.22609;1056589.179277,36702133.199542,28.483267,40.602609,1056622.601981,36702655.798888,28.483315,40.602966;1178522.170055,36874506.84344,28.408001,40.728326,1178530.455878,36874619.991506,28.408019,40.728411;1238941.681163,34718990.233671,29.447112,40.630147,1238948.932692,34719086.912308,29.447126,40.630221;1187562.385219,37224287.856924,28.326997,40.834335,1187582.071772,37224561.265726,28.327021,40.834519
0;1390543.631358,50963982.628629,27.585477,47.044958,1390543.631358,50963982.628629,27.585477,47.044958;2024889.935816,50389711.720573,27.777521,47.761485,2024889.935816,50389711.720573,27.777521,47.761485;3314848.547516,64204163.101585,27.70684,53.689279,3314848.547516,64204163.101585,27.70684,53.689279;9120072.718502,211356642.484835,27.448719,96.420694,9120072.718502,211356642.484835,27.448719,96.420694;1116172.344579,46325281.142173,28.220303,45.607611,1116172.344579,46325281.142173,28.220303,45.607611
