Start_time;End_time;C1;C2;C3;C4;C5
2025-05-15 11:50:14.003549;2025-05-15 11:50:15.231621;1549112.073104,39234055.559495,28.60292,42.584282;883274.595749,41784212.68805,28.487798,43.285774;839352.44486,38033474.183721,28.691643,41.45966;963643.777435,38992711.584922,28.87593,42.240977;817441.460446,38561142.875659,28.085446,41.254668
2025-05-15 11:50:15.232620;2025-05-15 11:50:16.133131;1549112.228121,39234062.943174,28.602924,42.584289;883274.708855,41784226.151744,28.4878,43.285783;839352.600727,38033482.18617,28.691644,41.459664;963643.928586,38992719.551814,28.875931,42.240981;817441.559556,38561154.574359,28.085447,41.254675
2025-05-15 11:50:16.134298;2025-05-15 11:50:16.696042;1549113.156597,39234094.744914,28.60293,42.58431;883275.988041,41784297.37957,28.487815,43.28583;839353.37666,38033497.948988,28.691647,41.459676;963644.730262,38992737.479813,28.875934,42.240994;817442.606225,38561199.066319,28.085456,41.254706
2025-05-15 11:50:16.698036;2025-05-15 11:50:17.213838;1549114.474993,39234117.022016,28.602935,42.584327;883278.222018,41784357.05725,28.487824,43.285869;839354.085845,38033511.329671,28.69165,41.459686;963645.444934,38992751.134587,28.875937,42.241004;817444.35168,38561230.043409,28.085464,41.254729
2025-05-15 11:50:17.214836;2025-05-15 11:50:17.717238;1549114.903297,39234137.985153,28.602955,42.584358;883278.606052,41784402.324872,28.487869,43.285937;839354.407405,38033521.065091,28.691662,41.459702;963645.763565,38992762.540986,28.875949,42.241022;817444.645784,38561254.687308,28.085494,41.254771
2025-05-15 11:50:17.718238;2025-05-15 11:50:18.244255;1549115.139427,39234163.100736,28.602964,42.584379;883278.942589,41784465.735206,28.487886,43.285985;839354.431634,38033535.853691,28.691667,41.459715;963645.799619,38992778.058277,28.875954,42.241035;817444.828075,38561293.023597,28.085505,41.2548
2025-05-15 11:50:18.245250;2025-05-15 11:50:18.753547;1549116.647864,39234229.320596,28.60297,42.584423;883282.589572,41784594.94433,28.487895,43.286069;839354.84307,38033562.784959,28.69167,41.459734;963646.164535,38992806.082392,28.875957,42.241054;817446.559615,38561363.720344,28.085511,41.254848
2025-05-15 11:50:18.754544;2025-05-15 11:50:19.820759;1549124.453207,39234317.811784,28.602968,42.584473;883294.662617,41784732.188997,28.487894,43.286147;839356.070379,38033587.647673,28.691671,41.45975;963647.452411,38992834.636129,28.875958,42.241072;817452.785238,38561439.473402,28.085512,41.254894
2025-05-15 11:50:19.821757;2025-05-15 11:50:20.859360;1549125.059744,39234336.63543,28.602977,42.584491;883296.114796,41784781.485248,28.487912,43.286187;839357.274785,38033597.830499,28.691676,41.459761;963648.455291,38992845.26959,28.875964,42.241083;817453.995888,38561466.759257,28.085525,41.25492
2025-05-15 11:50:20.860388;2025-05-15 11:50:21.916113;1549125.904944,39234363.245392,28.602986,42.584511;883296.882477,41784847.41616,28.48793,43.286232;839357.866124,38033612.285706,28.691681,41.459772;963648.956971,38992860.751514,28.875968,42.241095;817454.572265,38561504.673233,28.085538,41.254948
2025-05-15 11:50:21.917110;2025-05-15 11:50:22.969789;1549126.039078,39234369.164034,28.602988,42.584517;883296.954544,41784857.8358,28.487934,43.286241;839357.975054,38033615.537997,28.691683,41.459776;963649.051049,38992863.967865,28.87597,42.241098;817454.697713,38561511.241017,28.085542,41.254955
2025-05-15 11:50:22.970785;2025-05-15 11:50:24.049687;1549126.588719,39234390.252741,28.603002,42.584541;883297.829251,41784905.471145,28.487963,43.286296;839358.225445,38033628.616591,28.69169,41.459789;963649.272981,38992877.417479,28.875977,42.241113;817455.151766,38561538.72501,28.085561,41.254989
2025-05-15 11:50:24.050684;2025-05-15 11:50:25.092316;1549126.763296,39234410.024578,28.60301,42.584558;883298.169926,41784950.632803,28.487979,43.286333;839358.343842,38033637.236577,28.691695,41.459798;963649.372018,38992886.822523,28.875983,42.241122;817455.362088,38561561.40031,28.085573,41.25501
2025-05-15 11:50:25.094314;2025-05-15 11:50:26.370518;1549126.891737,39234426.004886,28.603017,42.584572;883298.610242,41784988.455662,28.487993,43.286364;839358.452098,38033645.796845,28.691698,41.459805;963649.538826,38992894.829552,28.875987,42.241129;817455.640379,38561581.854153,28.085583,41.255028
2025-05-15 11:50:26.371518;2025-05-15 11:50:27.218586;1549127.329702,39234438.003391,28.60302,42.58458;883299.23987,41785013.193676,28.487999,43.286382;839358.643365,38033653.583868,28.6917,41.459811;963649.72182,38992902.03898,28.875989,42.241135;817456.101314,38561596.229203,28.085587,41.25504
2025-05-15 11:50:27.219584;2025-05-15 11:50:28.245135;1549127.526351,39234451.886686,28.603024,42.584589;883299.593019,41785051.821205,28.488005,43.286404;839358.766423,38033663.811339,28.691701,41.459817;963649.822736,38992914.635117,28.87599,42.241142;817456.271575,38561620.778111,28.085591,41.255054
