Estimulo;C1;C2;C3;C4;C5
3;4103119.234981,164503112.465773,28.679877,86.163764;20597620.562238,444006183.24963,28.527855,143.509558;6528624.348567,266150534.628471,27.259901,106.766493;7604250.033954,303073141.126935,27.386481,113.609658;2506805.415008,56473633.845131,30.467831,53.095357
0;4103119.932264,164503136.477253,28.679878,86.163773;20597621.780562,444006227.544161,28.527857,143.50957;6528625.496635,266150626.523737,27.259907,106.766524;7604250.986615,303073159.172066,27.386483,113.609665;2506806.136982,56473657.953006,30.467834,53.095371
2;4103121.1244,164503191.827303,28.679881,86.163791;20597631.975585,444007161.150698,28.527872,143.509754;6528645.24308,266152575.102229,27.259964,106.767019;7604251.298864,303073248.068887,27.386494,113.609704;2506807.377862,56473713.775912,30.467839,53.095401
0;4103121.943458,164503223.701664,28.679882,86.163801;20597637.209363,444007750.908276,28.527876,143.509848;6528648.343853,266153613.802558,27.259981,106.767236;7604251.8579,303073312.189942,27.386499,113.609725;2506808.124864,56473743.868865,30.467841,53.095416
3;4103123.985497,164503231.643457,28.679883,86.163806;20597651.706347,444007862.957391,28.527884,143.509892;6528664.319873,266153813.338589,27.260011,106.767339;7604253.923347,303073339.177696,27.386502,113.609738;2506809.820833,56473751.84664,30.467843,53.095423
0;4103125.309877,164503246.912014,28.679884,86.163811;20597666.275803,444008008.291217,28.527886,143.509923;6528691.079165,266154218.445989,27.260019,106.767435;7604256.46064,303073360.780603,27.386504,113.609746;2506811.030143,56473766.517701,30.467843,53.095432
4;4103126.544785,164503282.979017,28.679885,86.163823;20597667.940536,444008461.452017,28.527896,143.510023;6528698.116911,266155249.978411,27.260046,106.767702;7604257.295066,303073417.490239,27.386511,113.609773;2506812.526343,56473802.513462,30.467845,53.095452
0;4103126.612187,164503316.377601,28.679888,86.163838;20597670.90725,444008950.777621,28.527913,143.510164;6528704.133874,266156405.844229,27.260101,106.768079;7604257.410382,303073486.065969,27.386522,113.609815;2506812.608138,56473834.552852,30.467852,53.095476
3;4103126.851086,164503343.335977,28.679889,86.163847;20597673.291684,444009430.168878,28.527919,143.51025;6528709.722399,266157470.008898,27.260123,106.768317;7604257.541924,303073547.625447,27.386527,113.609837;2506812.892521,56473861.560124,30.467855,53.09549
0;4103127.329066,164503361.799607,28.679889,86.163851;20597676.429076,444009461.593257,28.527921,143.51026;6528717.583106,266157582.008576,27.260128,106.76835;7604257.952587,303073556.57128,27.386529,113.609841;2506813.465216,56473878.585226,30.467854,53.095497
3;4103128.464959,164503410.102252,28.679891,86.163865;20597680.169497,444010156.83252,28.527929,143.510379;6528726.383836,266159063.137611,27.260159,106.768675;7604258.456874,303073638.080005,27.386536,113.60987;2506814.662222,56473925.809851,30.467857,53.095519
0;4103129.036356,164503441.733069,28.679892,86.163876;20597680.796843,444010572.866045,28.527937,143.510461;6528727.595632,266160061.261303,27.260186,106.768912;7604258.683998,303073689.837685,27.386542,113.609892;2506815.147082,56473958.750123,30.46786,53.095536
4;4103130.449625,164503472.236124,28.679893,86.163886;20597691.686238,444011027.304233,28.527943,143.510551;6528755.554857,266161094.95862,27.260203,106.769156;7604259.224134,303073734.071955,27.386547,113.609911;2506816.411396,56473989.330314,30.467861,53.095553
0;4103131.224962,164503481.15282,28.679895,86.16389;20597697.598819,444011176.64305,28.527949,143.510594;6528762.927494,266161370.657355,27.260225,106.769266;7604260.206692,303073753.56288,27.386551,113.609922;2506817.200435,56473997.15382,30.467864,53.09556
4;4103131.931668,164503491.650428,28.679895,86.163893;20597711.475992,444011337.520707,28.527949,143.51062;6528786.288298,266161728.226448,27.260226,106.769338;7604261.693353,303073775.776034,27.386552,113.609929;2506817.948602,56474008.188461,30.467864,53.095565
0;4103132.149942,164503512.734601,28.679896,86.163901;20597712.031499,444011737.247086,28.527956,143.510699;6528787.106067,266162621.669644,27.260251,106.769552;7604261.734069,303073821.151074,27.386557,113.609947;2506818.127665,56474030.284537,30.467867,53.095577
3;4103132.909435,164503547.464551,28.679898,86.163912;20597714.6328,444012444.141456,28.527965,143.510821;6528787.762957,266163908.352297,27.260283,106.769844;7604261.945652,303073892.017109,27.386563,113.609973;2506818.848428,56474068.506061,30.46787,53.095596
0;4103133.296333,164503616.169278,28.6799,86.163932;20597720.897142,444013345.111508,28.527978,143.510991;6528810.978133,266165946.215078,27.260321,106.770314;7604262.604138,303073986.938506,27.386573,113.610011;2506819.174757,56474136.772638,30.467872,53.095628
2;4103133.435631,164503627.640076,28.6799,86.163934;20597722.909248,444013406.140976,28.52798,143.511003;6528816.730129,266166148.452749,27.260324,106.770355;7604262.873498,303074000.722571,27.386574,113.610015;2506819.285523,56474147.82343,30.467872,53.095632
0;4103133.739005,164503646.319533,28.679901,86.163942;20597725.590294,444013820.506625,28.527987,143.511086;6528818.130573,266166989.336652,27.260349,106.770565;7604263.01861,303074046.974815,27.386578,113.610033;2506819.584029,56474167.533705,30.467875,53.095645
3;4103134.078435,164503669.514513,28.679902,86.16395;20597725.965579,444014286.968724,28.527992,143.511166;6528819.378504,266167963.497473,27.26037,106.770782;7604263.155737,303074098.551993,27.386583,113.610051;2506819.853897,56474193.520729,30.467877,53.095658
0;4103135.683826,164503699.076577,28.679903,86.16396;20597733.066566,444014748.121374,28.527998,143.511257;6528836.044459,266169016.519009,27.260389,106.771036;7604263.536693,303074142.625937,27.386587,113.610069;2506821.397111,56474220.911596,30.467879,53.095674
4;4103136.435393,164503730.722861,28.679905,86.163971;20597736.770795,444015102.280679,28.528009,143.511358;6528847.154207,266169795.901543,27.260429,106.77131;7604264.73147,303074178.43489,27.386593,113.610092;2506822.199256,56474250.682088,30.467881,53.095692
0;4103136.500172,164503737.639455,28.679905,86.163974;20597741.76819,444015213.537492,28.52801,143.511376;6528866.480338,266170212.616488,27.260427,106.771385;7604265.395304,303074192.993051,27.386594,113.610096;2506822.26179,56474257.477463,30.467882,53.095696
0;4103136.615821,164503758.590981,28.679906,86.163981;20597743.017884,444015627.444123,28.528018,143.511453;6528869.935039,266171175.623815,27.260454,106.771604;7604265.488319,303074240.747317,27.386599,113.610114;2506822.345953,56474278.984231,30.467885,53.095707
2;4103136.672334,164503790.087767,28.679907,86.163989;20597743.480414,444016185.241766,28.528021,143.51154;6528871.601093,266172431.919137,27.260466,106.771852;7604265.554197,303074294.635112,27.386602,113.610129;2506822.386541,56474309.896054,30.467885,53.09572
0;4103137.344513,164503820.602016,28.679909,86.163999;20597746.714899,444016663.854898,28.528031,143.511637;6528886.182987,266173451.703591,27.260498,106.772104;7604265.698973,303074339.731997,27.386608,113.61015;2506823.06194,56474337.19494,30.467889,53.095736
3;4103137.736982,164503847.615109,28.67991,86.164009;20597756.23814,444017094.728906,28.528039,143.511735;6528916.843963,266174444.227326,27.260522,106.772372;7604266.615051,303074372.560311,27.386614,113.61017;2506823.379695,56474364.412875,30.467891,53.095752
0;4103138.530007,164503872.594634,28.679911,86.164018;20597756.569678,444017461.381013,28.528049,143.511817;6528918.725598,266175282.591549,27.260556,106.772598;7604267.081185,303074404.016987,27.386619,113.610187;2506824.08919,56474388.335294,30.467894,53.095766
4;4103138.588004,164503898.874956,28.679912,86.164026;20597756.887657,444017968.02832,28.528057,143.51191;6528920.608409,266176384.540796,27.260583,106.772848;7604267.1454,303074451.612321,27.386624,113.610206;2506824.197457,56474415.775135,30.467896,53.09578
0;4103138.627355,164503928.377612,28.679913,86.164034;20597757.51181,444018496.399197,28.528063,143.511999;6528922.467273,266177567.351654,27.260603,106.773097;7604267.173364,303074501.923321,27.386628,113.610223;2506824.215765,56474443.250797,30.467898,53.095793
1;4103139.131425,164503936.513537,28.679914,86.164038;20597767.91309,444018624.098912,28.52807,143.512041;6528937.412976,266177760.265565,27.260629,106.773193;7604269.053481,303074518.160553,27.38663,113.610232;2506824.72864,56474450.528603,30.467899,53.095798
0;4103139.478989,164503966.055108,28.679915,86.164048;20597784.176504,444019055.790106,28.528076,143.512131;6528999.14016,266178934.957795,27.260645,106.773481;7604273.589977,303074562.210714,27.386635,113.610251;2506825.0027,56474480.363535,30.4679,53.095814
3;4103139.762633,164503992.9722,28.679916,86.164056;20597785.03118,444019509.272556,28.528084,143.512219;6529001.108501,266180001.134158,27.260677,106.773734;7604273.604062,303074612.179527,27.38664,113.610271;2506825.296631,56474507.005112,30.467902,53.095828
0;4103140.514711,164504030.010302,28.679918,86.164068;20597785.988885,444019858.145861,28.528092,143.512291;6529004.897519,266180914.504811,27.260705,106.773966;7604274.592495,303074665.253376,27.386644,113.610289;2506826.152091,56474543.062387,30.467905,53.095847
2;4103142.232512,164504060.348682,28.679918,86.164076;20597787.484527,444020304.23337,28.528096,143.512365;6529010.561983,266182003.837562,27.260721,106.774195;7604274.847055,303074720.059712,27.386647,113.610305;2506827.559967,56474571.97329,30.467905,53.095859
0;4103143.040412,164504071.231286,28.679918,86.164079;20597793.900783,444020355.282823,28.528098,143.512377;6529014.385085,266182104.764503,27.260727,106.774225;7604274.966299,303074724.361868,27.386648,113.610308;2506828.314569,56474583.319907,30.467905,53.095864
3;4103144.012537,164504109.224146,28.679919,86.164093;20597804.522838,444021045.382477,28.528107,143.512523;6529055.936816,266183879.027751,27.260753,106.77467;7604276.259818,303074792.27404,27.386656,113.610339;2506829.36414,56474619.773101,30.467907,53.095886
0;4103144.43894,164504124.657592,28.679921,86.164099;20597805.36359,444021374.867302,28.528115,143.512596;6529060.547812,266184688.918413,27.26078,106.774878;7604276.286256,303074840.055868,27.38666,113.610356;2506829.654745,56474635.090116,30.46791,53.095895
2;4103144.477952,164504155.839347,28.679921,86.164108;20597806.46142,444021808.931387,28.52812,143.512673;6529061.984787,266185840.512583,27.260799,106.775126;7604276.439477,303074890.548078,27.386663,113.610373;2506829.724062,56474664.031591,30.467911,53.095909
0;4103145.534975,164504165.881665,28.679922,86.164111;20597820.078255,444021965.112846,28.528124,143.512713;6529079.756337,266186168.847696,27.260819,106.775239;7604278.069093,303074911.082574,27.386665,113.610382;2506830.900083,56474673.520316,30.467912,53.095915
1;4103147.16914,164504181.600644,28.679922,86.164115;20597829.252909,444022144.177368,28.528123,143.512738;6529098.827495,266186568.038788,27.260821,106.775314;7604279.209612,303074922.945217,27.386665,113.610385;2506832.483994,56474688.026158,30.467911,53.09592
0;4103147.918926,164504227.425172,28.679923,86.164131;20597830.076767,444022637.206377,28.52814,143.512867;6529100.82733,266187828.052357,27.260878,106.775693;7604279.30432,303074968.058026,27.386674,113.610414;2506833.157511,56474732.644864,30.467914,53.095946
1;4103149.277525,164504300.105481,28.679923,86.164148;20597831.943704,444023178.051025,28.528146,143.512966;6529102.606111,266189017.090578,27.260905,106.775961;7604279.666581,303075019.857288,27.386679,113.610433;2506834.346011,56474805.380859,30.46791,53.095973
0;4103150.184702,164504318.295526,28.679924,86.164155;20597832.833784,444023460.659183,28.528154,143.51303;6529105.416564,266189688.157529,27.260935,106.776148;7604279.866781,303075050.372038,27.386683,113.610448;2506835.241776,56474824.147701,30.467912,53.095984
4;4103150.505345,164504324.770356,28.679924,86.164156;20597833.831093,444023499.4754,28.528156,143.51304;6529110.185642,266189833.688549,27.260938,106.776184;7604280.031194,303075053.241893,27.386684,113.61045;2506835.506659,56474831.488361,30.467912,53.095987
0;4103150.52286,164504343.465151,28.679924,86.164162;20597834.136339,444023833.227834,28.52816,143.5131;6529111.73032,266190681.577716,27.260955,106.776374;7604280.080514,303075091.171403,27.386687,113.610462;2506835.53544,56474851.748558,30.467913,53.095996
0;4103151.708542,164504390.720587,28.679925,86.164176;20597842.677388,444024489.739264,28.52817,143.513234;6529152.460361,266192499.8577,27.260987,106.776812;7604280.937629,303075160.447274,27.386693,113.61049;2506836.738299,56474896.499717,30.467914,53.096019
3;4103152.025676,164504409.795762,28.679927,86.164183;20597844.752187,444024782.442135,28.528178,143.513301;6529160.793329,266193278.738042,27.261016,106.777022;7604281.253353,303075194.084674,27.386697,113.610505;2506837.05703,56474917.446247,30.467916,53.09603
