Estimulo;C1;C2;C3;C4;C5
0;704291.826585,36529847.501295,28.941916,40.831604,704291.826585,36529847.501295,28.941916,40.831604;1058739.823298,38409523.799717,28.613778,41.730873,1058739.823298,38409523.799717,28.613778,41.730873;1161162.648234,37182361.17088,28.761899,41.297093,1161162.648234,37182361.17088,28.761899,41.297093;819672.122338,32711382.331339,30.237124,39.790712,819672.122338,32711382.331339,30.237124,39.790712;1122749.360792,38410053.324295,28.197431,41.335576,1122749.360792,38410053.324295,28.197431,41.335576
4;704292.461247,36529870.143754,28.941921,40.83162,704292.461247,36529870.143754,28.941921,40.83162;1058741.052019,38409565.272242,28.613786,41.730901,1058741.052019,38409565.272242,28.613786,41.730901;1161163.433131,37182372.756141,28.761901,41.297101,1161163.433131,37182372.756141,28.761901,41.297101;819672.900847,32711392.44913,30.237126,39.79072,819672.900847,32711392.44913,30.237126,39.79072;1122750.562459,38410079.464047,28.197438,41.335595,1122750.562459,38410079.464047,28.197438,41.335595
2;1272528.377683,35568822.298665,28.648257,40.266813,1272528.504249,35568853.472376,28.648266,40.266837;1679389.32936,37781020.472082,28.026579,41.218965,1679389.463656,37781085.169209,28.026596,41.21901;1303601.806192,35761921.222461,28.595158,40.361545,1303601.929372,35761937.460689,28.595164,40.361557;1095126.906605,34521884.038019,29.605174,40.518161,1095127.109628,34521899.390069,29.605178,40.518173;730738.757213,32769330.270811,29.399306,39.097551,730739.069484,32769372.23732,29.399316,39.097581
0;1272552.520545,35569617.485113,28.648656,40.267614,1272552.520545,35569617.485113,28.648656,40.267614;1679435.670533,37782330.843735,28.027097,41.220145,1679435.670533,37782330.843735,28.027097,41.220145;1303611.769506,35762191.700406,28.595301,40.361822,1303611.769506,35762191.700406,28.595301,40.361822;1095135.124241,34522143.632826,29.605299,40.518427,1095135.124241,34522143.632826,29.605299,40.518427;730766.086726,32770123.66419,29.39964,39.098331,730766.086726,32770123.66419,29.39964,39.098331
2;1272554.07576,35569631.103143,28.648658,40.267624,1272561.497449,35570354.43239,28.648724,40.268111;1679442.306272,37782360.649125,28.027099,41.220167,1679457.536509,37783674.991135,28.027151,41.220952;1303613.246042,35762199.259093,28.595301,40.361828,1303617.043434,35762485.351063,28.595321,40.362011;1095136.497332,34522150.704617,29.605299,40.518432,1095140.062271,34522416.394209,29.605311,40.518603;730770.982125,32770141.011843,29.39964,39.098346,730780.425103,32770963.205809,29.399648,39.098866
1;1272570.956911,35570405.103165,28.648725,40.268149,1272585.506343,35570758.161903,28.648741,40.268359;1679482.642866,37783777.67027,28.027151,41.221026,1679509.173693,37784433.205763,28.027159,41.221383;1303621.943499,35762509.220114,28.595323,40.36203,1303626.188917,35762662.952565,28.595327,40.362117;1095144.312258,34522440.49136,29.605312,40.518621,1095148.303432,34522591.343966,29.605312,40.518706;730795.211907,32771033.194642,29.399646,39.098918,730811.280639,32771454.177626,29.399636,39.09916
4;1272585.541418,35570770.15575,28.648744,40.268367,1272586.326695,35570821.561596,28.648809,40.268457;1679509.513118,37784449.620747,28.027163,41.221395,1679511.848947,37784528.869154,28.027254,41.221524;1303626.251796,35762669.768023,28.595328,40.362122,1303626.516396,35762687.408923,28.595353,40.362153;1095148.375674,34522599.932863,29.605313,40.518711,1095148.662294,34522617.5448,29.605334,40.518742;730811.516988,32771463.75383,29.399639,39.099168,730814.066004,32771522.720436,29.399695,39.099262
4;1272587.399188,35570861.603019,28.648821,40.268488,1272587.56738,35570898.535952,28.648841,40.268524;1679512.524488,37784593.411636,28.027281,41.221577,1679512.934834,37784666.443623,28.027319,41.221645;1303626.953443,35762705.744841,28.59536,40.362169,1303627.092359,35762726.577514,28.595371,40.362188;1095149.033334,34522635.727799,29.60534,40.518757,1095149.16883,34522654.184602,29.605349,40.518775;730814.576734,32771569.005446,29.399712,39.099302,730814.914723,32771615.354806,29.399735,39.099347
0;1272588.664009,35570909.754297,28.648844,40.268533,1272588.664009,35570909.754297,28.648844,40.268533;1679514.909171,37784678.987715,28.027324,41.221656,1679514.909171,37784678.987715,28.027324,41.221656;1303628.286675,35762731.187158,28.595372,40.362193,1303628.286675,35762731.187158,28.595372,40.362193;1095150.157931,34522658.404992,29.60535,40.518779,1095150.157931,34522658.404992,29.60535,40.518779;730816.823811,32771626.829082,29.399737,39.099356,730816.823811,32771626.829082,29.399737,39.099356
4;1272589.033375,35570924.348064,28.648854,40.268549,1272590.287034,35570957.600003,28.648861,40.268573;1679515.156746,37784700.214299,28.027344,41.221684,1679515.77109,37784753.699601,28.02736,41.221723;1303628.401341,35762738.836132,28.595377,40.362201,1303628.8303,35762754.344493,28.595381,40.362213;1095150.301569,34522665.404043,29.605354,40.518786,1095150.752642,34522678.232171,29.605358,40.518797;730817.136302,32771642.903803,29.399749,39.099375,730817.766061,32771677.61467,29.399759,39.099402
3;1272590.357964,35570976.288492,28.648875,40.268596,1272596.953468,35570999.637969,28.648895,40.268628;1679516.290039,37784784.56912,28.027387,41.221765,1679520.842077,37784814.692177,28.027425,41.221813;1303629.002983,35762761.302029,28.595389,40.362224,1303630.95238,35762770.664449,28.5954,40.362239;1095151.01326,34522685.102015,29.605365,40.518808,1095153.078711,34522694.274253,29.605374,40.518822;730818.216305,32771700.604197,29.399777,39.099433,730822.010013,32771725.242694,29.399803,39.099469
2;1272597.82405,35571019.996694,28.648895,40.268639,1272655.149202,35572194.549445,28.649585,40.269835;1679521.196798,37784820.325702,28.02743,41.221819,1679633.509322,37786789.318355,28.028342,41.2236;1303631.061147,35762773.02048,28.595402,40.362241,1303655.30877,35763189.632001,28.595645,40.362661;1095153.141113,34522699.021302,29.605375,40.518825,1095177.029078,34523102.00179,29.605592,40.519231;730822.320721,32771729.52795,29.399806,39.099473,730890.528373,32772865.151229,29.40041,39.10063
4;1272665.540443,35572251.387509,28.649588,40.26988,1272670.29815,35572340.779894,28.649722,40.270058;1679653.381559,37786883.832061,28.028347,41.223673,1679660.130379,37787027.689209,28.028534,41.223934;1303659.095268,35763216.892381,28.595648,40.36268,1303660.471167,35763247.509847,28.595699,40.362747;1095180.894932,34523137.50492,29.605592,40.519253,1095182.264114,34523165.041122,29.605638,40.519316;730902.930352,32772928.207389,29.400409,39.100679,730908.181534,32773026.693764,29.400532,39.100858
0;1272683.040806,35572385.196581,28.649711,40.270087,1272683.040806,35572385.196581,28.649711,40.270087;1679675.486329,37787120.869753,28.028518,41.223985,1679675.486329,37787120.869753,28.028518,41.223985;1303662.890968,35763266.446524,28.595696,40.362758,1303662.890968,35763266.446524,28.595696,40.362758;1095184.357419,34523184.550774,29.605635,40.519328,1095184.357419,34523184.550774,29.605635,40.519328;730920.219081,32773084.898339,29.400517,39.100893,730920.219081,32773084.898339,29.400517,39.100893
3;1272683.192029,35572388.382764,28.649721,40.270099,1272684.171255,35572424.33206,28.649726,40.270125;1679675.742113,37787127.313761,28.028535,41.224007,1679676.368121,37787172.920302,28.028543,41.224037;1303663.081665,35763268.430095,28.595701,40.362765,1303663.461995,35763283.594566,28.595704,40.362775;1095184.503298,34523186.957015,29.605639,40.519334,1095184.840834,34523204.350482,29.60564,40.519344;730920.359921,32773091.739286,29.400529,39.10091,730921.004575,32773127.978678,29.400532,39.100933
2;1272685.562975,35572451.014156,28.649731,40.270142,1272718.102578,35573788.931171,28.650552,40.271559;1679678.010744,37787213.215697,28.028551,41.224064,1679743.964426,37789579.44052,28.029589,41.226198;1303663.929536,35763294.500269,28.595707,40.362783,1303680.682007,35763790.573701,28.595992,40.363294;1095185.434394,34523215.295167,29.605643,40.519352,1095201.030701,34523688.299342,29.605896,40.519843;730922.475819,32773154.94595,29.400537,39.100952,730962.293655,32774549.129815,29.401225,39.10235
