Start_time;End_time;C1;C2;C3;C4;C5
2025-05-15 11:46:51.127528;2025-05-15 11:46:52.858949;1548258.604078,39217044.968721,28.597896,42.570681;880932.395344,41747029.202758,28.480104,43.258615;838981.226811,38026880.743166,28.689614,41.45422;963222.964238,38984969.885297,28.87376,42.234784;816131.465231,38540305.839942,28.080016,41.23846
2025-05-15 11:46:52.859947;2025-05-15 11:46:53.356617;1548259.041671,39217062.343146,28.5979,42.570694;880933.779353,41747068.277885,28.480114,43.258646;838981.52685,38026888.130235,28.689616,41.454226;963223.351139,38984978.221778,28.873762,42.234791;816132.605839,38540330.03307,28.080024,41.238481
2025-05-15 11:46:53.358611;2025-05-15 11:46:54.320772;1548259.566434,39217090.415346,28.59791,42.570718;880934.856878,41747131.319248,28.480136,43.2587;838982.098583,38026908.144784,28.689622,41.454241;963223.96454,38985000.157674,28.873768,42.234807;816133.598113,38540375.48209,28.080038,41.238518
2025-05-15 11:46:54.324767;2025-05-15 11:46:55.191016;1548259.878067,39217107.832954,28.59792,42.570735;880935.358502,41747176.50099,28.480155,43.258738;838982.442721,38026917.798346,28.689628,41.454251;963224.150151,38985011.003309,28.873774,42.234817;816133.940048,38540404.094115,28.080052,41.238543
2025-05-15 11:46:55.191016;2025-05-15 11:46:56.293191;1548262.692031,39217157.650318,28.597926,42.57077;880942.085795,41747293.945062,28.480169,43.258818;838983.229985,38026940.319463,28.689632,41.454268;963225.012344,38985035.900365,28.873778,42.234835;816137.712288,38540478.625042,28.080064,41.238596
2025-05-15 11:46:56.294152;2025-05-15 11:46:57.338175;1548264.791915,39217215.247018,28.59792,42.570796;880945.917548,41747424.527376,28.480158,43.258878;838983.48202,38026960.789545,28.689631,41.454279;963225.363716,38985059.790606,28.873777,42.234847;816140.614841,38540549.607559,28.080059,41.238632
2025-05-15 11:46:57.339173;2025-05-15 11:46:58.386773;1548265.104428,39217233.86737,28.59792,42.570805;880946.125941,41747467.125081,28.480157,43.258898;838983.674123,38026973.713298,28.68963,41.454284;963225.526315,38985072.962108,28.873776,42.234853;816140.755622,38540580.118974,28.080058,41.238646
2025-05-15 11:46:58.386773;2025-05-15 11:46:59.434866;1548265.928716,39217270.139607,28.59793,42.570832;880947.103063,41747521.447344,28.480175,43.258942;838983.988515,38026989.207293,28.689635,41.454297;963225.768986,38985088.211757,28.873782,42.234866;816142.120381,38540606.186574,28.08007,41.238671
2025-05-15 11:46:59.434866;2025-05-15 11:47:01.545353;1548267.946335,39217304.074877,28.59795,42.57087;880949.778385,41747611.880582,28.480215,43.259028;838985.863866,38027013.77187,28.689645,41.454321;963227.846495,38985116.099515,28.873792,42.234892;816144.869493,38540671.641825,28.080099,41.238733
2025-05-15 11:47:01.546337;2025-05-15 11:47:02.616437;1548268.632539,39217332.098249,28.597971,42.570901;880950.179362,41747637.756972,28.480224,43.259048;838986.008735,38027021.348923,28.689648,41.454327;963227.963985,38985123.734324,28.873795,42.234899;816145.052732,38540688.529497,28.080105,41.238746
2025-05-15 11:47:02.617433;2025-05-15 11:47:03.673566;1548269.963417,39217352.152163,28.597976,42.570917;880952.087514,41747668.548343,28.480237,43.259076;838987.480476,38027030.395728,28.689651,41.454336;963229.077159,38985133.991766,28.873798,42.234908;816146.20442,38540706.488299,28.080112,41.238763
2025-05-15 11:47:03.674563;2025-05-15 11:47:04.746029;1548270.009586,39217368.654565,28.597986,42.570934;880952.16064,41747712.644565,28.480256,43.259115;838987.50882,38027037.944204,28.689657,41.454345;963229.101523,38985141.297631,28.873804,42.234918;816146.249243,38540730.746021,28.080126,41.238788
2025-05-15 11:47:04.747026;2025-05-15 11:47:05.787833;1548270.035575,39217382.530342,28.59799,42.570945;880952.244169,41747752.66879,28.480266,43.259145;838987.550975,38027047.201355,28.689659,41.454352;963229.128251,38985150.507676,28.873807,42.234925;816146.283277,38540755.816141,28.080134,41.238808
2025-05-15 11:47:05.787833;2025-05-15 11:47:06.842430;1548270.151401,39217396.099346,28.597998,42.57096;880952.383681,41747781.337992,28.480282,43.259177;838987.625597,38027053.444863,28.689664,41.45436;963229.158875,38985156.430092,28.873811,42.234933;816146.362737,38540773.297092,28.080145,41.238828
