Start_time;End_time;C1;C2;C3;C4;C5
2025-04-01 11:07:13.451162;2025-04-01 11:07:14.559298;920220.156583,41123260.832013,27.900895,42.406241;2023830.74378,50362591.087886,27.769832,47.742515;3178314.237748,60788458.708974,27.782982,52.36577;3491739.117933,91458752.243698,28.761303,64.9403;1043344.037377,43692904.540478,28.370232,44.416282
2025-04-01 11:07:14.560295;2025-04-01 11:07:15.571519;920220.285296,41123266.888134,27.900899,42.406248;2023830.835809,50362596.532067,27.769837,47.742522;3178314.328967,60788460.901181,27.782983,52.365772;3491739.286314,91458764.064954,28.761305,64.940308;1043344.346025,43692910.476408,28.370235,44.416288
2025-04-01 11:07:15.572517;2025-04-01 11:07:16.633153;920220.924796,41123297.919594,27.900914,42.406274;2023831.386714,50362636.687399,27.769855,47.742554;3178314.442899,60788475.162785,27.782985,52.365779;3491740.13025,91458800.218679,28.761314,64.94033;1043345.082106,43692935.6123,28.370242,44.416306
2025-04-01 11:07:16.634151;2025-04-01 11:07:17.712944;920221.65758,41123307.302871,27.900915,42.40628;2023832.414955,50362645.078855,27.769855,47.742559;3178314.731087,60788482.137051,27.782985,52.365782;3491740.501657,91458809.723737,28.761315,64.940335;1043345.349957,43692942.970752,28.370243,44.41631
2025-04-01 11:07:17.713941;2025-04-01 11:07:18.753964;920222.013678,41123311.811269,27.900916,42.406284;2023833.025285,50362654.862218,27.769857,47.742566;3178315.054295,60788487.087241,27.782985,52.365785;3491740.959253,91458816.258855,28.761316,64.940339;1043345.687443,43692948.319252,28.370245,44.416314
2025-04-01 11:07:18.754929;2025-04-01 11:07:19.818576;920222.18707,41123323.959639,27.900918,42.406291;2023833.239816,50362675.816398,27.769859,47.742576;3178315.176761,60788492.994938,27.782986,52.365787;3491741.112487,91458829.539542,28.761318,64.940345;1043345.831801,43692957.38598,28.370246,44.41632
2025-04-01 11:07:19.819086;2025-04-01 11:07:20.874752;920222.347962,41123340.379404,27.900921,42.406302;2023833.416712,50362697.739436,27.769863,47.742589;3178315.42665,60788499.873333,27.782986,52.36579;3491741.50468,91458847.067809,28.76132,64.940354;1043346.202135,43692965.969749,28.370248,44.416326
2025-04-01 11:07:20.874752;2025-04-01 11:07:21.938366;920225.139233,41123387.417695,27.900916,42.406323;2023838.99722,50362786.962039,27.769854,47.742625;3178315.632219,60788505.393312,27.782986,52.365793;3491743.631479,91458894.30176,28.761319,64.94037;1043346.669478,43692990.22182,28.370247,44.416337
2025-04-01 11:07:21.939365;2025-04-01 11:07:22.995456;920225.22743,41123396.107637,27.900919,42.406329;2023839.075305,50362798.316301,27.769858,47.742632;3178315.759598,60788508.00792,27.782987,52.365794;3491743.706385,91458904.58081,28.761321,64.940375;1043346.751684,43692995.616874,28.370249,44.416341
2025-04-01 11:07:22.995456;2025-04-01 11:07:24.043548;920225.470466,41123414.517842,27.900919,42.406338;2023839.71631,50362833.709638,27.769857,47.742647;3178316.014427,60788513.23414,27.782987,52.365797;3491743.914726,91458922.058368,28.761322,64.940381;1043346.983883,43693002.092893,28.37025,44.416345
