Start_time;End_time;C1;C2;C3;C4;C5
2025-03-27 15:17:49.745122;2025-03-27 15:17:51.376828;26629065.280007,513012865.666686,26.490567,149.167967;10796989.232463,361340162.060985,27.279202,124.972015;14968380.103938,407639282.706197,27.152346,133.130952;16673871.82817,365652197.511413,26.703635,125.635244;16265680.352025,398190435.817617,26.760076,130.940392
2025-03-27 15:17:51.437670;2025-03-27 15:17:51.887928;26629065.757327,513012871.35218,26.490568,149.167969;10796989.645435,361340167.45098,27.279202,124.972017;14968380.532557,407639287.952771,27.152346,133.130954;16673872.018645,365652201.672909,26.703636,125.635245;16265680.531664,398190440.022285,26.760076,130.940393
2025-03-27 15:17:51.888927;2025-03-27 15:17:52.354975;26629065.960296,513012878.569159,26.490568,149.16797;10796989.845258,361340174.767122,27.279202,124.972018;14968380.643897,407639293.039987,27.152347,133.130955;16673872.352277,365652207.336776,26.703636,125.635246;16265680.888425,398190445.732475,26.760076,130.940395
2025-03-27 15:17:52.357052;2025-03-27 15:17:52.784879;26629066.140089,513012881.321787,26.490568,149.167971;10796990.029242,361340177.820208,27.279202,124.972019;14968380.739136,407639296.253407,27.152347,133.130956;16673872.508358,365652209.751939,26.703636,125.635247;16265681.042635,398190448.186327,26.760077,130.940396
2025-03-27 15:17:52.786841;2025-03-27 15:17:53.307333;26629066.194729,513012885.847726,26.490568,149.167972;10796990.10135,361340182.106824,27.279202,124.972021;14968380.75278,407639305.888059,27.152347,133.130957;16673872.528623,365652215.306712,26.703636,125.635248;16265681.058106,398190454.142107,26.760077,130.940397
2025-03-27 15:17:53.308438;2025-03-27 15:17:54.001482;26629066.259041,513012888.631258,26.490568,149.167973;10796990.173373,361340184.612197,27.279203,124.972021;14968380.815792,407639308.445053,27.152347,133.130958;16673872.622587,365652218.092828,26.703636,125.635249;16265681.153239,398190457.109592,26.760077,130.940398
2025-03-27 15:17:54.002480;2025-03-27 15:17:55.068144;26629066.387932,513012889.84622,26.490569,149.167974;10796990.30335,361340185.891367,27.279203,124.972022;14968380.913279,407639309.881427,27.152347,133.130959;16673872.717748,365652220.30203,26.703636,125.63525;16265681.248551,398190459.464884,26.760077,130.940398
2025-03-27 15:17:55.068144;2025-03-27 15:17:56.101524;26629066.479581,513012893.739876,26.490569,149.167975;10796990.389221,361340189.204577,27.279203,124.972023;14968380.999305,407639313.129865,27.152347,133.13096;16673872.816834,365652224.367528,26.703637,125.635251;16265681.344073,398190463.56514,26.760077,130.940399
2025-03-27 15:17:56.102519;2025-03-27 15:17:57.174760;26629066.563089,513012898.930661,26.490569,149.167976;10796990.461477,361340193.702134,27.279203,124.972024;14968381.079392,407639317.124633,27.152347,133.130961;16673872.889049,365652228.60375,26.703637,125.635252;16265681.42212,398190467.842918,26.760077,130.9404
2025-03-27 15:17:57.175758;2025-03-27 15:17:58.231017;26629066.583105,513012901.578515,26.490569,149.167976;10796990.489538,361340195.957554,27.279203,124.972025;14968381.101401,407639319.139126,27.152347,133.130961;16673872.922434,365652231.508279,26.703637,125.635253;16265681.455518,398190470.961075,26.760078,130.940401
2025-03-27 15:17:58.232010;2025-03-27 15:17:59.279897;26629066.892774,513012903.467349,26.490569,149.167977;10796990.780126,361340197.631951,27.279203,124.972026;14968381.283134,407639320.758869,27.152348,133.130962;16673873.053845,365652233.416299,26.703637,125.635253;16265681.583528,398190473.018485,26.760078,130.940402
2025-03-27 15:17:59.280893;2025-03-27 15:18:00.343195;26629067.425448,513012909.032248,26.490569,149.167978;10796991.297852,361340202.531223,27.279203,124.972027;14968381.932043,407639326.014787,27.152348,133.130963;16673873.644777,365652238.632556,26.703637,125.635255;16265682.206539,398190478.328025,26.760078,130.940403
2025-03-27 15:18:00.343195;2025-03-27 15:18:01.406360;26629067.520696,513012911.626135,26.490569,149.167979;10796991.407306,361340204.662909,27.279204,124.972027;14968382.063197,407639328.000416,27.152348,133.130963;16673873.870568,365652240.769612,26.703637,125.635256;16265682.452057,398190480.592351,26.760078,130.940404
2025-03-27 15:18:01.407373;2025-03-27 15:18:02.470177;26629067.651591,513012913.792767,26.490569,149.167979;10796991.516949,361340206.53974,27.279204,124.972028;14968382.153925,407639329.914107,27.152348,133.130964;16673873.916736,365652242.8694,26.703638,125.635256;16265682.493592,398190482.747729,26.760078,130.940405
2025-03-27 15:18:02.471162;2025-03-27 15:18:03.524749;26629067.818508,513012918.899046,26.490569,149.16798;10796991.66286,361340211.371588,27.279204,124.972029;14968382.29384,407639334.935665,27.152348,133.130965;16673874.093247,365652248.857424,26.703638,125.635257;16265682.68643,398190488.836528,26.760078,130.940406
2025-03-27 15:18:03.525779;2025-03-27 15:18:04.569628;26629068.275535,513012923.044217,26.490569,149.167981;10796992.140862,361340215.107079,27.279204,124.97203;14968382.802327,407639338.800587,27.152348,133.130966;16673874.774048,365652252.192456,26.703638,125.635258;16265683.412397,398190492.1688,26.760079,130.940407
2025-03-27 15:18:04.570624;2025-03-27 15:18:05.638157;26629068.426501,513012924.913567,26.49057,149.167981;10796992.249991,361340216.832017,27.279204,124.97203;14968382.893129,407639340.334007,27.152348,133.130966;16673874.831751,365652254.243073,26.703638,125.635259;16265683.469429,398190494.305656,26.760079,130.940408
2025-03-27 15:18:05.638157;2025-03-27 15:18:06.707444;26629068.565744,513012929.7862,26.49057,149.167982;10796992.400006,361340221.957929,27.279204,124.972032;14968383.041494,407639345.894368,27.152348,133.130967;16673875.024562,365652260.854897,26.703638,125.63526;16265683.659106,398190501.068989,26.760079,130.940409
2025-03-27 15:18:06.708442;2025-03-27 15:18:07.764016;26629068.670647,513012935.722613,26.49057,149.167984;10796992.448236,361340225.737998,27.279204,124.972032;14968383.068301,407639349.147633,27.152348,133.130968;16673875.085685,365652262.53934,26.703638,125.635261;16265683.725609,398190502.667311,26.760079,130.94041
2025-03-27 15:18:07.765013;2025-03-27 15:18:08.810425;26629069.058396,513012947.71447,26.49057,149.167986;10796992.767119,361340236.899275,27.279205,124.972035;14968383.326912,407639361.19021,27.152348,133.13097;16673875.284895,365652275.464125,26.703638,125.635263;16265683.915648,398190516.225252,26.760079,130.940412
2025-03-27 15:18:08.810425;2025-03-27 15:18:09.880380;26629069.1477,513012950.202458,26.49057,149.167986;10796992.824649,361340239.164176,27.279205,124.972035;14968383.357973,407639363.359506,27.152348,133.130971;16673875.292177,365652277.032865,26.703638,125.635264;16265683.921908,398190517.802277,26.760079,130.940412
2025-03-27 15:18:09.881378;2025-03-27 15:18:10.939545;26629069.42195,513012960.015023,26.49057,149.167988;10796993.022643,361340248.188077,27.279205,124.972037;14968383.475148,407639371.874108,27.152349,133.130972;16673875.473183,365652285.435497,26.703639,125.635265;16265684.10711,398190526.336415,26.760079,130.940414
2025-03-27 15:18:10.940542;2025-03-27 15:18:11.986469;26629069.496331,513012964.202728,26.49057,149.167988;10796993.103066,361340251.94241,27.279205,124.972038;14968383.548754,407639375.503867,27.152349,133.130973;16673875.546602,365652289.215073,26.703639,125.635266;16265684.18906,398190530.299194,26.760079,130.940415
2025-03-27 15:18:11.987467;2025-03-27 15:18:13.086105;26629070.305155,513012968.206767,26.49057,149.167989;10796993.807142,361340255.707516,27.279205,124.972039;14968384.19324,407639379.238002,27.152349,133.130974;16673876.126664,365652293.932857,26.703639,125.635267;16265684.767985,398190535.222459,26.76008,130.940416
2025-03-27 15:18:13.087103;2025-03-27 15:18:14.120479;26629070.35572,513012971.32195,26.49057,149.16799;10796993.847752,361340258.231664,27.279205,124.972039;14968384.218106,407639381.722006,27.152349,133.130974;16673876.160051,365652296.403077,26.703639,125.635268;16265684.802785,398190537.593074,26.76008,130.940417
2025-03-27 15:18:14.120479;2025-03-27 15:18:15.178368;26629070.49653,513012974.030393,26.49057,149.167991;10796993.924684,361340260.674366,27.279205,124.97204;14968384.238902,407639383.948949,27.152349,133.130975;16673876.16292,365652298.104041,26.703639,125.635269;16265684.805663,398190539.327093,26.76008,130.940417
2025-03-27 15:18:15.179365;2025-03-27 15:18:16.241005;26629070.505164,513012976.225068,26.490571,149.167991;10796993.932075,361340262.807415,27.279205,124.972041;14968384.25179,407639386.485226,27.152349,133.130976;16673876.180143,365652302.013459,26.703639,125.63527;16265684.822552,398190543.430929,26.76008,130.940418
2025-03-27 15:18:16.242002;2025-03-27 15:18:17.294412;26629070.64656,513012979.585284,26.490571,149.167992;10796994.018535,361340265.772752,27.279205,124.972041;14968384.304949,407639389.230412,27.152349,133.130976;16673876.252061,365652304.642996,26.703639,125.63527;16265684.897623,398190546.198985,26.76008,130.940419
2025-03-27 15:18:17.295412;2025-03-27 15:18:18.361287;26629072.511512,513012990.227483,26.490571,149.167993;10796995.899505,361340276.332348,27.279205,124.972043;14968386.392121,407639399.494312,27.152349,133.130978;16673878.158488,365652315.536297,26.703639,125.635272;16265686.789783,398190557.120014,26.76008,130.940421
2025-03-27 15:18:18.362294;2025-03-27 15:18:19.413490;26629073.079824,513012993.193475,26.490571,149.167994;10796996.569551,361340279.441569,27.279205,124.972044;14968387.11384,407639402.716121,27.152349,133.130979;16673878.806223,365652318.466005,26.703639,125.635273;16265687.428681,398190559.934626,26.76008,130.940421
2025-03-27 15:18:19.414488;2025-03-27 15:18:20.491307;26629073.193761,513012997.163375,26.490571,149.167994;10796996.672456,361340282.88286,27.279205,124.972044;14968387.22629,407639406.569457,27.152349,133.130979;16673878.906465,365652321.940049,26.703639,125.635274;16265687.535302,398190563.342126,26.76008,130.940422
2025-03-27 15:18:20.492305;2025-03-27 15:18:21.538526;26629073.304922,513013000.699427,26.490571,149.167995;10796996.757775,361340286.260861,27.279205,124.972045;14968387.275376,407639410.082549,27.152349,133.13098;16673878.93934,365652325.751489,26.70364,125.635274;16265687.570754,398190567.175178,26.76008,130.940423
2025-03-27 15:18:21.538526;2025-03-27 15:18:22.602794;26629074.073245,513013008.069853,26.490571,149.167996;10796997.513096,361340293.345947,27.279205,124.972046;14968388.206617,407639417.33897,27.152349,133.130981;16673880.246445,365652333.814325,26.703639,125.635276;16265688.914058,398190575.475252,26.76008,130.940424
2025-03-27 15:18:22.603791;2025-03-27 15:18:23.651059;26629074.491138,513013012.270713,26.490571,149.167997;10796997.959484,361340297.121846,27.279205,124.972047;14968388.744683,407639420.761753,27.152349,133.130982;16673880.83727,365652336.617048,26.70364,125.635277;16265689.468229,398190578.285512,26.76008,130.940425
2025-03-27 15:18:23.652056;2025-03-27 15:18:24.721863;26629075.757398,513013016.62196,26.490571,149.167997;10796999.358359,361340301.973293,27.279205,124.972048;14968390.148801,407639426.117284,27.152349,133.130983;16673882.619553,365652343.561598,26.70364,125.635278;16265691.237056,398190585.228917,26.76008,130.940426
2025-03-27 15:18:24.722895;2025-03-27 15:18:25.773881;26629075.796491,513013018.200384,26.490571,149.167998;10796999.417653,361340303.241752,27.279205,124.972048;14968390.22736,407639427.288244,27.152349,133.130983;16673882.769663,365652345.327138,26.70364,125.635279;16265691.400256,398190587.183026,26.76008,130.940427
2025-03-27 15:18:25.774879;2025-03-27 15:18:27.125853;26629075.982613,513013021.413927,26.490571,149.167998;10796999.591443,361340306.259463,27.279205,124.972049;14968390.405731,407639430.554981,27.152349,133.130984;16673882.955578,365652349.278768,26.70364,125.63528;16265691.580352,398190591.214773,26.76008,130.940428
2025-03-27 15:18:27.127897;2025-03-27 15:18:27.896703;26629076.438177,513013025.221227,26.490571,149.167999;10797000.051285,361340310.060565,27.279205,124.97205;14968390.830836,407639434.483783,27.152349,133.130984;16673883.33999,365652353.740109,26.70364,125.63528;16265691.96445,398190595.993681,26.760081,130.940429
2025-03-27 15:18:27.897700;2025-03-27 15:18:28.945200;26629076.768919,513013028.523582,26.490571,149.168;10797000.454557,361340313.130037,27.279205,124.972051;14968391.34957,407639437.362738,27.152349,133.130985;16673883.921444,365652356.625387,26.70364,125.635281;16265692.532195,398190598.990646,26.760081,130.94043
2025-03-27 15:18:28.946228;2025-03-27 15:18:30.024007;26629077.930798,513013038.375193,26.490571,149.168001;10797001.70724,361340322.711174,27.279205,124.972052;14968392.541122,407639446.289532,27.152349,133.130987;16673884.935349,365652365.695189,26.70364,125.635283;16265693.5774,398190608.374541,26.760081,130.940431
2025-03-27 15:18:30.025999;2025-03-27 15:18:31.079663;26629078.121217,513013039.698687,26.490571,149.168002;10797001.888664,361340323.781603,27.279205,124.972053;14968392.706427,407639447.282213,27.152349,133.130987;16673885.016652,365652367.246922,26.70364,125.635283;16265693.646889,398190610.115802,26.760081,130.940432
2025-03-27 15:18:31.080660;2025-03-27 15:18:32.151964;26629078.272275,513013044.925666,26.490571,149.168002;10797002.038747,361340329.001939,27.279205,124.972054;14968392.854843,407639452.070297,27.152349,133.130988;16673885.182283,365652370.888543,26.70364,125.635284;16265693.818636,398190613.663825,26.760081,130.940433
2025-03-27 15:18:32.151964;2025-03-27 15:18:33.207943;26629078.305784,513013047.932347,26.490571,149.168003;10797002.080462,361340331.590409,27.279205,124.972054;14968392.90988,407639454.502109,27.152349,133.130989;16673885.231343,365652373.496036,26.70364,125.635285;16265693.871733,398190616.411951,26.760081,130.940433
2025-03-27 15:18:33.208908;2025-03-27 15:18:34.256128;26629078.637183,513013051.167183,26.490571,149.168004;10797002.334082,361340334.912195,27.279206,124.972055;14968393.120736,407639458.212522,27.15235,133.130989;16673885.394286,365652377.954458,26.70364,125.635286;16265694.031007,398190621.156061,26.760081,130.940434
2025-03-27 15:18:34.257092;2025-03-27 15:18:35.316275;26629078.874703,513013055.288974,26.490571,149.168004;10797002.549943,361340339.26655,27.279206,124.972056;14968393.286074,407639462.915216,27.15235,133.13099;16673885.49034,365652382.756344,26.70364,125.635287;16265694.118363,398190626.169241,26.760081,130.940435
2025-03-27 15:18:35.317273;2025-03-27 15:18:36.380918;26629079.010361,513013058.004696,26.490571,149.168005;10797002.613026,361340342.196237,27.279206,124.972056;14968393.311694,407639466.058068,27.15235,133.130991;16673885.503219,365652386.685138,26.70364,125.635288;16265694.129972,398190630.324704,26.760081,130.940436
2025-03-27 15:18:36.380918;2025-03-27 15:18:37.436170;26629079.108293,513013060.407653,26.490571,149.168005;10797002.685933,361340344.462387,27.279206,124.972057;14968393.37049,407639468.331589,27.15235,133.130991;16673885.520029,365652389.124707,26.703641,125.635288;16265694.144779,398190633.151528,26.760081,130.940437
2025-03-27 15:18:37.436170;2025-03-27 15:18:38.508500;26629079.164373,513013064.228568,26.490571,149.168006;10797002.730195,361340347.684852,27.279206,124.972057;14968393.431531,407639470.970415,27.15235,133.130991;16673885.563975,365652391.344714,26.703641,125.635289;16265694.18493,398190635.303096,26.760081,130.940437
2025-03-27 15:18:38.509497;2025-03-27 15:18:39.546487;26629079.230631,513013065.779186,26.490571,149.168006;10797002.790377,361340349.402878,27.279206,124.972058;14968393.490449,407639472.860256,27.15235,133.130992;16673885.620065,365652393.296746,26.703641,125.635289;16265694.237026,398190637.538599,26.760081,130.940438
2025-03-27 15:18:39.547656;2025-03-27 15:18:40.618888;26629079.264689,513013066.717763,26.490571,149.168007;10797002.809495,361340350.379064,27.279206,124.972058;14968393.508389,407639473.978032,27.15235,133.130992;16673885.629529,365652394.615819,26.703641,125.63529;16265694.245842,398190638.852674,26.760082,130.940438
2025-03-27 15:18:40.619885;2025-03-27 15:18:41.682292;26629079.371801,513013069.854818,26.490571,149.168007;10797002.853837,361340353.037104,27.279206,124.972059;14968393.52267,407639476.477705,27.15235,133.130993;16673885.640895,365652396.678064,26.703641,125.63529;16265694.254671,398190640.952095,26.760082,130.940439
2025-03-27 15:18:41.682292;2025-03-27 15:18:42.743323;26629079.600968,513013072.860661,26.490571,149.168007;10797003.056497,361340355.74793,27.279206,124.972059;14968393.70191,407639479.160051,27.15235,133.130993;16673885.861812,365652400.529411,26.703641,125.635291;16265694.484624,398190644.985585,26.760082,130.94044
2025-03-27 15:18:42.744322;2025-03-27 15:18:43.802183;26629080.605515,513013077.623765,26.490571,149.168008;10797003.939798,361340360.691205,27.279206,124.97206;14968394.526556,407639484.304698,27.15235,133.130994;16673886.712798,365652406.992842,26.703641,125.635292;16265695.356255,398190651.677699,26.760082,130.940441
2025-03-27 15:18:43.802183;2025-03-27 15:18:44.860672;26629080.818517,513013079.124326,26.490571,149.168009;10797004.138134,361340362.298741,27.279206,124.972061;14968394.673214,407639486.039201,27.15235,133.130995;16673886.835326,365652408.490755,26.703641,125.635293;16265695.483299,398190653.305683,26.760082,130.940442
2025-03-27 15:18:44.861638;2025-03-27 15:18:45.909360;26629080.838665,513013081.068603,26.490572,149.168009;10797004.180007,361340364.030621,27.279206,124.972061;14968394.734125,407639487.852705,27.15235,133.130995;16673886.956587,365652410.85525,26.703641,125.635294;16265695.617345,398190655.914974,26.760082,130.940442
2025-03-27 15:18:45.910358;2025-03-27 15:18:46.986524;26629081.077976,513013085.192275,26.490572,149.16801;10797004.370605,361340367.741298,27.279206,124.972062;14968394.873456,407639490.861876,27.15235,133.130996;16673887.111434,365652412.691527,26.703641,125.635294;16265695.786824,398190657.840946,26.760082,130.940443
2025-03-27 15:18:46.987521;2025-03-27 15:18:48.022325;26629081.224033,513013094.546187,26.490572,149.168011;10797004.475483,361340375.993921,27.279206,124.972063;14968394.937261,407639498.407251,27.15235,133.130997;16673887.145444,365652419.97096,26.703641,125.635295;16265695.820889,398190665.260002,26.760082,130.940444
2025-03-27 15:18:48.023354;2025-03-27 15:18:49.096861;26629081.311212,513013099.49583,26.490572,149.168012;10797004.527445,361340379.70756,27.279206,124.972064;14968394.979214,407639501.747268,27.15235,133.130997;16673887.181297,365652422.308714,26.703642,125.635296;16265695.85789,398190667.663521,26.760082,130.940445
2025-03-27 15:18:49.097859;2025-03-27 15:18:50.176583;26629081.381486,513013103.959284,26.490572,149.168012;10797004.560423,361340383.45359,27.279206,124.972064;14968394.998521,407639504.906462,27.15235,133.130998;16673887.203777,365652424.456156,26.703642,125.635296;16265695.881324,398190669.861604,26.760082,130.940445
2025-03-27 15:18:50.177581;2025-03-27 15:18:51.208908;26629081.585694,513013105.946267,26.490572,149.168013;10797004.706154,361340384.96656,27.279206,124.972065;14968395.078376,407639505.968243,27.15235,133.130998;16673887.241857,365652425.916542,26.703642,125.635297;16265695.910783,398190671.561789,26.760082,130.940446
2025-03-27 15:18:51.209904;2025-03-27 15:18:52.266264;26629081.704122,513013108.037068,26.490572,149.168013;10797004.843102,361340386.716234,27.279206,124.972065;14968395.1715,407639507.577154,27.15235,133.130999;16673887.340636,365652427.40686,26.703642,125.635298;16265695.997729,398190673.251346,26.760083,130.940446
2025-03-27 15:18:52.266264;2025-03-27 15:18:53.333371;26629081.821611,513013110.549889,26.490572,149.168014;10797004.942838,361340389.635772,27.279206,124.972066;14968395.203957,407639510.652763,27.15235,133.130999;16673887.38743,365652430.706558,26.703642,125.635298;16265696.040388,398190676.803137,26.760083,130.940447
2025-03-27 15:18:53.334403;2025-03-27 15:18:54.399188;26629082.871854,513013116.331909,26.490572,149.168015;10797005.956461,361340395.188655,27.279206,124.972067;14968396.564373,407639515.79341,27.15235,133.131;16673888.481924,365652435.861466,26.703642,125.6353;16265697.151652,398190682.155849,26.760083,130.940448
2025-03-27 15:18:54.400185;2025-03-27 15:18:55.444135;26629082.895854,513013119.074798,26.490572,149.168015;10797005.976778,361340397.79894,27.279206,124.972067;14968396.573668,407639517.695271,27.15235,133.131001;16673888.486689,365652437.715466,26.703642,125.6353;16265697.158679,398190684.130684,26.760083,130.940449
2025-03-27 15:18:55.445132;2025-03-27 15:18:56.526667;26629083.034222,513013121.850071,26.490572,149.168016;10797006.144511,361340400.375938,27.279206,124.972068;14968396.746371,407639519.975546,27.15235,133.131001;16673888.575901,365652439.078617,26.703642,125.6353;16265697.230185,398190685.539593,26.760083,130.940449
2025-03-27 15:18:56.527664;2025-03-27 15:18:57.597251;26629083.429921,513013125.65954,26.490572,149.168016;10797006.527207,361340404.768738,27.279206,124.972069;14968397.123116,407639524.971149,27.15235,133.131002;16673888.813001,365652444.545406,26.703642,125.635301;16265697.434143,398190691.121584,26.760083,130.94045
