Start_time;End_time;C1;C2;C3;C4;C5
2025-05-15 12:02:32.757385;2025-05-15 12:02:35.150490;1030511.263421,36052427.691313,28.831906,40.562807;855915.335707,36680795.830204,28.800315,40.705674;816517.976851,35205649.890234,29.11281,40.235504;460330.004875,32089035.417178,30.463859,39.500085;1244117.292394,35481951.762004,28.68016,40.228567
2025-05-15 12:02:35.151487;2025-05-15 12:02:35.745486;1030512.045498,36052436.500405,28.83191,40.562816;855916.375047,36680814.27612,28.80032,40.70569;816518.637575,35205656.235894,29.112812,40.23551;460330.590247,32089042.119325,30.46386,39.500091;1244118.22843,35481965.082096,28.680164,40.228579
2025-05-15 12:02:35.746484;2025-05-15 12:02:36.260948;1030512.568808,36052461.885188,28.831925,40.562846;855917.560255,36680856.070442,28.80035,40.705747;816519.052239,35205674.417493,29.112819,40.235528;460331.136552,32089058.513049,30.463866,39.500108;1244119.562898,35481993.076029,28.680183,40.228615
2025-05-15 12:02:36.261946;2025-05-15 12:02:37.103971;1030513.330805,36052492.690732,28.831934,40.562869;855918.559553,36680916.463961,28.800365,40.70579;816519.619422,35205694.797978,29.112824,40.235543;460331.596803,32089078.036482,30.46387,39.500123;1244120.122103,35482032.05377,28.680193,40.228643
2025-05-15 12:02:37.105965;2025-05-15 12:02:38.271867;1030517.554966,36052544.400188,28.831974,40.56293;855925.593496,36681012.618403,28.800418,40.705887;816521.837377,35205720.377285,29.11284,40.235571;460334.015072,32089102.439711,30.463884,39.50015;1244126.206851,35482091.773546,28.68023,40.228709
2025-05-15 12:02:38.273862;2025-05-15 12:02:39.068019;1030525.118532,36052901.576162,28.832032,40.563173;855930.141909,36681491.490779,28.800478,40.706209;816522.603262,35205817.311568,29.112857,40.235641;460334.745558,32089201.599902,30.463895,39.500222;1244129.794946,35482390.665077,28.680257,40.228899
2025-05-15 12:02:39.070013;2025-05-15 12:02:39.972423;1030526.201067,36052936.311491,28.83204,40.563198;855930.994648,36681543.993216,28.800496,40.706252;816523.507743,35205832.604466,29.112862,40.235654;460335.900347,32089216.485973,30.463899,39.500234;1244131.087055,35482427.375387,28.680268,40.228928
2025-05-15 12:02:39.973424;2025-05-15 12:02:41.009140;1030526.729549,36052949.767038,28.832041,40.563206;855931.5455,36681564.306468,28.800497,40.706265;816524.079484,35205847.291696,29.112861,40.235662;460336.580259,32089229.698206,30.463898,39.500242;1244131.776279,35482443.225753,28.680268,40.228937
2025-05-15 12:02:41.010138;2025-05-15 12:02:42.112195;1030527.414065,36052963.868692,28.83205,40.563222;855931.920599,36681597.073764,28.800516,40.706298;816524.560765,35205857.503514,29.112866,40.235672;460337.072052,32089240.008682,30.463903,39.500252;1244132.2845,35482466.896341,28.68028,40.22896
2025-05-15 12:02:42.113192;2025-05-15 12:02:43.135167;1030528.442091,36052999.043091,28.832068,40.563259;855932.601422,36681668.13428,28.800551,40.706371;816525.647432,35205880.240744,29.112875,40.235693;460338.067558,32089261.171622,30.46391,39.500273;1244133.224948,35482511.971233,28.680303,40.229006
2025-05-15 12:02:43.137172;2025-05-15 12:02:44.212703;1030528.665826,36053018.802837,28.832079,40.563278;855932.832736,36681708.089478,28.800571,40.706409;816525.774222,35205892.58643,29.11288,40.235704;460338.20281,32089272.825939,30.463916,39.500285;1244133.48395,35482538.606497,28.680316,40.229031
2025-05-15 12:02:44.213699;2025-05-15 12:02:45.326894;1030529.667255,36053031.149058,28.832085,40.563292;855934.210194,36681733.784163,28.800581,40.706435;816526.424176,35205902.371687,29.112883,40.235713;460338.734275,32089282.88127,30.463918,39.500294;1244134.302143,35482555.070034,28.680323,40.229047
2025-05-15 12:02:45.327892;2025-05-15 12:02:46.396174;1030529.941133,36053052.804661,28.832087,40.563306;855934.76405,36681777.416969,28.800584,40.70646;816526.552846,35205913.771841,29.112884,40.23572;460338.885873,32089293.243007,30.463918,39.5003;1244134.751911,35482581.746086,28.680325,40.229063
2025-05-15 12:02:46.397170;2025-05-15 12:02:47.375760;1030530.124776,36053076.667336,28.832103,40.56333;855935.333784,36681827.646591,28.800612,40.706508;816526.700457,35205925.394743,29.112893,40.235733;460339.093671,32089303.471814,30.463926,39.500313;1244135.295853,35482609.380028,28.680344,40.229093
2025-05-15 12:02:47.376758;2025-05-15 12:02:48.459693;1030530.642537,36053097.879855,28.832114,40.563352;855936.419227,36681876.425401,28.800633,40.706553;816526.868507,35205937.198156,29.112899,40.235745;460339.18203,32089314.769284,30.463932,39.500325;1244135.746201,35482640.537556,28.680358,40.229122
2025-05-15 12:02:48.460690;2025-05-15 12:02:49.455744;1030530.69528,36053119.351685,28.83212,40.563367;855936.439278,36681920.868693,28.800645,40.706584;816526.887413,35205948.060533,29.112902,40.235753;460339.204977,32089324.963643,30.463935,39.500333;1244135.787629,35482666.419701,28.680366,40.229141
2025-05-15 12:02:49.456742;2025-05-15 12:02:50.532239;1030530.784702,36053123.227628,28.832122,40.56337;855936.662083,36681928.519194,28.800647,40.70659;816527.00109,35205951.673554,29.112903,40.235755;460339.368785,32089327.986767,30.463936,39.500335;1244136.122879,35482671.461926,28.680367,40.229145
2025-05-15 12:02:50.533238;2025-05-15 12:02:51.668850;1030530.846655,36053130.407362,28.832134,40.563385;855936.969635,36681947.801969,28.80067,40.706622;816527.127173,35205956.715909,29.112909,40.235764;460339.517286,32089333.460939,30.463941,39.500344;1244136.335732,35482682.070359,28.680383,40.229164
2025-05-15 12:02:51.669847;2025-05-15 12:02:52.746977;1030530.987118,36053171.559517,28.832152,40.563419;855937.154992,36682033.961224,28.800703,40.70669;816527.180565,35205977.409674,29.112919,40.235781;460339.543737,32089353.465331,30.46395,39.500361;1244136.480358,35482735.703948,28.680404,40.229207
2025-05-15 12:02:52.749968;2025-05-15 12:02:53.753183;1030531.326479,36053200.907953,28.832162,40.563442;855937.958736,36682097.739168,28.80072,40.706737;816527.300489,35205993.540394,29.112923,40.235793;460339.652313,32089369.934975,30.463954,39.500373;1244137.126304,35482780.38339,28.680415,40.229238
2025-05-15 12:02:53.753183;2025-05-15 12:02:54.822970;1030531.568664,36053215.17564,28.832165,40.563453;855938.870446,36682112.887411,28.800728,40.706755;816527.693158,35206000.50893,29.112925,40.235799;460340.049243,32089376.565864,30.463955,39.50038;1244137.825668,35482791.15145,28.68042,40.22925
2025-05-15 12:02:54.823969;2025-05-15 12:02:55.836247;1030532.476895,36053251.852604,28.832166,40.563473;855939.14155,36682148.30129,28.800734,40.706777;816527.820764,35206010.171992,29.112927,40.235806;460340.173697,32089387.183327,30.463957,39.500387;1244138.119133,35482814.844071,28.680424,40.229265
2025-05-15 12:02:55.838242;2025-05-15 12:02:56.982244;1030533.233506,36053297.412679,28.832173,40.563501;855939.308855,36682192.945483,28.80075,40.706813;816527.895854,35206024.202681,29.112931,40.235816;460340.280528,32089406.559941,30.46396,39.500399;1244138.212708,35482844.41908,28.680435,40.229289
2025-05-15 12:02:56.983242;2025-05-15 12:02:57.997186;1030547.038708,36053539.990685,28.8322,40.563676;855960.10685,36682627.705647,28.80079,40.707109;816533.145453,35206118.536349,29.112941,40.235882;460345.093209,32089502.470095,30.463965,39.500467;1244149.889724,35483081.663976,28.680464,40.229458
2025-05-15 12:02:57.998184;2025-05-15 12:02:59.001268;1030566.620719,36053610.402235,28.832202,40.563731;855981.370008,36682894.76048,28.800826,40.707297;816535.43056,35206192.9603,29.11295,40.235932;460347.360167,32089573.663257,30.463971,39.500516;1244167.232102,35483145.427326,28.680472,40.229513
2025-05-15 12:02:59.003260;2025-05-15 12:03:00.107544;1030566.705919,36053628.36923,28.832201,40.56374;855981.411663,36682917.006832,28.800827,40.707308;816535.467927,35206203.284008,29.11295,40.235937;460347.375808,32089582.112302,30.463971,39.50052;1244167.242426,35483156.991938,28.680473,40.229519
2025-05-15 12:03:00.109542;2025-05-15 12:03:01.138237;1030570.014916,36053998.295093,28.832452,40.564158;855985.229242,36683474.864561,28.801169,40.707927;816536.379426,35206309.317057,29.113039,40.236075;460348.285456,32089685.708507,30.464058,39.500663;1244169.382976,35483484.320988,28.6807,40.229897
2025-05-15 12:03:01.139234;2025-05-15 12:03:02.239668;1030571.009623,36054101.640309,28.832452,40.564212;855985.363916,36683531.804869,28.801185,40.70797;816536.44341,35206324.802577,29.113043,40.236087;460348.392419,32089703.649869,30.464062,39.500677;1244169.451229,35483517.113182,28.680711,40.229923
2025-05-15 12:03:02.240665;2025-05-15 12:03:03.294105;1030572.86346,36054137.092852,28.832471,40.56425;855986.311204,36683585.486564,28.801221,40.708037;816536.892158,35206337.827342,29.113053,40.236104;460348.730967,32089714.651596,30.46407,39.500693;1244169.820031,35483545.146804,28.680735,40.229963
