Estimulo;C1;C2;C3;C4;C5
2;340194.589226,24441891.12931,32.555413,36.043049;829963.218591,35126913.678739,29.782697,40.80937;410241.607192,24402939.525282,33.002873,36.431977;932065.891175,33452725.07955,30.673337,40.765574;824436.09952,37436373.83645,29.936673,42.337362
0;340195.195586,24441915.068009,32.555415,36.04307;829966.692688,35127004.975292,29.782716,40.809448;410248.311229,24403092.744955,33.002881,36.432118;932075.078652,33452916.440881,30.673365,40.765734;824437.801434,37436410.044851,29.93668,42.33739
2;340195.277844,24441937.163564,32.555422,36.04309;829967.132033,35127095.505132,29.782749,40.809525;410249.297795,24403248.411597,33.002914,36.432255;932076.148021,33453113.76929,30.673416,40.76589;824438.010648,37436446.606953,29.93669,42.337418
0;340196.506707,24441953.298421,32.555424,36.043103;829971.500302,35127150.388203,29.782768,40.809575;410256.328347,24403346.24517,33.002929,36.432349;932084.280924,33453242.186692,30.673445,40.766;824439.463891,37436470.466637,29.936696,42.337437
4;340199.143937,24441970.180714,32.555421,36.043116;829974.008821,35127193.820821,29.782771,40.809605;410258.771956,24403416.630891,33.002927,36.432403;932086.337667,33453325.532617,30.67345,40.766057;824442.11367,37436488.812314,29.936697,42.337449
0;340200.718528,24441993.745094,32.555427,36.043139;829976.838768,35127309.246129,29.782806,40.809702;410262.666591,24403617.687316,33.002957,36.43258;932090.597968,33453569.152172,30.673506,40.766254;824443.951268,37436530.052654,29.936708,42.337483
4;340200.794647,24442008.867352,32.55543,36.043152;829977.314229,35127384.013058,29.782821,40.809755;410263.425514,24403749.128095,33.002963,36.432679;932091.565113,33453739.426156,30.673526,40.766369;824444.125774,37436559.30766,29.936712,42.337502
0;340200.916558,24442017.99117,32.555433,36.043162;829977.699166,35127427.048814,29.78284,40.809799;410264.274792,24403825.005365,33.002983,36.43276;932092.557085,33453835.660775,30.673557,40.766461;824444.581545,37436575.548468,29.936718,42.337519
0;340201.510015,24442035.353529,32.555434,36.043176;829979.867826,35127491.452441,29.78285,40.80985;410268.033011,24403932.560839,33.002985,36.432854;932096.763798,33453970.548584,30.673571,40.766568;824445.318495,37436605.12332,29.936722,42.337539
4;340201.71434,24442050.136558,32.555434,36.043189;829981.442725,35127558.842127,29.782857,40.809899;410271.268135,24404049.77729,33.002978,36.432942;932100.42375,33454123.012247,30.673576,40.766668;824445.853567,37436630.340439,29.936724,42.337556
