Estimulo;C1;C2;C3;C4;C5
0;26624208.737583,512888617.814574,26.490262,149.148944,26624208.737583,512888617.814574,26.490262,149.148944;10779242.88334,360681886.361006,27.278784,124.857292,10779242.88334,360681886.361006,27.278784,124.857292;14963958.937694,407562500.985648,27.151943,133.117376,14963958.937694,407562500.985648,27.151943,133.117376;16656837.01287,365428369.024739,26.704704,125.597615,16656837.01287,365428369.024739,26.704704,125.597615;16201986.57462,396970292.574299,26.748627,130.712699,16201986.57462,396970292.574299,26.748627,130.712699
0;26624268.362265,512889651.588464,26.490256,149.149095,26624268.362265,512889651.588464,26.490256,149.149095;10779323.935008,360683025.260437,27.278775,124.857492,10779323.935008,360683025.260437,27.278775,124.857492;14964509.134944,407570201.878371,27.151931,133.118568,14964509.134944,407570201.878371,27.151931,133.118568;16667020.920341,365532921.339376,26.70315,125.613066,16667020.920341,365532921.339376,26.70315,125.613066;16203475.393655,397028773.719075,26.748356,130.721115,16203475.393655,397028773.719075,26.748356,130.721115
0;26624410.640925,512890542.301794,26.490242,149.149204,26624410.640925,512890542.301794,26.490242,149.149204;10779482.006368,360683965.955125,27.278752,124.857629,10779482.006368,360683965.955125,27.278752,124.857629;14964650.666806,407572562.027747,27.151934,133.118934,14964650.666806,407572562.027747,27.151934,133.118934;16667729.549948,365539624.005422,26.703175,125.614452,16667729.549948,365539624.005422,26.703175,125.614452;16204722.814618,397034263.294583,26.74835,130.722311,16204722.814618,397034263.294583,26.74835,130.722311
0;26624410.796633,512890548.64157,26.490243,149.149205,26624410.796633,512890548.64157,26.490243,149.149205;10779482.146429,360683971.092998,27.278753,124.857631,10779482.146429,360683971.092998,27.278753,124.857631;14964650.773185,407572576.888341,27.151934,133.118937,14964650.773185,407572576.888341,27.151934,133.118937;16667729.616522,365539642.705403,26.703177,125.614459,16667729.616522,365539642.705403,26.703177,125.614459;16204722.94416,397034284.091938,26.748351,130.722319,16204722.94416,397034284.091938,26.748351,130.722319
0;26624410.880824,512890555.089456,26.490243,149.149207,26624410.880824,512890555.089456,26.490243,149.149207;10779482.224503,360683975.916106,27.278753,124.857633,10779482.224503,360683975.916106,27.278753,124.857633;14964650.814836,407572583.126009,27.151934,133.118939,14964650.814836,407572583.126009,27.151934,133.118939;16667729.699409,365539675.103909,26.703179,125.614469,16667729.699409,365539675.103909,26.703179,125.614469;16204723.033924,397034318.241748,26.748354,130.722329,16204723.033924,397034318.241748,26.748354,130.722329
0;26624411.111209,512890562.034327,26.490244,149.149209,26624411.111209,512890562.034327,26.490244,149.149209;10779482.384339,360683980.357571,27.278754,124.857634,10779482.384339,360683980.357571,27.278754,124.857634;14964650.861506,407572587.975654,27.151935,133.118941,14964650.861506,407572587.975654,27.151935,133.118941;16667730.100135,365539703.912746,26.703183,125.614482,16667730.100135,365539703.912746,26.703183,125.614482;16204723.473378,397034348.588103,26.748357,130.722342,16204723.473378,397034348.588103,26.748357,130.722342
0;26624411.42354,512890570.617294,26.490244,149.149211,26624411.42354,512890570.617294,26.490244,149.149211;10779482.547294,360683984.84202,27.278754,124.857635,10779482.547294,360683984.84202,27.278754,124.857635;14964650.8807,407572589.894005,27.151935,133.118941,14964650.8807,407572589.894005,27.151935,133.118941;16667730.206668,365539708.229906,26.703184,125.614484,16667730.206668,365539708.229906,26.703184,125.614484;16204723.57554,397034353.26978,26.748358,130.722344,16204723.57554,397034353.26978,26.748358,130.722344
0;26624412.307754,512890580.790441,26.490244,149.149213,26624412.307754,512890580.790441,26.490244,149.149213;10779482.922907,360683991.634253,27.278754,124.857637,10779482.922907,360683991.634253,27.278754,124.857637;14964650.934533,407572595.436798,27.151935,133.118942,14964650.934533,407572595.436798,27.151935,133.118942;16667730.370192,365539737.267385,26.703186,125.614493,16667730.370192,365539737.267385,26.703186,125.614493;16204723.758871,397034383.581332,26.74836,130.722354,16204723.758871,397034383.581332,26.74836,130.722354
0;26624412.434261,512890590.481967,26.490244,149.149215,26624412.434261,512890590.481967,26.490244,149.149215;10779483.070298,360683999.535935,27.278754,124.857639,10779483.070298,360683999.535935,27.278754,124.857639;14964651.281319,407572621.290197,27.151935,133.118946,14964651.281319,407572621.290197,27.151935,133.118946;16667730.533996,365539758.711679,26.703188,125.614502,16667730.533996,365539758.711679,26.703188,125.614502;16204723.933689,397034405.725379,26.748362,130.722362,16204723.933689,397034405.725379,26.748362,130.722362
0;26624412.637688,512890595.237133,26.490245,149.149216,26624412.637688,512890595.237133,26.490245,149.149216;10779483.266734,360684003.144291,27.278754,124.85764,10779483.266734,360684003.144291,27.278754,124.85764;14964651.360254,407572629.078439,27.151935,133.118948,14964651.360254,407572629.078439,27.151935,133.118948;16667730.608275,365539783.289089,26.703191,125.614513,16667730.608275,365539783.289089,26.703191,125.614513;16204724.00118,397034431.078353,26.748365,130.722373,16204724.00118,397034431.078353,26.748365,130.722373
0;26624412.724586,512890602.332236,26.490245,149.149218,26624412.724586,512890602.332236,26.490245,149.149218;10779483.35669,360684008.922529,27.278755,124.857641,10779483.35669,360684008.922529,27.278755,124.857641;14964651.481249,407572634.656681,27.151935,133.118949,14964651.481249,407572634.656681,27.151935,133.118949;16667730.713128,365539810.994771,26.703193,125.614522,16667730.713128,365539810.994771,26.703193,125.614522;16204724.110204,397034459.633489,26.748367,130.722382,16204724.110204,397034459.633489,26.748367,130.722382
0;26624412.765978,512890612.99026,26.490245,149.14922,26624412.765978,512890612.99026,26.490245,149.14922;10779483.373763,360684018.48174,27.278755,124.857643,10779483.373763,360684018.48174,27.278755,124.857643;14964652.519875,407572650.673861,27.151935,133.118952,14964652.519875,407572650.673861,27.151935,133.118952;16667732.30621,365539865.262687,26.703195,125.614534,16667732.30621,365539865.262687,26.703195,125.614534;16204725.692299,397034513.100455,26.748369,130.722394,16204725.692299,397034513.100455,26.748369,130.722394
0;26624420.158457,512890916.055787,26.490244,149.149262,26624420.158457,512890916.055787,26.490244,149.149262;10779494.134913,360684454.872251,27.278752,124.857715,10779494.134913,360684454.872251,27.278752,124.857715;14964721.865744,407573824.361885,27.151962,133.119215,14964721.865744,407573824.361885,27.151962,133.119215;16667735.781478,365539920.126147,26.703197,125.614549,16667735.781478,365539920.126147,26.703197,125.614549;16204729.912376,397034621.902259,26.74837,130.722415,16204729.912376,397034621.902259,26.74837,130.722415
0;26624498.632354,512892951.217907,26.490228,149.14951,26624498.632354,512892951.217907,26.490228,149.14951;10779546.227175,360686870.289428,27.278715,124.858059,10779546.227175,360686870.289428,27.278715,124.858059;14965771.269155,407588715.550872,27.151825,133.121293,14965771.269155,407588715.550872,27.151825,133.121293;16667797.419375,365542003.596868,26.703199,125.614912,16667797.419375,365542003.596868,26.703199,125.614912;16204788.702304,397037330.935971,26.748371,130.722861,16204788.702304,397037330.935971,26.748371,130.722861
0;26624796.950328,512903645.839535,26.490354,149.15125,26624796.950328,512903645.839535,26.490354,149.15125;10779591.876215,360687319.378922,27.278724,124.85817,10779591.876215,360687319.378922,27.278724,124.85817;14965900.531893,407590980.702808,27.151829,133.121711,14965900.531893,407590980.702808,27.151829,133.121711;16667912.522011,365544118.577849,26.703172,125.615211,16667912.522011,365544118.577849,26.703172,125.615211;16204869.190585,397040633.074437,26.748342,130.723331,16204869.190585,397040633.074437,26.748342,130.723331
0;26624931.201184,512906811.703,26.490321,149.151652,26624931.201184,512906811.703,26.490321,149.151652;10779699.084297,360688662.355722,27.278702,124.858372,10779699.084297,360688662.355722,27.278702,124.858372;14965970.487976,407591585.800604,27.15183,133.121828,14965970.487976,407591585.800604,27.15183,133.121828;16667939.98338,365544706.131428,26.703212,125.615413,16667939.98338,365544706.131428,26.703212,125.615413;16207366.823809,397240014.398656,26.748185,130.754537,16207366.823809,397240014.398656,26.748185,130.754537
0;26624987.447071,512907893.178337,26.490319,149.151788,26624987.447071,512907893.178337,26.490319,149.151788;10779817.388747,360689772.498224,27.278696,124.858553,10779817.388747,360689772.498224,27.278696,124.858553;14966503.913914,407594717.979763,27.151791,133.122335,14966503.913914,407594717.979763,27.151791,133.122335;16668000.345698,365545249.829557,26.703204,125.615494,16668000.345698,365545249.829557,26.703204,125.615494;16207814.689984,397253261.811498,26.748786,130.75807,16207814.689984,397253261.811498,26.748786,130.75807
0;26625001.538779,512908324.386932,26.490317,149.151839,26625001.538779,512908324.386932,26.490317,149.151839;10779855.094929,360690172.18697,27.278691,124.858613,10779855.094929,360690172.18697,27.278691,124.858613;14966743.860848,407598680.351013,27.151711,133.122854,14966743.860848,407598680.351013,27.151711,133.122854;16668222.379596,365546378.834477,26.703178,125.615675,16668222.379596,365546378.834477,26.703178,125.615675;16208135.898049,397254568.457179,26.748753,130.758282,16208135.898049,397254568.457179,26.748753,130.758282
0;26625001.735508,512908328.084737,26.490317,149.15184,26625001.735508,512908328.084737,26.490317,149.15184;10779855.366422,360690175.152019,27.278691,124.858614,10779855.366422,360690175.152019,27.278691,124.858614;14966744.043025,407598685.317672,27.151711,133.122855,14966744.043025,407598685.317672,27.151711,133.122855;16668222.529519,365546387.004703,26.703178,125.615677,16668222.529519,365546387.004703,26.703178,125.615677;16208136.033662,397254577.407509,26.748753,130.758283,16208136.033662,397254577.407509,26.748753,130.758283
0;26625001.86682,512908330.932746,26.490317,149.15184,26625001.86682,512908330.932746,26.490317,149.15184;10779855.480969,360690178.111719,27.278691,124.858615,10779855.480969,360690178.111719,27.278691,124.858615;14966744.088098,407598690.552883,27.151711,133.122856,14966744.088098,407598690.552883,27.151711,133.122856;16668222.637344,365546390.896516,26.703178,125.615678,16668222.637344,365546390.896516,26.703178,125.615678;16208136.148594,397254581.258449,26.748754,130.758284,16208136.148594,397254581.258449,26.748754,130.758284
0;26625001.916798,512908333.585345,26.490317,149.151841,26625001.916798,512908333.585345,26.490317,149.151841;10779855.529942,360690180.572867,27.278691,124.858616,10779855.529942,360690180.572867,27.278691,124.858616;14966744.13131,407598695.016407,27.151711,133.122857,14966744.13131,407598695.016407,27.151711,133.122857;16668222.697451,365546393.833005,26.703179,125.615679,16668222.697451,365546393.833005,26.703179,125.615679;16208136.224605,397254584.217924,26.748754,130.758285,16208136.224605,397254584.217924,26.748754,130.758285
0;26625002.006143,512908336.263624,26.490317,149.151842,26625002.006143,512908336.263624,26.490317,149.151842;10779855.626984,360690182.959719,27.278691,124.858616,10779855.626984,360690182.959719,27.278691,124.858616;14966744.206031,407598695.409205,27.151711,133.122857,14966744.206031,407598695.409205,27.151711,133.122857;16668222.76378,365546398.196994,26.703179,125.61568,16668222.76378,365546398.196994,26.703179,125.61568;16208136.279382,397254588.953647,26.748754,130.758286,16208136.279382,397254588.953647,26.748754,130.758286
0;26625002.134344,512908340.567992,26.490317,149.151843,26625002.134344,512908340.567992,26.490317,149.151843;10779855.732919,360690187.094989,27.278691,124.858617,10779855.732919,360690187.094989,27.278691,124.858617;14966744.206032,407598695.409301,27.151711,133.122857,14966744.206032,407598695.409301,27.151711,133.122857;16668222.909025,365546402.127932,26.703179,125.615681,16668222.909025,365546402.127932,26.703179,125.615681;16208136.460697,397254593.339541,26.748754,130.758288,16208136.460697,397254593.339541,26.748754,130.758288
0;26625003.47983,512908359.624723,26.490318,149.151846,26625003.47983,512908359.624723,26.490318,149.151846;10779856.911346,360690201.571527,27.278692,124.858621,10779856.911346,360690201.571527,27.278692,124.858621;14966744.206032,407598695.409355,27.151711,133.122857,14966744.206032,407598695.409355,27.151711,133.122857;16668222.931109,365546416.040546,26.70318,125.615684,16668222.931109,365546416.040546,26.70318,125.615684;16208136.54792,397254613.114762,26.748755,130.758291,16208136.54792,397254613.114762,26.748755,130.758291
0;26625003.958361,512908366.002622,26.490318,149.151847,26625003.958361,512908366.002622,26.490318,149.151847;10779857.501334,360690206.279308,27.278692,124.858622,10779857.501334,360690206.279308,27.278692,124.858622;14966744.206033,407598695.409419,27.151711,133.122857,14966744.206033,407598695.409419,27.151711,133.122857;16668223.000471,365546420.035443,26.70318,125.615685,16668223.000471,365546420.035443,26.70318,125.615685;16208136.787906,397254619.895322,26.748755,130.758293,16208136.787906,397254619.895322,26.748755,130.758293
0;26625004.959249,512908392.006938,26.490318,149.151852,26625004.959249,512908392.006938,26.490318,149.151852;10779857.712601,360690213.290659,27.278692,124.858624,10779857.712601,360690213.290659,27.278692,124.858624;14966744.206033,407598695.409465,27.151711,133.122857,14966744.206033,407598695.409465,27.151711,133.122857;16668223.018655,365546425.679111,26.703181,125.615688,16668223.018655,365546425.679111,26.703181,125.615688;16208137.099088,397254629.551183,26.748756,130.758296,16208137.099088,397254629.551183,26.748756,130.758296
0;26625005.884282,512908415.292208,26.490318,149.151856,26625005.884282,512908415.292208,26.490318,149.151856;10779859.467074,360690235.696913,27.278692,124.858628,10779859.467074,360690235.696913,27.278692,124.858628;14966744.206034,407598695.409543,27.151711,133.122857,14966744.206034,407598695.409543,27.151711,133.122857;16668223.41854,365546434.229358,26.703181,125.61569,16668223.41854,365546434.229358,26.703181,125.61569;16208137.329083,397254639.813088,26.748756,130.758299,16208137.329083,397254639.813088,26.748756,130.758299
0;26625005.998181,512908427.886716,26.490319,149.151859,26625005.998181,512908427.886716,26.490319,149.151859;10779859.511558,360690247.750346,27.278693,124.858631,10779859.511558,360690247.750346,27.278693,124.858631;14966744.206035,407598695.409598,27.151711,133.122857,14966744.206035,407598695.409598,27.151711,133.122857;16668223.460259,365546441.654458,26.703181,125.615692,16668223.460259,365546441.654458,26.703181,125.615692;16208137.393153,397254647.997671,26.748756,130.758301,16208137.393153,397254647.997671,26.748756,130.758301
0;26625009.739346,512908501.09238,26.490319,149.15187,26625009.739346,512908501.09238,26.490319,149.15187;10780325.798457,360700445.409846,27.279231,124.862384,10780325.798457,360700445.409846,27.279231,124.862384;14966744.206037,407598695.409649,27.151711,133.122857,14966744.206037,407598695.409649,27.151711,133.122857;16668223.952248,365546448.524748,26.703182,125.615693,16668223.952248,365546448.524748,26.703182,125.615693;16208138.2631,397254657.449869,26.748757,130.758303,16208138.2631,397254657.449869,26.748757,130.758303
0;26625012.260737,512908516.710232,26.49032,149.151873,26625012.260737,512908516.710232,26.49032,149.151873;10780860.546412,360814506.397822,27.278091,124.877847,10780860.546412,360814506.397822,27.278091,124.877847;14966744.206037,407598695.409746,27.151711,133.122857,14966744.206037,407598695.409746,27.151711,133.122857;16668224.390945,365546454.384558,26.703182,125.615695,16668224.390945,365546454.384558,26.703182,125.615695;16208138.917093,397254668.462706,26.748757,130.758306,16208138.917093,397254668.462706,26.748757,130.758306
0;26625012.278374,512908520.396851,26.49032,149.151874,26625012.278374,512908520.396851,26.49032,149.151874;10780860.547447,360814506.399413,27.278091,124.877847,10780860.547447,360814506.399413,27.278091,124.877847;14966744.206037,407598695.409906,27.151711,133.122857,14966744.206037,407598695.409906,27.151711,133.122857;16668224.433974,365546459.295572,26.703182,125.615697,16668224.433974,365546459.295572,26.703182,125.615697;16208138.941176,397254673.928978,26.748758,130.758308,16208138.941176,397254673.928978,26.748758,130.758308
0;26625017.688734,512908765.461715,26.490336,149.15195,26625017.688734,512908765.461715,26.490336,149.15195;10782399.837822,360983476.038573,27.277893,124.906056,10782399.837822,360983476.038573,27.277893,124.906056;14966744.206039,407598695.409974,27.151711,133.122857,14966744.206039,407598695.409974,27.151711,133.122857;16668233.830657,365546696.054065,26.703201,125.615778,16668233.830657,365546696.054065,26.703201,125.615778;16208148.459121,397254922.545257,26.748775,130.758389,16208148.459121,397254922.545257,26.748775,130.758389
0;26625323.883682,512916689.522491,26.490255,149.15284,26625323.883682,512916689.522491,26.490255,149.15284;10783826.025615,361052134.027831,27.27917,124.920939,10783826.025615,361052134.027831,27.27917,124.920939;14966744.20604,407598695.409999,27.151711,133.122857,14966744.20604,407598695.409999,27.151711,133.122857;16668568.272072,365556046.892062,26.703067,125.617026,16668568.272072,365556046.892062,26.703067,125.617026;16208489.218514,397264131.993751,26.748653,130.759571,16208489.218514,397264131.993751,26.748653,130.759571
0;26625326.677306,512916724.747705,26.490255,149.152845,26625326.677306,512916724.747705,26.490255,149.152845;10784025.286638,361052590.554703,27.279155,124.921033,10784025.286638,361052590.554703,27.279155,124.921033;14966744.20604,407598695.410063,27.151711,133.122857,14966744.20604,407598695.410063,27.151711,133.122857;16668569.149372,365556078.42369,26.703067,125.61703,16668569.149372,365556078.42369,26.703067,125.61703;16208490.863951,397264159.059291,26.748653,130.759576,16208490.863951,397264159.059291,26.748653,130.759576
0;26625328.599531,512916747.917286,26.490255,149.152848,26625328.599531,512916747.917286,26.490255,149.152848;10784025.286639,361052590.554759,27.279155,124.921033,10784025.286639,361052590.554759,27.279155,124.921033;14966744.206041,407598695.410106,27.151711,133.122857,14966744.206041,407598695.410106,27.151711,133.122857;16668570.596197,365556103.461544,26.703067,125.617035,16668570.596197,365556103.461544,26.703067,125.617035;16208492.263481,397264183.543279,26.748653,130.75958,16208492.263481,397264183.543279,26.748653,130.75958
0;26625328.820443,512916761.218365,26.490255,149.15285,26625328.820443,512916761.218365,26.490255,149.15285;10784025.28664,361052590.554817,27.279155,124.921033,10784025.28664,361052590.554817,27.279155,124.921033;14966744.206042,407598695.410166,27.151711,133.122857,14966744.206042,407598695.410166,27.151711,133.122857;16668570.885916,365556115.985898,26.703067,125.617037,16668570.885916,365556115.985898,26.703067,125.617037;16208492.567312,397264196.293125,26.748653,130.759582,16208492.567312,397264196.293125,26.748653,130.759582
0;26625330.514306,512916767.494615,26.490255,149.152852,26625330.514306,512916767.494615,26.490255,149.152852;10784025.286641,361052590.554893,27.279155,124.921033,10784025.286641,361052590.554893,27.279155,124.921033;14966744.206043,407598695.410245,27.151711,133.122857,14966744.206043,407598695.410245,27.151711,133.122857;16668573.073924,365556121.942737,26.703067,125.617039,16668573.073924,365556121.942737,26.703067,125.617039;16208494.801538,397264202.255244,26.748653,130.759584,16208494.801538,397264202.255244,26.748653,130.759584
0;26625332.503573,512916788.026387,26.490256,149.152857,26625332.503573,512916788.026387,26.490256,149.152857;10788078.808857,361137644.787803,27.280533,124.939102,10788078.808857,361137644.787803,27.280533,124.939102;14966744.206044,407598695.410298,27.151711,133.122857,14966744.206044,407598695.410298,27.151711,133.122857;16668573.725642,365556127.875102,26.703068,125.61704,16668573.725642,365556127.875102,26.703068,125.61704;16208495.244358,397264210.748038,26.748653,130.759586,16208495.244358,397264210.748038,26.748653,130.759586
0;26625362.613286,512920627.722916,26.49026,149.153376,26625362.613286,512920627.722916,26.49026,149.153376;10796089.228901,361325280.149131,27.279079,124.969048,10796089.228901,361325280.149131,27.279079,124.969048;14966744.206045,407598695.410321,27.151711,133.122857,14966744.206045,407598695.410321,27.151711,133.122857;16671055.152343,365589636.420943,26.702497,125.621669,16671055.152343,365589636.420943,26.702497,125.621669;16210355.32419,397294932.860926,26.748191,130.763616,16210355.32419,397294932.860926,26.748191,130.763616
0;26625364.119288,512920652.463836,26.49026,149.153382,26625364.119288,512920652.463836,26.49026,149.153382;10796194.328839,361325619.740604,27.279075,124.969119,10796194.328839,361325619.740604,27.279075,124.969119;14966744.206045,407598695.410375,27.151711,133.122857,14966744.206045,407598695.410375,27.151711,133.122857;16671180.379985,365592025.998756,26.70247,125.622019,16671180.379985,365592025.998756,26.70247,125.622019;16210507.263335,397297228.029109,26.748169,130.763942,16210507.263335,397297228.029109,26.748169,130.763942
0;26625368.458461,512920917.392761,26.490264,149.153428,26625368.458461,512920917.392761,26.490264,149.153428;10796215.90875,361326253.288217,27.279257,124.96973,10796215.90875,361326253.288217,27.279257,124.96973;14966744.206046,407598695.410412,27.151711,133.122857,14966744.206046,407598695.410412,27.151711,133.122857;16671253.223963,365593335.1384,26.702467,125.622231,16671253.223963,365593335.1384,26.702467,125.622231;16210601.432548,397298390.226559,26.748164,130.76413,16210601.432548,397298390.226559,26.748164,130.76413
0;26625410.014646,512921334.906484,26.490261,149.153482,26625410.014646,512921334.906484,26.490261,149.153482;10796322.952355,361327270.822981,27.279253,124.969901,10796322.952355,361327270.822981,27.279253,124.969901;14966799.887135,407599228.738454,27.151708,133.122939,14966799.887135,407599228.738454,27.151708,133.122939;16671253.968578,365593351.368965,26.702468,125.622236,16671253.968578,365593351.368965,26.702468,125.622236;16210602.237399,397298406.92528,26.748165,130.764135,16210602.237399,397298406.92528,26.748165,130.764135
0;26625411.50833,512921339.355109,26.490261,149.153483,26625411.50833,512921339.355109,26.490261,149.153483;10796324.398159,361327275.544312,27.279253,124.969902,10796324.398159,361327275.544312,27.279253,124.969902;14966813.795308,407599251.472761,27.151707,133.122945,14966813.795308,407599251.472761,27.151707,133.122945;16671254.116447,365593357.384091,26.702468,125.622238,16671254.116447,365593357.384091,26.702468,125.622238;16210602.396865,397298412.854539,26.748166,130.764137,16210602.396865,397298412.854539,26.748166,130.764137
0;26625411.66603,512921347.449611,26.490261,149.153485,26625411.66603,512921347.449611,26.490261,149.153485;10796324.521377,361327282.724608,27.279253,124.969903,10796324.521377,361327282.724608,27.279253,124.969903;14966813.868858,407599259.008935,27.151707,133.122946,14966813.868858,407599259.008935,27.151707,133.122946;16671254.274008,365593380.199787,26.70247,125.622245,16671254.274008,365593380.199787,26.70247,125.622245;16210602.580397,397298437.232502,26.748167,130.764144,16210602.580397,397298437.232502,26.748167,130.764144
0;26625411.770867,512921352.462379,26.490262,149.153486,26625411.770867,512921352.462379,26.490262,149.153486;10796324.60277,361327287.494699,27.279253,124.969905,10796324.60277,361327287.494699,27.279253,124.969905;14966813.940539,407599264.180024,27.151707,133.122947,14966813.940539,407599264.180024,27.151707,133.122947;16671254.347987,365593389.498286,26.702471,125.622249,16671254.347987,365593389.498286,26.702471,125.622249;16210602.670527,397298446.924878,26.748168,130.764148,16210602.670527,397298446.924878,26.748168,130.764148
0;26625412.128221,512921357.174369,26.490262,149.153488,26625412.128221,512921357.174369,26.490262,149.153488;10796325.028229,361327291.729841,27.279253,124.969906,10796325.028229,361327291.729841,27.279253,124.969906;14966814.443303,407599268.613328,27.151707,133.122949,14966814.443303,407599268.613328,27.151707,133.122949;16671254.53446,365593411.600191,26.702473,125.622258,16671254.53446,365593411.600191,26.702473,125.622258;16210602.860249,397298470.508277,26.748171,130.764157,16210602.860249,397298470.508277,26.748171,130.764157
0;26625412.687178,512921364.892025,26.490262,149.153489,26625412.687178,512921364.892025,26.490262,149.153489;10796325.600785,361327299.00562,27.279253,124.969907,10796325.600785,361327299.00562,27.279253,124.969907;14966815.111871,407599275.947339,27.151707,133.12295,14966815.111871,407599275.947339,27.151707,133.12295;16671255.404727,365593424.03006,26.702474,125.622261,16671255.404727,365593424.03006,26.702474,125.622261;16210603.736796,397298483.598084,26.748171,130.76416,16210603.736796,397298483.598084,26.748171,130.76416
