Estimulo;C1;C2;C3;C4;C5
0;862584.507453,36274286.754771,28.626847,40.424883;1165828.383501,37271361.428901,28.270747,40.902616;1126010.352941,36754791.683766,28.440827,40.688677;763061.019598,36643829.638493,29.142909,41.073845;881449.140936,35924300.960218,28.682543,40.303604
1;862587.662382,36274336.658743,28.626862,40.424927;1165832.906135,37271462.541396,28.270777,40.9027;1126011.382791,36754816.674909,28.440836,40.6887;763062.005316,36643851.016994,29.142916,41.073866;881452.109294,35924354.437904,28.682558,40.30365
0;862591.164436,36274411.131529,28.626882,40.424989;1165842.222278,37271583.155175,28.270804,40.902795;1126012.584518,36754848.021501,28.440845,40.688726;763063.046879,36643881.473849,29.142923,41.073889;881456.225738,35924417.649771,28.682571,40.303698
2;862591.201915,36274430.41238,28.626888,40.425003;1165842.429342,37271615.265741,28.270813,40.902819;1126012.704783,36754857.13432,28.440848,40.688732;763063.214734,36643888.815547,29.142925,41.073895;881456.418737,35924433.072796,28.682576,40.30371
0;862600.580571,36274755.445822,28.627015,40.425284;1165864.182941,37272135.076788,28.270967,40.90323;1126016.953895,36754973.14306,28.44089,40.68883;763067.452732,36643993.269988,29.142961,41.073983;881467.30246,35924680.983449,28.682652,40.303911
3;862600.880233,36274783.059249,28.627019,40.425302;1165864.643393,37272184.51216,28.270974,40.903261;1126017.239105,36754987.060409,28.440892,40.68884;763067.967326,36644006.135805,29.142962,41.073991;881467.665514,35924706.511068,28.682656,40.303927
0;862602.267978,36275013.743529,28.627164,40.42554;1165866.858811,37272557.883282,28.271152,40.903597;1126018.527399,36755068.410077,28.440936,40.688917;763069.2767,36644079.478442,29.142999,41.074061;881468.908608,35924884.321332,28.682744,40.304091
3;862603.399595,36275024.982967,28.627175,40.425556;1165868.279836,37272576.141184,28.271174,40.903629;1126019.191371,36755073.460042,28.440943,40.688928;763069.953796,36644086.837584,29.143005,41.074072;881470.328967,35924894.457655,28.682755,40.304109
0;862604.573517,36275056.653535,28.627185,40.425584;1165870.019666,37272615.12544,28.271194,40.90367;1126019.735311,36755085.96216,28.440949,40.68894;763070.480736,36644098.27432,29.14301,41.074083;881471.433808,35924916.941146,28.682765,40.304132
0;862607.7242,36275100.451116,28.627185,40.425612;1165871.16981,37272655.500829,28.271205,40.903702;1126020.415602,36755102.198556,28.440953,40.688952;763071.106012,36644117.917084,29.143012,41.074095;881472.413676,35924947.611054,28.682769,40.304152
3;862607.874162,36275117.913792,28.627192,40.425627;1165871.28882,37272684.980315,28.271218,40.903727;1126020.468478,36755109.836214,28.440957,40.688959;763071.167997,36644125.478092,29.143015,41.074102;881472.518088,35924964.599964,28.682775,40.304166
0;862608.993209,36275168.014297,28.627197,40.42566;1165871.905105,37272719.18218,28.271233,40.903762;1126020.681786,36755123.312863,28.440961,40.688971;763071.394766,36644138.652176,29.143018,41.074113;881472.990197,35924985.014872,28.682783,40.304186
2;862609.155089,36275181.595443,28.627204,40.425673;1165872.200419,37272747.421285,28.271244,40.903786;1126020.863924,36755132.169458,28.440965,40.688979;763071.604043,36644147.790763,29.143021,41.07412;881473.17284,35924999.804214,28.682788,40.304198
0;862620.523171,36275894.442767,28.62763,40.426424;1165893.120226,37273817.601686,28.271781,40.904823;1126027.041712,36755354.776064,28.441113,40.689225;763077.011702,36644339.980652,29.143149,41.074339;881484.437597,35925509.347206,28.683064,40.304716
1;862620.692328,36275917.697827,28.627638,40.426441;1165893.89442,37273860.50264,28.271794,40.904855;1126027.22202,36755366.727549,28.441118,40.689234;763077.258362,36644352.297739,29.143152,41.074348;881484.882241,35925535.040217,28.683071,40.304735
0;862631.876518,36276081.468555,28.627623,40.426529;1165911.707035,37274127.380256,28.271769,40.904994;1126030.629805,36755429.610677,28.441113,40.689268;763080.242627,36644404.265151,29.143148,41.074376;881494.422334,35925662.17659,28.683058,40.304804
1;862633.639979,36276109.32312,28.627631,40.426556;1165913.591073,37274174.990436,28.271784,40.90504;1126031.261983,36755441.571465,28.441118,40.689281;763080.726948,36644414.381693,29.143153,41.074388;881495.764506,35925684.232931,28.683066,40.304826
0;862656.348957,36276249.520498,28.627615,40.426634;1165948.706543,37274365.043871,28.271765,40.905151;1126038.520594,36755485.5662,28.441116,40.689309;763087.711424,36644453.008748,29.14315,41.074412;881514.441686,35925779.943874,28.683055,40.304884
0;862665.766697,36276369.797852,28.627628,40.426722;1165966.828602,37274560.141252,28.271772,40.905283;1126042.545543,36755533.279526,28.441119,40.689341;763091.56963,36644495.878782,29.143151,41.074441;881523.464821,35925880.207822,28.683057,40.304949
3;862666.246855,36276380.455814,28.627634,40.426734;1165967.311913,37274576.875884,28.271782,40.905301;1126042.696378,36755538.385571,28.441122,40.689347;763091.712686,36644500.790486,29.143154,41.074446;881523.703449,35925889.696255,28.683062,40.30496
0;862668.058508,36276562.338384,28.627734,40.426914;1165970.170505,37274802.42748,28.27191,40.905528;1126043.309066,36755586.970175,28.441158,40.689403;763092.298644,36644544.347861,29.143184,41.074496;881524.524854,35925991.243541,28.683127,40.30507
1;862668.435328,36276594.318906,28.627746,40.426941;1165970.939597,37274856.892592,28.27193,40.905574;1126043.931658,36755602.286328,28.441164,40.689416;763093.089341,36644557.781838,29.143188,41.074508;881525.314459,35926019.461358,28.683138,40.305095
0;862710.4844,36277239.202094,28.62811,40.427597;1166037.619589,37275815.980681,28.272384,40.906485;1126057.590462,36755784.811032,28.4413,40.689631;763104.78338,36644722.297995,29.143304,41.074701;881558.74142,35926481.405528,28.68337,40.305552
3;862711.528093,36277258.893894,28.628116,40.427613;1166038.990228,37275853.516763,28.272394,40.906513;1126058.077939,36755794.592816,28.441303,40.689639;763105.196196,36644731.766042,29.143307,41.074708;881559.323942,35926502.775255,28.683375,40.305568
0;862711.94705,36277377.834381,28.628192,40.427739;1166039.850705,37276022.596881,28.272493,40.906685;1126058.600336,36755836.105013,28.44133,40.689684;763105.707544,36644771.633291,29.143329,41.074749;881559.795648,35926590.850589,28.683424,40.305657
2;862712.674251,36277457.326386,28.62819,40.427777;1166040.023141,37276046.184272,28.272503,40.906705;1126058.668303,36755842.89589,28.441334,40.68969;763105.817195,36644777.532643,29.143332,41.074754;881559.947833,35926598.764278,28.68343,40.305665
0;862719.103738,36277622.811703,28.62818,40.427859;1166055.371148,37276289.98968,28.272488,40.906828;1126061.618069,36755898.120339,28.441332,40.689719;763108.627906,36644825.710209,29.14333,41.07478;881567.696466,35926715.080446,28.683421,40.305725
4;862723.260833,36277688.319669,28.62818,40.427896;1166060.679465,37276471.351814,28.272493,40.90693;1126062.873699,36755943.803811,28.441336,40.689747;763109.797824,36644867.122814,29.143333,41.074804;881571.243335,35926776.544067,28.683423,40.305762
0;862723.574186,36277719.044693,28.628179,40.427912;1166061.208517,37276495.840447,28.272495,40.906946;1126063.061004,36755957.46668,28.441335,40.689754;763109.871165,36644882.682232,29.143331,41.074812;881571.549641,35926794.121209,28.683423,40.305772
0;862727.533931,36277998.153558,28.628417,40.428273;1166065.848096,37276924.026395,28.272794,40.907448;1126063.929876,36756048.42881,28.44142,40.689878;763110.696467,36644957.283645,29.143404,41.074919;881574.78128,35926998.733772,28.683576,40.306025
4;862727.602764,36278015.894856,28.628424,40.428288;1166065.870176,37276953.290092,28.272807,40.907475;1126063.948978,36756057.209474,28.441424,40.689886;763110.717653,36644964.344789,29.143407,41.074926;881574.808763,35927013.861873,28.683583,40.306039
0;862728.070497,36278062.76917,28.628438,40.428326;1166066.188845,37277053.777954,28.272827,40.907547;1126064.204713,36756085.610762,28.44143,40.689906;763110.968186,36644989.577453,29.143412,41.074944;881575.157092,35927064.91953,28.683593,40.306076
2;862728.22706,36278077.949003,28.628444,40.428341;1166066.499649,37277082.506739,28.272838,40.907571;1126064.278568,36756093.469913,28.441434,40.689913;763111.025091,36644996.982974,29.143415,41.07495;881575.277434,35927080.847784,28.683598,40.306089
0;862756.029528,36279558.053571,28.629285,40.429875;1166122.13719,37279651.812464,28.273804,40.909816;1126076.677075,36756652.503962,28.441704,40.690448;763122.681081,36645485.404129,29.143644,41.075425;881605.917509,35928339.619688,28.684081,40.307215
3;862761.625444,36279593.851814,28.62929,40.429904;1166134.751531,37279721.851408,28.273809,40.909866;1126078.763379,36756670.959447,28.441707,40.690462;763124.615372,36645500.938042,29.143647,41.075437;881613.284475,35928379.620857,28.684083,40.307244
0;862763.430856,36279688.738441,28.629483,40.430096;1166137.397292,37279853.232513,28.274057,40.910115;1126079.824339,36756711.271943,28.441767,40.690529;763125.57415,36645537.864715,29.143698,41.075498;881614.599891,35928450.29811,28.684209,40.307373
0;862771.843312,36279779.446325,28.629508,40.430164;1166145.948057,37279999.795513,28.274101,40.91022;1126083.362411,36756737.381042,28.441777,40.690552;763129.123269,36645561.109985,29.143707,41.075518;881620.361604,35928512.054597,28.684229,40.307421
3;862772.162541,36279786.5756,28.629509,40.430169;1166146.461546,37280008.006765,28.274103,40.910226;1126084.08735,36756742.303312,28.441778,40.690555;763129.826037,36645566.354902,29.143707,41.075522;881621.077667,35928518.700914,28.684229,40.307426
0;862777.708423,36279844.622625,28.629514,40.430202;1166148.07621,37280036.267503,28.274116,40.910248;1126085.827375,36756750.263821,28.441781,40.690562;763131.475217,36645572.608923,29.143709,41.075528;881622.540797,35928529.795137,28.684235,40.307436
1;862778.118803,36279867.967874,28.629521,40.430219;1166148.70037,37280075.775168,28.274128,40.910277;1126086.096661,36756762.824362,28.441785,40.690572;763131.70046,36645582.889083,29.143712,41.075535;881622.838294,35928552.72239,28.684241,40.307452
0;862785.870939,36280115.559335,28.629632,40.430446;1166166.471189,37280481.954955,28.274262,40.910611;1126089.901038,36756844.197852,28.441826,40.69065;763135.050019,36645659.138786,29.143747,41.075607;881630.862352,35928760.528341,28.68431,40.307625
2;862785.959032,36280129.379733,28.629639,40.43046;1166166.786646,37280504.357345,28.274274,40.910635;1126090.008194,36756852.836775,28.44183,40.690658;763135.120976,36645667.534274,29.143749,41.075614;881630.985974,35928775.379806,28.684316,40.307639
0;862803.006668,36280399.325997,28.629984,40.430921;1166185.9878,37280878.71966,28.274724,40.911255;1126093.964432,36756931.210807,28.441952,40.69081;763138.612798,36645735.843069,29.143853,41.075749;881643.753418,35928952.085394,28.684544,40.307949
3;862827.806685,36280591.47781,28.629944,40.431022;1166218.458573,37281221.486884,28.27466,40.911426;1126099.931759,36757007.165647,28.44194,40.690849;763144.159954,36645802.62415,29.143841,41.075783;881662.94477,35929124.069536,28.684507,40.308037
0;862831.59367,36280732.818264,28.630075,40.431205;1166225.024626,37281410.331939,28.274829,40.91167;1126100.898955,36757041.63034,28.441988,40.690908;763144.937815,36645833.374269,29.143883,41.075835;881666.511784,35929217.687313,28.684592,40.308159
0;862833.551629,36280761.944709,28.630081,40.431227;1166229.018158,37281462.038194,28.274835,40.911703;1126100.997146,36757054.483664,28.441992,40.690917;763145.007504,36645846.829263,29.143886,41.075844;881667.980987,35929238.212727,28.684596,40.308174
4;862834.259514,36280771.918913,28.630088,40.43124;1166230.566133,37281481.708915,28.274848,40.911727;1126101.253907,36757059.378036,28.441996,40.690924;763145.334533,36645851.746653,29.143889,41.075851;881668.913669,35929250.963594,28.684602,40.308188
0;862835.084304,36280794.97957,28.630099,40.431264;1166232.35289,37281509.824117,28.274867,40.911763;1126102.586212,36757073.565463,28.442003,40.690939;763146.706761,36645865.906255,29.143894,41.075864;881670.589047,35929275.116719,28.684611,40.308212
2;862835.604361,36280807.728166,28.630107,40.431278;1166233.930994,37281532.719138,28.274879,40.911787;1126103.088313,36757078.452067,28.442007,40.690945;763147.108195,36645870.621128,29.143897,41.07587;881671.654699,35929286.247188,28.684617,40.308223
0;862862.690776,36281861.576396,28.630785,40.432397;1166290.526428,37283243.676444,28.275743,40.913412;1126119.401598,36757468.990542,28.442248,40.691349;763162.194661,36646216.319103,29.144101,41.07623;881703.793455,35930112.225803,28.685057,40.309039
2;862862.942023,36281875.181272,28.630791,40.43241;1166291.553828,37283274.198558,28.27575,40.913438;1126119.604844,36757477.137196,28.44225,40.691357;763162.369674,36646223.486342,29.144103,41.076236;881704.306859,35930127.037997,28.685061,40.309052
0;862875.373035,36282128.380257,28.630892,40.432639;1166314.764032,37283671.434522,28.275876,40.913766;1126124.366997,36757560.074637,28.442287,40.691433;763166.500388,36646293.974019,29.144133,41.076303;881715.226922,35930312.005491,28.685123,40.309212
3;862880.715376,36282166.005143,28.630898,40.432668;1166324.422588,37283732.924571,28.275884,40.913815;1126126.937878,36757579.863295,28.44229,40.691448;763168.697848,36646313.92004,29.144135,41.076317;881720.486372,35930342.469697,28.685127,40.309236
0;862883.253322,36282349.887166,28.631087,40.432929;1166328.701033,37284044.83094,28.27612,40.914183;1126127.614124,36757647.500059,28.442356,40.691539;763169.288579,36646374.018352,29.144192,41.076398;881722.251609,35930489.302661,28.685248,40.309419
4;862884.837269,36282440.93752,28.63108,40.432977;1166331.729532,37284104.798375,28.276124,40.91422;1126128.101682,36757670.373451,28.442357,40.691552;763169.735204,36646397.828455,29.144192,41.07641;881723.262075,35930521.531987,28.68525,40.309438
0;862885.213816,36282449.295031,28.63108,40.432982;1166331.974137,37284115.946923,28.276126,40.914227;1126128.166327,36757676.152801,28.442357,40.691555;763169.803794,36646403.715993,29.144192,41.076414;881723.449738,35930529.144503,28.68525,40.309443
0;862885.302125,36282457.63188,28.63109,40.432996;1166332.057158,37284146.112178,28.276141,40.914257;1126128.183131,36757681.88527,28.442362,40.691563;763169.820782,36646408.257605,29.144196,41.07642;881723.497961,35930546.0747,28.685258,40.309459
1;862885.458748,36282475.674641,28.631097,40.433011;1166332.22936,37284176.959123,28.276153,40.914281;1126128.298179,36757692.031519,28.442366,40.691571;763169.880262,36646416.200552,29.144199,41.076427;881723.596235,35930561.833952,28.685264,40.309472
0;862901.64167,36282759.382553,28.631216,40.433267;1166349.632868,37284634.381722,28.276306,40.914654;1126132.241091,36757797.757604,28.442411,40.691664;763173.488781,36646508.8274,29.144237,41.076509;881736.026905,35930784.18844,28.685338,40.309659
4;862901.780207,36282776.206898,28.631223,40.433281;1166349.862719,37284664.005328,28.27632,40.914679;1126132.317094,36757805.089011,28.442415,40.691671;763173.554337,36646515.510732,29.14424,41.076515;881736.145119,35930797.125428,28.685346,40.309672
0;862903.416809,36282817.366566,28.631241,40.433317;1166351.291043,37284705.603635,28.276343,40.914719;1126133.157118,36757816.045099,28.442422,40.691681;763174.480009,36646526.256012,29.144245,41.076525;881738.034396,35930818.972695,28.685357,40.309692
4;862904.210663,36282887.038475,28.631246,40.433354;1166352.182525,37284817.025107,28.276357,40.914781;1126133.510055,36757844.650725,28.442426,40.691698;763174.915544,36646548.896881,29.144249,41.076539;881738.710319,35930875.781449,28.685364,40.309725
0;862904.506116,36282910.65612,28.631251,40.433372;1166352.703945,37284852.873879,28.276366,40.914808;1126134.122664,36757855.679214,28.442429,40.691707;763175.458978,36646558.985617,29.144251,41.076547;881739.258645,35930897.334669,28.685368,40.309741
0;862905.060837,36282941.939097,28.631257,40.433393;1166353.242113,37284899.141906,28.276376,40.91484;1126134.930296,36757874.918278,28.442431,40.691719;763176.142033,36646579.064002,29.144252,41.076559;881739.848609,35930932.92987,28.685371,40.309762
4;862905.294243,36282949.212929,28.631257,40.433398;1166353.257679,37284907.739924,28.276378,40.914846;1126135.00516,36757880.428043,28.442432,40.691722;763176.240904,36646584.68292,29.144252,41.076562;881739.916032,35930940.420738,28.685372,40.309767
0;862907.193016,36282955.04487,28.631264,40.433409;1166354.202931,37284918.393471,28.27639,40.914866;1126135.132739,36757883.331627,28.442436,40.691728;763176.346065,36646587.312224,29.144256,41.076567;881740.500317,35930947.131704,28.685378,40.309777
4;862907.406532,36282978.678247,28.631278,40.433432;1166354.620204,37284961.109045,28.276413,40.914906;1126135.233061,36757894.83468,28.442443,40.69174;763176.41619,36646598.13813,29.144262,41.076577;881740.686382,35930972.476881,28.68539,40.3098
0;862908.011621,36282996.062566,28.631285,40.433449;1166355.000881,37284988.949414,28.276425,40.914933;1126135.382782,36757902.68392,28.442447,40.691748;763176.604327,36646604.95581,29.144265,41.076585;881740.940083,35930988.270795,28.685396,40.309815
4;862908.682236,36283021.872355,28.631292,40.433467;1166355.574898,37285029.614516,28.276437,40.914962;1126135.538447,36757914.311346,28.44245,40.691757;763176.77076,36646616.38181,29.144267,41.076593;881741.207965,35931009.636561,28.685402,40.30983
0;862909.193394,36283027.009762,28.631293,40.433472;1166355.844558,37285035.850989,28.27644,40.914968;1126135.572366,36757917.2322,28.442452,40.691759;763176.817991,36646619.089942,29.144268,41.076595;881741.325789,35931013.370746,28.685403,40.309833
1;862910.854181,36283071.755771,28.631298,40.433499;1166357.944059,37285109.757193,28.276447,40.915012;1126137.215332,36757944.082804,28.442454,40.691776;763178.717671,36646645.232903,29.144269,41.076611;881743.652889,35931055.618429,28.685406,40.309859
0;862912.888248,36283096.318219,28.631315,40.433531;1166360.509668,37285142.415889,28.276476,40.91506;1126137.888032,36757951.857173,28.442464,40.691789;763179.477464,36646651.393914,29.144277,41.076622;881745.231606,35931070.351192,28.685421,40.309883
0;862933.281011,36283578.937867,28.631446,40.433917;1166380.767138,37285756.155441,28.276659,40.915558;1126142.681334,36758091.970971,28.442517,40.691911;763184.334234,36646773.045361,29.144322,41.076731;881757.622265,35931354.069402,28.685514,40.310128
2;862933.445271,36283585.920096,28.631447,40.433922;1166380.852469,37285767.140885,28.276661,40.915565;1126142.747041,36758096.762544,28.442518,40.691914;763184.40736,36646777.779125,29.144323,41.076734;881757.699745,35931361.135571,28.685515,40.310133
0;862939.878811,36284020.698601,28.631669,40.434347;1166394.153941,37286438.931857,28.276937,40.916162;1126145.676716,36758240.582571,28.442592,40.692055;763187.219009,36646904.762619,29.144385,41.076858;881765.008757,35931702.97344,28.68565,40.310435
4;862940.94085,36284070.139153,28.631666,40.434371;1166396.060287,37286514.67954,28.276933,40.916198;1126146.115935,36758257.786873,28.442592,40.692065;763187.544929,36646920.668664,29.144385,41.076867;881765.706514,35931741.275618,28.685648,40.310454
0;862941.492906,36284221.324986,28.631785,40.434554;1166397.662102,37286741.23521,28.277084,40.91645;1126146.913295,36758307.434879,28.442635,40.692128;763188.162091,36646965.347897,29.144421,41.076923;881766.295912,35931858.150619,28.685723,40.310581
2;862942.270874,36284247.802459,28.631789,40.434571;1166398.531025,37286781.889907,28.277092,40.916478;1126147.458538,36758323.268789,28.442637,40.692139;763188.777504,36646979.755,29.144422,41.076932;881767.058717,35931885.794665,28.685726,40.310599
