Estimulo;C1;C2;C3;C4;C5
0;703491.453757,36506898.357945,28.934272,40.812194;1057285.222858,38369638.699709,28.603922,41.700513;1160826.069347,37173636.598426,28.758997,41.289813;819352.703833,32702898.742647,30.23457,39.783321;1121842.850897,38385264.150538,28.190076,41.316013
0;703491.75604,36506923.671113,28.934282,40.812216;1057286.083248,38369690.975404,28.603942,41.700557;1160826.322952,37173651.458776,28.759002,41.289825;819352.932429,32702912.176389,30.234575,39.783334;1121843.480039,38385299.1902,28.19009,41.316042
0;703492.549017,36506926.101556,28.934283,40.812219;1057287.516879,38369694.990623,28.603944,41.700563;1160827.066436,37173652.796323,28.759003,41.289827;819353.690401,32702913.436202,30.234576,39.783336;1121844.810365,38385302.616623,28.190091,41.316047
0;703492.601002,36506941.674567,28.934295,40.812238;1057287.674556,38369730.849873,28.603965,41.700601;1160827.123674,37173661.711337,28.759009,41.289837;819353.750823,32702921.53058,30.234581,39.783345;1121844.979101,38385323.508923,28.190106,41.316071
0;703493.024819,36506981.860281,28.934313,40.812274;1057288.317833,38369817.388076,28.603998,41.700673;1160827.406242,37173684.967559,28.759018,41.289857;819354.007478,32702943.690294,30.234589,39.783366;1121845.645032,38385376.37569,28.19013,41.316117
3;703493.438794,36507008.660511,28.934321,40.812295;1057288.809971,38369867.103975,28.604015,41.700711;1160827.822544,37173697.466889,28.759023,41.289867;819354.41322,32702955.09745,30.234593,39.783376;1121846.064085,38385405.933613,28.190142,41.316141
0;703495.871482,36507102.873561,28.934339,40.812359;1057289.552358,38369973.434394,28.604046,41.700788;1160828.324424,37173723.662468,28.759031,41.289887;819354.952867,32702980.77496,30.234601,39.783396;1121846.577402,38385467.37783,28.190165,41.316189
4;703498.786786,36507157.419928,28.934343,40.812392;1057289.880303,38370011.926231,28.604058,41.700817;1160828.386037,37173733.844673,28.759035,41.289895;819355.050304,32702991.201367,30.234603,39.783403;1121846.805756,38385492.684755,28.190173,41.316207
0;703499.910082,36507217.310286,28.934383,40.812461;1057290.869043,38370079.215704,28.604122,41.700911;1160828.744267,37173745.797163,28.759052,41.289916;819355.381747,32703004.369343,30.234619,39.783426;1121847.398206,38385532.667901,28.190218,41.316269
3;703500.462949,36507258.424523,28.934399,40.812496;1057291.985162,38370172.493026,28.60415,41.700983;1160828.983605,37173769.486693,28.75906,41.289936;819355.581106,32703026.562393,30.234627,39.783445;1121848.236626,38385593.642466,28.190237,41.316316
0;703501.543483,36507272.05214,28.934403,40.812509;1057294.207269,38370194.11961,28.604158,41.701006;1160830.058574,37173776.435509,28.759063,41.289943;819356.685555,32703033.353224,30.234628,39.783453;1121849.975901,38385609.274269,28.190243,41.316332
3;703503.740373,36507315.697296,28.934408,40.812541;1057295.106138,38370240.013942,28.604165,41.701038;1160830.271831,37173793.074157,28.759064,41.289954;819356.82778,32703050.977378,30.234629,39.783463;1121850.491438,38385639.901717,28.190247,41.316352
0;703504.058912,36507340.023817,28.934419,40.812564;1057295.335453,38370286.487324,28.604185,41.701079;1160830.347119,37173808.169939,28.75907,41.289966;819356.929267,32703065.151632,30.234634,39.783476;1121850.577381,38385673.039943,28.19026,41.31638
4;703504.995489,36507406.970802,28.934439,40.812617;1057298.249021,38370359.686906,28.604223,41.701151;1160831.900127,37173825.942976,28.759081,41.289987;819358.69815,32703082.099518,30.234644,39.783496;1121853.075562,38385718.259097,28.190287,41.316427
0;703505.682403,36507424.385802,28.934448,40.812634;1057299.362413,38370396.007018,28.604238,41.701182;1160832.360311,37173835.487164,28.759086,41.289996;819359.188735,32703091.377768,30.234648,39.783505;1121854.212676,38385742.870425,28.190298,41.316448
0;703505.976396,36507443.442167,28.934449,40.812645;1057299.591937,38370413.698999,28.60424,41.701194;1160832.658007,37173845.4377,28.759086,41.290001;819359.481554,32703101.576324,30.234648,39.783511;1121854.518365,38385755.76274,28.190299,41.316456
3;703506.177709,36507470.365966,28.934457,40.812665;1057299.701695,38370460.475326,28.604256,41.701229;1160832.76288,37173860.722616,28.759091,41.290012;819359.66347,32703115.667674,30.234652,39.783522;1121854.761721,38385785.165734,28.19031,41.316479
0;703507.449612,36507514.867335,28.934469,40.8127;1057300.80656,38370514.597391,28.604282,41.701278;1160833.354373,37173876.465849,28.759099,41.290027;819360.201291,32703131.417339,30.234659,39.783537;1121855.569849,38385820.948414,28.190329,41.316512
2;703508.170596,36507541.505896,28.93448,40.812725;1057302.379991,38370560.658436,28.604302,41.701321;1160833.991872,37173890.853735,28.759104,41.29004;819360.996409,32703145.78581,30.234663,39.78355;1121857.345215,38385852.343649,28.190341,41.316541
0;703515.058351,36507837.233773,28.934646,40.813033;1057308.603143,38371085.89679,28.604527,41.701801;1160835.52894,37173994.385865,28.759168,41.290152;819362.34818,32703247.183833,30.234724,39.783666;1121861.13179,38386169.044208,28.190501,41.316846
3;703516.652004,36507886.021685,28.934646,40.813065;1057312.48881,38371170.988945,28.604526,41.701853;1160836.111467,37174016.524745,28.759169,41.290167;819362.843616,32703268.981856,30.234724,39.783682;1121864.154368,38386218.499957,28.190502,41.316878
0;703516.959712,36507918.462548,28.934657,40.813092;1057312.529536,38371216.946903,28.604544,41.701891;1160836.148781,37174028.743599,28.759175,41.290178;819362.873201,32703281.410148,30.234729,39.783693;1121864.200767,38386251.547299,28.190515,41.316904
0;703517.881698,36507999.042586,28.934649,40.813132;1057312.829926,38371265.457514,28.604552,41.701922;1160836.555568,37174041.160859,28.759177,41.290186;819363.37,32703295.157104,30.23473,39.783702;1121864.697535,38386280.887717,28.190521,41.316924
4;703519.556121,36508021.635737,28.934653,40.81315;1057314.086062,38371295.30703,28.604563,41.701948;1160837.084329,37174050.644764,28.759181,41.290195;819363.821211,32703303.906955,30.234733,39.78371;1121865.472865,38386303.049474,28.190529,41.316942
0;703520.478872,36508032.270793,28.934654,40.813157;1057315.267704,38371308.297857,28.604566,41.701958;1160837.983744,37174057.107387,28.759182,41.2902;819364.715978,32703310.541593,30.234734,39.783715;1121866.198916,38386311.84248,28.190531,41.316949
3;703520.576175,36508043.864407,28.93466,40.813168;1057315.505882,38371329.084715,28.604576,41.701977;1160838.231366,37174063.383587,28.759185,41.290205;819364.883024,32703317.283082,30.234736,39.783721;1121866.378609,38386327.930542,28.190538,41.316962
0;703522.146843,36508121.539964,28.934662,40.813209;1057315.851586,38371365.907975,28.604586,41.702004;1160838.407133,37174074.913475,28.759187,41.290213;819365.099698,32703332.057402,30.234738,39.78373;1121866.65532,38386353.032036,28.190545,41.316981
4;703524.998018,36508152.329263,28.934665,40.813229;1057315.898109,38371402.615695,28.604597,41.70203;1160838.434304,37174083.687654,28.759191,41.29022;819365.310387,32703343.111367,30.234741,39.783738;1121866.773502,38386379.334791,28.190552,41.316998
0;703525.200367,36508172.519346,28.934673,40.813248;1057316.138773,38371439.85571,28.604611,41.702064;1160838.750514,37174095.726263,28.759196,41.290231;819365.59085,32703354.550116,30.234745,39.783749;1121867.062781,38386402.460749,28.190563,41.317021
3;703526.468639,36508186.671877,28.934675,40.813258;1057317.12825,38371467.728461,28.604613,41.702081;1160839.266148,37174105.685767,28.759197,41.290238;819366.131156,32703364.035176,30.234745,39.783756;1121867.828279,38386419.934208,28.190565,41.317032
0;703528.032218,36508220.048374,28.934679,40.813281;1057317.234689,38371495.699699,28.604626,41.702107;1160839.295946,37174113.549362,28.759201,41.290245;819366.147676,32703372.17256,30.234748,39.783763;1121867.909262,38386438.98469,28.190573,41.317049
0;703529.76254,36508329.634535,28.934665,40.813333;1057318.049097,38371528.734457,28.604633,41.70213;1160839.997085,37174124.06709,28.759203,41.290253;819366.818895,32703383.973882,30.23475,39.783771;1121868.413832,38386460.575132,28.190578,41.317064
1;703541.41187,36508380.776563,28.934667,40.813375;1057340.950777,38371612.73226,28.604634,41.702204;1160844.591951,37174146.38063,28.759204,41.290271;819371.246565,32703406.161283,30.23475,39.783791;1121882.64155,38386519.957779,28.190581,41.317114
0;703567.613825,36508768.260964,28.93487,40.813785;1057396.049017,38372369.839563,28.604878,41.702865;1160857.155511,37174308.372183,28.759272,41.290426;819383.671237,32703571.402017,30.234811,39.783954;1121916.015144,38387004.932461,28.19076,41.317547
2;703567.923023,36508789.932468,28.934876,40.813801;1057396.505159,38372415.107999,28.604888,41.702896;1160857.257044,37174319.341955,28.759275,41.290435;819383.750397,32703581.00856,30.234814,39.783962;1121916.363889,38387031.616987,28.190768,41.317567
0;703579.655844,36509154.723019,28.935009,40.814106;1057427.168093,38373037.052112,28.605056,41.703372;1160863.167878,37174450.174579,28.759326,41.290547;819389.241942,32703708.556094,30.234859,39.784075;1121935.590823,38387413.893793,28.190893,41.31787
2;703580.081834,36509212.833202,28.935008,40.814136;1057428.819314,38373164.260326,28.605053,41.703432;1160863.495885,37174476.160706,28.759326,41.29056;819389.587185,32703732.310877,30.234858,39.784088;1121936.417491,38387487.498511,28.190893,41.317907
0;703586.324297,36509335.313864,28.935045,40.814237;1057442.857191,38373380.729734,28.605098,41.703593;1160866.646736,37174521.804271,28.75934,41.290597;819392.498638,32703777.635108,30.23487,39.784126;1121945.248647,38387627.955241,28.190928,41.318012
2;703589.826349,36509355.218885,28.93506,40.814264;1057448.330784,38373433.688129,28.605123,41.703651;1160867.688206,37174535.211789,28.759347,41.290613;819393.346532,32703791.697035,30.234877,39.784142;1121948.450047,38387665.454422,28.190946,41.318053
0;703589.869085,36509374.257279,28.935065,40.814279;1057448.433303,38373473.363778,28.605133,41.703679;1160867.721354,37174548.472985,28.75935,41.290622;819393.410116,32703804.693622,30.234879,39.784151;1121948.519399,38387693.312673,28.190953,41.318072
0;703591.729819,36509952.588491,28.935254,40.814751;1057454.638569,38374685.680965,28.605348,41.70451;1160869.265908,37174844.239157,28.759407,41.29083;819394.672019,32704090.771251,30.234925,39.784362;1121951.618806,38388409.216218,28.191117,41.318584
2;703591.946542,36509967.980402,28.935259,40.814764;1057454.937195,38374717.152806,28.605358,41.704534;1160869.336155,37174851.989636,28.75941,41.290837;819394.741782,32704098.315838,30.234928,39.784369;1121951.883349,38388428.316887,28.191124,41.318599
0;703635.010779,36511037.928638,28.935629,40.815666;1057540.070656,38376704.7939,28.605793,41.705981;1160888.427612,37175254.384775,28.759537,41.291167;819412.808315,32704487.671405,30.235043,39.784706;1122005.681927,38389636.601482,28.191451,41.319516
2;703641.044428,36511252.203403,28.935626,40.815794;1057552.607654,38377111.629385,28.605786,41.706211;1160890.780061,37175336.392547,28.759541,41.291219;819414.710654,32704560.68667,30.235044,39.784755;1122013.155729,38389892.203344,28.191451,41.319664
0;703651.347577,36511428.795885,28.93563,40.815897;1057572.992503,38377421.669727,28.605788,41.706382;1160896.288324,37175398.355364,28.759546,41.291257;819420.286745,32704622.004943,30.235046,39.784794;1122025.94902,38390086.221236,28.191457,41.319774
3;703661.165877,36511531.651315,28.935624,40.815958;1057590.720128,38377609.286988,28.605777,41.706487;1160902.444703,37175436.870798,28.759546,41.291282;819426.383452,32704660.284808,30.235044,39.78482;1122038.075246,38390207.91969,28.191453,41.319843
0;703661.774483,36511545.062851,28.935628,40.815969;1057591.404741,38377615.479557,28.605778,41.706492;1160902.759596,37175442.074247,28.759546,41.291285;819426.588186,32704664.955201,30.235044,39.784823;1122038.737465,38390213.453075,28.191453,41.319847
0;703662.513128,36511690.515093,28.935707,40.81612;1057593.466975,38377764.150208,28.605886,41.706681;1160903.551516,37175481.438965,28.759575,41.291335;819427.317599,32704707.7794,30.23507,39.784875;1122040.451005,38390301.043201,28.191528,41.319966
1;703662.775122,36511724.27743,28.935723,40.816152;1057593.54624,38377832.80762,28.605915,41.706741;1160903.69978,37175501.186404,28.759583,41.291353;819427.42311,32704726.762124,30.235078,39.784893;1122040.501853,38390350.261317,28.191547,41.320007
0;703670.908754,36512201.85568,28.935801,40.816492;1057605.227762,38378462.606734,28.60602,41.707187;1160906.267548,37175617.788467,28.759616,41.291449;819429.785655,32704848.209576,30.235104,39.784994;1122049.330378,38390785.553744,28.191625,41.320317
3;703671.636231,36512215.54903,28.935805,40.816505;1057606.932207,38378491.738247,28.606026,41.707213;1160906.621593,37175624.664832,28.759618,41.291456;819430.006292,32704854.429609,30.235106,39.785001;1122050.337832,38390804.554386,28.19163,41.320334
0;703674.669816,36512262.457826,28.935818,40.816545;1057610.549906,38378528.164552,28.606044,41.707249;1160908.424902,37175635.450791,28.759623,41.291467;819431.666011,32704863.648072,30.235111,39.785011;1122053.356797,38390826.901551,28.191642,41.320357
2;703674.791827,36512290.146878,28.935824,40.816565;1057610.636127,38378556.377784,28.606054,41.707273;1160908.462042,37175643.721286,28.759627,41.291474;819431.735082,32704870.975197,30.235114,39.785019;1122053.478413,38390842.1996,28.191649,41.320371
0;703700.168901,36512725.965694,28.936071,40.817031;1057646.930493,38379334.094698,28.606376,41.707986;1160916.066438,37175818.980896,28.759714,41.291647;819439.218061,32705044.362538,30.235195,39.785196;1122078.020062,38391317.049382,28.19188,41.320828
3;703713.577156,36512924.78947,28.936065,40.817152;1057665.345904,38379708.589389,28.606362,41.708195;1160919.767301,37175894.703002,28.759714,41.291692;819442.166521,32705114.59004,30.235192,39.785241;1122089.92755,38391541.896313,28.191876,41.320959
0;703720.297575,36513004.15261,28.936103,40.817225;1057669.468411,38379801.053949,28.606421,41.708294;1160921.348222,37175917.211853,28.759729,41.291716;819443.575729,32705138.611039,30.235206,39.785266;1122092.692686,38391606.6401,28.191917,41.321024
0;703726.336018,36513071.386742,28.936101,40.817267;1057673.231096,38379820.015417,28.60643,41.708316;1160922.508771,37175924.349463,28.759732,41.291724;819444.797501,32705152.034896,30.235207,39.785276;1122095.948652,38391620.118278,28.191923,41.321039
2;703726.42326,36513090.953921,28.936106,40.817281;1057673.447342,38379860.234047,28.606438,41.708344;1160922.643418,37175937.520492,28.759734,41.291732;819444.92843,32705164.068875,30.235209,39.785285;1122096.242268,38391647.240069,28.191929,41.321059
0;703746.615423,36513661.153763,28.936291,40.817753;1057699.417233,38380706.523226,28.606701,41.709023;1160928.218792,37176138.136343,28.759809,41.291902;819450.118667,32705370.843799,30.235275,39.785463;1122112.807331,38392212.204131,28.192119,41.321514
1;703751.090554,36513702.261457,28.936289,40.817778;1057708.382931,38380779.700614,28.606698,41.709067;1160929.755093,37176155.554344,28.759809,41.291913;819451.42087,32705388.019752,30.235274,39.785473;1122118.303677,38392258.896556,28.192118,41.321542
0;703757.845169,36513783.91768,28.93633,40.817868;1057720.843769,38380931.086789,28.606755,41.709214;1160931.730916,37176183.107609,28.759827,41.291946;819453.553725,32705414.731106,30.23529,39.785506;1122125.440284,38392351.362095,28.192158,41.321635
1;703757.936904,36513804.142933,28.936334,40.817882;1057721.306875,38380967.467441,28.606763,41.709241;1160931.78975,37176192.450583,28.759829,41.291953;819453.611199,32705424.186287,30.235292,39.785514;1122126.051282,38392376.516973,28.192164,41.321652
1;703783.3777,36514044.617873,28.936372,40.818062;1057761.451886,38381405.873167,28.606811,41.70954;1160940.644816,37176297.410531,28.759845,41.292028;819462.170816,32705526.690534,30.235303,39.78559;1122152.691078,38392655.293521,28.192202,41.321846
0;703786.4913,36514063.411032,28.93638,40.818081;1057767.698943,38381443.980779,28.606822,41.709574;1160942.297822,37176308.062622,28.759848,41.292037;819463.647767,32705536.792709,30.235306,39.785599;1122156.343863,38392678.860102,28.192211,41.321868
0;703795.040697,36514284.136881,28.936506,40.818322;1057785.006538,38381770.601708,28.606984,41.70991;1160945.160987,37176375.04665,28.759897,41.292119;819466.223565,32705609.188971,30.235352,39.785685;1122166.877467,38392901.586336,28.192332,41.3221
1;703795.92497,36514298.522325,28.936514,40.818337;1057785.875429,38381797.9962,28.607,41.709939;1160945.422405,37176384.32563,28.759902,41.292128;819466.417226,32705617.872831,30.235356,39.785694;1122167.4511,38392918.446345,28.192344,41.322119
0;703796.579002,36514434.225641,28.936536,40.818433;1057788.252545,38381971.684817,28.607029,41.710057;1160946.30661,37176411.984464,28.759913,41.292153;819467.162482,32705639.358602,30.235366,39.785717;1122168.275778,38393035.22216,28.192367,41.322201
2;703796.588578,36514444.198265,28.936538,40.81844;1057788.348345,38381992.655618,28.607032,41.710071;1160946.315924,37176419.123468,28.759914,41.292157;819467.172828,32705645.563789,30.235367,39.785721;1122168.397062,38393048.654117,28.19237,41.322211
0;703818.214904,36514991.817902,28.936861,40.819005;1057822.677356,38382926.761701,28.607454,41.710923;1160951.915416,37176618.967026,28.760031,41.292359;819472.514602,32705839.231037,30.235477,39.785926;1122191.181004,38393627.676649,28.192674,41.322762
3;703837.199947,36515351.146909,28.936814,40.819179;1057860.056422,38383566.393442,28.607366,41.711221;1160960.297621,37176744.509659,28.760016,41.292421;819480.414784,32705960.039223,30.235458,39.785989;1122215.047388,38394022.258201,28.192623,41.322949
0;703838.312878,36515424.474475,28.936857,40.819254;1057861.423469,38383668.388444,28.607428,41.711326;1160960.819336,37176771.59658,28.760033,41.292448;819480.889472,32705986.799533,30.235473,39.786017;1122216.076191,38394087.860505,28.192666,41.323019
1;703838.597767,36515488.601246,28.936873,40.819303;1057862.608206,38383771.214648,28.607444,41.711395;1160961.026967,37176792.393243,28.760039,41.292465;819481.124537,32706005.949249,30.235479,39.786034;1122216.825297,38394150.846948,28.192679,41.323063
0;703853.572273,36515637.435506,28.93685,40.819374;1057898.472806,38384029.688281,28.607401,41.711521;1160970.603755,37176842.962173,28.76003,41.292493;819490.352688,32706055.287189,30.235468,39.786062;1122239.135463,38394307.409346,28.192655,41.323142
0;703864.308376,36515702.66433,28.936852,40.819421;1057915.696841,38384212.690281,28.607386,41.711618;1160974.696318,37176896.983969,28.760026,41.292521;819494.553644,32706109.605044,30.235461,39.786091;1122249.583775,38394407.01906,28.192652,41.323199
1;703864.631778,36515716.472975,28.936859,40.819435;1057916.251703,38384240.301908,28.607399,41.711645;1160975.040714,37176905.010625,28.76003,41.292529;819494.813351,32706117.701287,30.235464,39.786099;1122249.957572,38394426.928928,28.192662,41.323218
0;703865.33562,36515911.770104,28.936909,40.819585;1057923.437332,38384785.922593,28.607443,41.711981;1160977.440389,37177036.093211,28.760045,41.292615;819496.999038,32706241.856728,30.235475,39.786185;1122252.639662,38394707.255685,28.192706,41.323404
4;703865.344943,36515932.605711,28.936915,40.819601;1057923.637915,38384819.27831,28.607454,41.712009;1160977.490646,37177044.501221,28.760049,41.292622;819497.043169,32706249.739963,30.235479,39.786192;1122252.801965,38394729.545432,28.192713,41.323423
0;703866.825694,36516002.80465,28.936946,40.819667;1057925.15792,38384914.808722,28.607498,41.7121;1160978.151279,37177067.855515,28.760062,41.292646;819497.776298,32706274.260201,30.23549,39.786217;1122253.960492,38394795.01626,28.192744,41.323484
1;703866.877577,36516026.851243,28.936951,40.819684;1057925.24603,38384952.78887,28.607508,41.712127;1160978.238474,37177079.874135,28.760065,41.292655;819497.874297,32706286.335402,30.235492,39.786226;1122254.268903,38394821.404208,28.192752,41.323503
0;703871.303757,36516258.186218,28.937032,40.819881;1057932.560195,38385359.592352,28.60761,41.712429;1160978.993236,37177173.305579,28.760095,41.292729;819498.527638,32706374.435778,30.235519,39.7863;1122257.886753,38395073.209006,28.192829,41.323698
0;703880.711982,36516421.983455,28.937026,40.819969;1057951.705253,38385650.811049,28.607601,41.712582;1160983.475414,37177236.135393,28.760094,41.292764;819502.664976,32706435.882533,30.235516,39.786335;1122269.560394,38395252.334195,28.192825,41.323793
1;703915.744325,36516693.723353,28.936993,40.820114;1057998.581315,38386108.915111,28.607561,41.712819;1160992.629901,37177343.991287,28.760089,41.292822;819511.234854,32706537.136676,30.235506,39.786392;1122301.239697,38395538.387461,28.192801,41.323945
0;703965.873632,36517383.515267,28.937239,40.820736;1058095.872259,38387399.009479,28.607864,41.713823;1161013.955569,37177621.78127,28.76018,41.293058;819531.667974,32706809.423143,30.235585,39.786633;1122360.856064,38396325.181015,28.193028,41.324583
1;703966.238581,36517395.359495,28.937245,40.820749;1058096.268955,38387426.096388,28.607876,41.713848;1161014.07592,37177628.516223,28.760184,41.293066;819531.793389,32706815.905021,30.235589,39.78664;1122361.084169,38396341.525422,28.193036,41.324599
0;703974.999557,36517592.495977,28.937251,40.820866;1058117.193683,38387777.399474,28.607877,41.714048;1161020.241004,37177707.386865,28.760188,41.293115;819538.062986,32706886.795329,30.235591,39.786688;1122373.294634,38396546.122913,28.193046,41.324722
1;703978.611307,36517738.615765,28.937235,40.82093;1058123.171206,38388016.672572,28.607852,41.71415;1161021.640417,37177770.362424,28.760182,41.293143;819539.386193,32706946.785675,30.235582,39.786715;1122376.83686,38396702.727402,28.193031,41.324789
0;703993.141629,36518357.88931,28.937279,40.821305;1058153.837972,38389171.729674,28.607868,41.714781;1161027.211397,37178017.704459,28.760196,41.293287;819544.595821,32707189.816529,30.235587,39.786861;1122393.875166,38397434.51158,28.19306,41.325197
4;703993.713169,36518373.831495,28.937285,40.82132;1058154.573843,38389205.265006,28.607879,41.71481;1161027.462241,37178027.921931,28.760199,41.293295;819544.824395,32707199.692111,30.23559,39.78687;1122394.363165,38397458.318184,28.193068,41.325217
0;703995.555131,36518415.391863,28.937336,40.821384;1058158.418597,38389309.298062,28.607944,41.714918;1161028.33094,37178049.330435,28.760217,41.293321;819545.510805,32707220.546336,30.235606,39.786896;1122396.497903,38397526.665415,28.193114,41.325289
2;703996.984578,36518424.834832,28.937341,40.821394;1058160.708442,38389341.575996,28.607951,41.714941;1161029.315733,37178057.314475,28.76022,41.293328;819546.702658,32707228.670141,30.235608,39.786903;1122398.588413,38397552.619814,28.193119,41.325307
0;704007.491227,36518663.746666,28.937367,40.821554;1058177.436952,38389734.905767,28.607989,41.715192;1161034.48805,37178145.936936,28.760228,41.293387;819551.659973,32707312.142665,30.235613,39.786961;1122407.658174,38397794.830102,28.193148,41.325465
0;704047.206241,36521701.153595,28.938923,40.824518;1058275.217696,38395024.723546,28.61002,41.719729;1161056.962866,37179212.608376,28.760785,41.294423;819572.359144,32708335.492053,30.236137,39.788013;1122462.386843,38401005.569695,28.194625,41.328368
1;704055.112486,36521743.600448,28.938923,40.824547;1058287.537948,38395111.421051,28.610023,41.719785;1161059.982976,37179237.114474,28.760786,41.294439;819575.255526,32708360.882035,30.236136,39.788029;1122470.773302,38401063.196896,28.194627,41.328406
0;704062.949803,36522157.825152,28.938861,40.824722;1058308.495826,38395799.527771,28.609926,41.720071;1161062.015213,37179393.862361,28.760769,41.294506;819577.29685,32708519.196413,30.236111,39.788099;1122482.926474,38401493.715185,28.19457,41.328587
2;704063.319888,36522167.813716,28.938864,40.824729;1058308.774329,38395817.101476,28.60993,41.720083;1161062.088744,37179401.219845,28.76077,41.294511;819577.373992,32708526.282188,30.236112,39.788104;1122483.276452,38401508.71126,28.194573,41.328597
0;704072.844875,36522588.956336,28.939086,40.825146;1058323.529269,38396540.191114,28.610213,41.720713;1161064.28917,37179550.838083,28.760854,41.29466;819579.3025,32708668.940736,30.236191,39.788254;1122492.326319,38401931.939085,28.194781,41.328992
4;704090.974014,36522845.506453,28.939081,40.825312;1058360.065318,38397078.954677,28.610179,41.721021;1161071.441395,37179666.909206,28.76085,41.294731;819585.695975,32708785.389202,30.23618,39.788326;1122514.052447,38402280.585334,28.194761,41.329192
0;704093.086424,36523073.746209,28.939265,40.825582;1058364.329647,38397510.506019,28.610421,41.721447;1161072.545887,37179761.379629,28.760917,41.294835;819586.58242,32708876.745986,30.236242,39.78843;1122516.626938,38402537.766985,28.194934,41.329464
4;704097.605897,36523097.469829,28.939268,40.8256;1058375.368188,38397560.541148,28.610424,41.721482;1161076.482591,37179779.02407,28.760917,41.294848;819590.379623,32708894.313619,30.236241,39.788443;1122523.130871,38402573.788162,28.194937,41.329489
0;704097.948038,36523101.429761,28.939269,40.825604;1058375.566906,38397566.753238,28.610426,41.721488;1161076.708708,37179781.901733,28.760918,41.29485;819590.64059,32708896.951655,30.236242,39.788445;1122523.511794,38402578.300527,28.194938,41.329493
0;704099.386616,36523146.950178,28.939299,40.825657;1058377.516591,38397659.479168,28.610464,41.721574;1161077.660377,37179807.311572,28.760928,41.294874;819591.618677,32708921.026213,30.236251,39.788469;1122524.607987,38402636.73169,28.194966,41.32955
2;704100.021199,36523167.440815,28.939312,40.82568;1058378.682972,38397705.804507,28.610486,41.721619;1161077.96355,37179820.699055,28.760935,41.294887;819591.95047,32708931.951522,30.236257,39.788482;1122525.373405,38402665.160459,28.194982,41.32958
0;704132.128852,36524409.599865,28.940033,40.826941;1058441.968275,38399899.32632,28.611408,41.723548;1161094.229151,37180281.237423,28.761189,41.295343;819607.194539,32709383.052924,30.236497,39.788949;1122565.647839,38404025.700658,28.19565,41.330827
2;704135.640764,36524642.221946,28.940002,40.827048;1058454.577231,38400436.352413,28.611334,41.723781;1161096.709075,37180389.476859,28.761175,41.295392;819609.498895,32709480.410324,30.236479,39.788996;1122573.542421,38404366.464518,28.195606,41.330978
