Estimulo;C1;C2;C3;C4;C5
3;824172.953568,31568715.451375,31.534938,40.460654;165602.630727,11913134.350388,34.930247,26.786464;173871.430821,12020729.579928,34.871363,26.869157;775247.629817,21210520.866517,33.494948,35.10542;251374.908434,11193716.940004,34.46323,25.773185
0;824174.549219,31568722.09007,31.534937,40.460658;165603.608907,11913138.964243,34.930244,26.786468;173872.724074,12020734.751965,34.871359,26.869161;775249.15609,21210530.533619,33.494945,35.105426;251375.899246,11193720.81813,34.463227,25.773189
3;824174.612563,31568723.948617,31.534937,40.460659;165603.612168,11913142.481353,34.930244,26.786472;173872.744519,12020737.005883,34.871359,26.869163;775249.186237,21210532.795544,33.494944,35.105427;251375.920196,11193723.040664,34.463226,25.773191
0;824174.779471,31568727.502783,31.534937,40.460661;165603.792225,11913146.347413,34.930243,26.786476;173872.918446,12020740.001959,34.871357,26.869166;775249.283646,21210535.278554,33.494944,35.105429;251376.038617,11193725.528369,34.463225,25.773193
1;824174.877912,31568730.144602,31.534937,40.460663;165603.869989,11913149.394621,34.930242,26.786479;173872.933415,12020741.457148,34.871357,26.869167;775249.28633,21210536.601245,33.494944,35.105429;251376.064571,11193727.154432,34.463225,25.773195
0;824175.090918,31568733.503027,31.534937,40.460665;165604.103286,11913151.663503,34.930243,26.786482;173873.052445,12020743.094696,34.871357,26.869169;775249.414309,21210538.28674,33.494943,35.105431;251376.29254,11193728.9298,34.463225,25.773197
1;824175.315682,31568738.135653,31.534937,40.460668;165604.242344,11913156.874366,34.930241,26.786486;173873.286844,12020746.900842,34.871356,26.869172;775249.669599,21210542.429768,33.494943,35.105433;251376.507523,11193732.18104,34.463224,25.7732
0;824175.402745,31568741.147443,31.534938,40.460671;165604.355255,11913159.892547,34.930242,26.786491;173873.341336,12020748.671088,34.871356,26.869174;775249.696192,21210544.075563,33.494942,35.105434;251376.543886,11193733.668056,34.463224,25.773202
0;824175.424185,31568744.21443,31.534938,40.460672;165604.42836,11913161.713213,34.930242,26.786493;173873.349572,12020749.865738,34.871356,26.869176;775249.738029,21210545.106451,33.494942,35.105435;251376.550713,11193734.82826,34.463224,25.773204
4;824175.481812,31568747.494631,31.534938,40.460674;165604.443358,11913165.282288,34.930242,26.786496;173873.404698,12020753.245262,34.871355,26.869179;775249.775051,21210547.578667,33.494942,35.105437;251376.588676,11193736.904114,34.463224,25.773206
0;824175.659228,31568750.73893,31.534938,40.460676;165604.952331,11913169.18044,34.93024,26.7865;173873.640564,12020756.226453,34.871353,26.869181;775249.977309,21210550.590818,33.494941,35.105439;251376.802713,11193740.809445,34.463222,25.77321
4;824175.93683,31568755.766369,31.534941,40.460683;165605.174718,11913174.483863,34.930239,26.786505;173873.723657,12020758.966287,34.871353,26.869184;775250.036305,21210553.378959,33.494941,35.105441;251376.852965,11193744.276015,34.463222,25.773213
0;824176.973055,31568770.335383,31.534943,40.460693;165605.955061,11913180.790186,34.930239,26.786512;173874.492329,12020768.969935,34.871349,26.869193;775250.5657,21210561.610184,33.49494,35.105446;251377.252249,11193750.168157,34.46322,25.773219
4;824177.232681,31568774.440355,31.534943,40.460696;165606.236098,11913186.834065,34.930237,26.786518;173874.560846,12020771.535429,34.871349,26.869195;775250.601164,21210563.69887,33.49494,35.105448;251377.267713,11193753.272891,34.46322,25.773222
0;824177.327158,31568776.692499,31.534944,40.460698;165606.248526,11913192.030415,34.930237,26.786524;173874.687031,12020773.639707,34.871349,26.869199;775250.761233,21210566.513794,33.49494,35.105451;251377.568558,11193755.136526,34.463221,25.773226
1;824177.425761,31568781.738429,31.534943,40.460701;165606.460426,11913197.290561,34.930234,26.786528;173874.763625,12020777.506348,34.871348,26.869202;775250.882386,21210570.303307,33.49494,35.105453;251377.580808,11193758.96388,34.46322,25.773229
0;824177.825876,31568784.533839,31.534943,40.460702;165606.910465,11913201.074718,34.930233,26.786532;173875.143026,12020781.119319,34.871346,26.869205;775251.067125,21210573.562732,33.494939,35.105455;251377.826071,11193763.973402,34.463219,25.773234
