Estimulo;C1;C2;C3;C4;C5
0;3319024.027785,82653669.086109,27.203132,60.293672;2129655.793402,52941171.897317,27.731446,48.868383;7743211.242707,167743828.037632,27.120336,86.932553;10932547.619466,247738806.543721,27.379894,104.481042;6272392.231053,165476459.768795,27.335218,86.325325
0;3319176.563439,82656502.536279,27.202904,60.294459;2129720.852969,52941519.171674,27.731433,48.868558;7743430.234514,167744535.986318,27.120308,86.932742;10943944.512593,247840855.524189,27.377999,104.500575;6272565.438244,165479040.022505,27.33512,86.325832
0;3319328.11593,82659893.646502,27.202738,60.295465;2129727.912705,52941821.606669,27.731422,48.868688;7743445.427124,167745408.655657,27.120306,86.93293;10969804.130208,249527548.422627,27.368847,104.808715;6272692.481975,165480717.133845,27.335077,86.326182
0;3319387.605799,82660649.070852,27.202698,60.295706;2129736.372157,52941965.769524,27.731415,48.868751;7743473.548302,167745596.520713,27.120304,86.932981;10981527.892903,249957698.367451,27.367243,104.890716;6272871.742077,165484610.012884,27.334976,86.32701
0;3319388.246082,82660654.829275,27.202699,60.295709;2129738.104851,52941985.346033,27.731419,48.868764;7743474.663149,167745635.445361,27.120304,86.932991;11013466.597981,250290794.649678,27.371912,104.981296;6272873.571493,165484626.75617,27.334977,86.327015
0;3319388.480578,82660659.74117,27.202699,60.295712;2129739.261368,52941998.337636,27.731422,48.868773;7743474.69044,167745641.113972,27.120304,86.932992;11013476.287832,250290848.037267,27.371912,104.981312;6272873.865803,165484641.87497,27.334977,86.32702
0;3319388.530302,82660671.93374,27.2027,60.295717;2129739.690963,52942016.397618,27.731427,48.868786;7743474.851873,167745647.911504,27.120304,86.932994;11013476.386388,250290856.204876,27.371913,104.981315;6272873.977684,165484652.32233,27.334978,86.327023
0;3319388.641966,82660679.156006,27.202701,60.29572;2129739.846902,52942036.511215,27.731431,48.868799;7743474.902553,167745651.296785,27.120304,86.932995;11013476.425238,250290871.334282,27.371914,104.981319;6272874.991251,165484669.076334,27.334978,86.327028
0;3319388.689484,82660695.95328,27.202701,60.295726;2129739.93965,52942069.339985,27.731436,48.868816;7743474.958025,167745655.096775,27.120305,86.932996;11013479.30387,250290958.690813,27.371916,104.981339;6272875.711907,165484698.310145,27.334979,86.327036
0;3319390.226317,82660710.091912,27.202702,60.295733;2129740.481983,52942085.226342,27.73144,48.868826;7743475.582011,167745660.74514,27.120305,86.932998;11014799.150077,250536508.060503,27.372296,105.03012;6272880.785852,165484785.306377,27.334977,86.327056
0;3319390.255189,82660716.91958,27.202703,60.295736;2129740.548582,52942099.428525,27.731445,48.868837;7743475.607218,167745666.824745,27.120305,86.933;11017304.641122,250563122.697039,27.372122,105.035319;6272881.411611,165484799.431208,27.334978,86.327061
0;3319390.462681,82660726.236828,27.202704,60.295741;2129741.278429,52942118.007774,27.73145,48.868852;7743475.816899,167745671.258028,27.120305,86.933001;11020255.96058,250608893.890398,27.372376,105.046101;6272881.966407,165484812.544796,27.334978,86.327064
0;3319390.543001,82660732.485388,27.202705,60.295744;2129741.509907,52942132.993393,27.731454,48.868862;7743475.89257,167745673.538826,27.120306,86.933003;11036190.795052,251055681.493914,27.36558,105.129033;6272882.020032,165484817.280167,27.334978,86.327067
0;3319390.971284,82660743.128303,27.202705,60.295748;2129742.335481,52942153.42095,27.731457,48.868874;7743475.951006,167745680.82214,27.120306,86.933004;11041742.899422,251147875.722917,27.364238,105.145725;6272882.196186,165484832.357475,27.334978,86.32707
0;3319392.831604,82660759.492709,27.202707,60.295756;2129745.496653,52942179.145156,27.731467,48.868896;7743477.025356,167745693.985661,27.120306,86.933008;11064685.359902,253624005.096094,27.366347,105.581767;6272884.647834,165484856.852737,27.334979,86.327077
0;3319393.787968,82660775.935193,27.202709,60.295765;2129746.407011,52942211.325589,27.731479,48.868922;7743477.450712,167745706.785692,27.120306,86.933011;11064686.068744,253624027.432653,27.366349,105.581776;6272885.494794,165484873.065121,27.334979,86.327083
0;3319393.921954,82660782.45665,27.202709,60.295767;2129746.687991,52942222.39307,27.73148,48.868928;7743477.541994,167745712.102553,27.120306,86.933012;11064686.125985,253624035.493471,27.366349,105.581777;6272885.824686,165484879.727341,27.334979,86.327085
0;3319394.823734,82660816.798074,27.202713,60.295782;2129747.92016,52942273.567131,27.731493,48.86896;7743478.216958,167745731.621558,27.120306,86.933018;11066707.985556,253709673.34559,27.364538,105.595827;6272886.431431,165484906.085569,27.334981,86.327093
0;3319395.418728,82660838.087861,27.202716,60.295793;2129748.624761,52942305.027697,27.731503,48.868984;7743478.663224,167745746.408211,27.120306,86.933021;11070607.817392,253780861.508614,27.363005,105.607358;6272886.780292,165484928.502707,27.334981,86.327099
0;3319395.499486,82660842.810753,27.202716,60.295795;2129748.710707,52942316.266006,27.731506,48.868991;7743478.73672,167745748.011899,27.120306,86.933022;11070607.817393,253780861.508681,27.363005,105.607358;6272886.836214,165484932.83016,27.334981,86.3271
0;3319395.778283,82660851.976728,27.202717,60.295798;2129748.813732,52942334.572754,27.731509,48.869001;7743479.054334,167745752.628769,27.120306,86.933023;11070607.817394,253780861.508753,27.363005,105.607358;6272887.48652,165484940.766223,27.334981,86.327102
0;3319395.847695,82660859.287155,27.202718,60.295802;2129749.492288,52942354.069809,27.731513,48.869012;7743479.12093,167745755.510337,27.120306,86.933024;11070814.839151,253801609.989344,27.364048,105.613816;6272887.662838,165484947.104676,27.334982,86.327104
0;3319396.114793,82660869.728847,27.202718,60.295806;2129750.483097,52942370.409907,27.731516,48.869022;7743479.185608,167745761.444676,27.120306,86.933025;11070814.839232,253801609.989504,27.364048,105.613816;6272887.890711,165484955.932747,27.334982,86.327107
2;3319396.555625,82660876.795913,27.202719,60.295809;2129750.764794,52942377.619472,27.731519,48.869028;7743479.288088,167745764.786752,27.120306,86.933026;11070814.850077,253801610.024424,27.364048,105.613816;6272888.049387,165484962.67348,27.334982,86.327108
