Estimulo;C1;C2;C3;C4;C5
2;20065302.055565,465877177.709632,25.055124,137.08284,20065302.278042,465877190.14163,25.055124,137.082843;20656342.130589,372410343.13031,26.382754,127.04726,20656342.322806,372410352.796129,26.382754,127.047263;19386227.787595,391093957.274,24.688639,124.958425,19386227.820114,391093962.963752,24.68864,124.958427;32629177.000084,747720817.171491,26.149492,176.97205,32629177.236546,747720823.595702,26.149492,176.972051;15349374.418578,324792756.497404,24.562854,113.261505,15349374.887794,324792774.232367,24.562855,113.26151
0;20065302.582816,465877204.853149,25.055125,137.082847,20065302.582816,465877204.853149,25.055125,137.082847;20656342.452781,372410361.725326,26.382755,127.047267,20656342.452781,372410361.725326,26.382755,127.047267;19386227.841037,391093970.164673,24.68864,124.958428,19386227.841037,391093970.164673,24.68864,124.958428;32629177.559963,747720828.494654,26.149492,176.972052,32629177.559963,747720828.494654,26.149492,176.972052;15349375.080919,324792786.928442,24.562856,113.261514,15349375.080919,324792786.928442,24.562856,113.261514
2;20065302.620058,465877214.699303,25.055126,137.082851,20065302.899091,465877233.645411,25.055126,137.082855;20656342.502396,372410370.430164,26.382756,127.04727,20656342.776155,372410388.506714,26.382756,127.047274;19386227.899283,391093972.801239,24.68864,124.958429,19386228.307359,391093984.348432,24.68864,124.958431;32629177.60396,747720831.470457,26.149492,176.972053,32629178.006291,747720842.198645,26.149492,176.972054;15349375.269547,324792797.031904,24.562858,113.261519,15349375.648697,324792818.934921,24.562859,113.261525
2;20065303.10067,465877247.01825,25.055127,137.082858,20065303.304192,465877256.667865,25.055127,137.082861;20656343.152416,372410400.652573,26.382757,127.047278,20656343.291933,372410407.72794,26.382757,127.04728;19386228.630087,391093988.192718,24.68864,124.958433,19386228.911594,391093990.347594,24.688641,124.958433;32629178.388917,747720845.866612,26.149492,176.972055,32629178.604334,747720848.588473,26.149492,176.972056;15349375.981434,324792836.127934,24.56286,113.26153,15349376.059227,324792847.716922,24.562861,113.261534
2;20065303.616487,465877275.685082,25.055128,137.082865,20065304.104495,465877292.925724,25.055129,137.082869;20656343.46429,372410427.084021,26.382758,127.047284,20656343.954293,372410445.252851,26.382758,127.047289;19386229.03066,391093995.987903,24.688641,124.958435,19386229.242494,391094000.981933,24.688641,124.958436;32629178.721821,747720853.872635,26.149492,176.972057,32629178.869982,747720859.932894,26.149492,176.972058;15349376.340081,324792863.797818,24.562862,113.261539,15349376.760226,324792886.416156,24.562863,113.261545
2;20065304.580538,465877317.571,25.055129,137.082874,20065304.816667,465877330.628363,25.05513,137.082877;20656344.590053,372410459.189423,26.382759,127.047292,20656344.737476,372410471.995196,26.382759,127.047295;19386229.44882,391094012.881228,24.688641,124.958438,19386229.536101,391094018.885179,24.688641,124.958439;32629179.022525,747720870.882459,26.149492,176.972059,32629179.135155,747720876.362247,26.149493,176.97206;15349377.126501,324792902.451635,24.562864,113.26155,15349377.238328,324792919.770863,24.562865,113.261555
0;20065305.488983,465877347.443326,25.05513,137.082881,20065305.488983,465877347.443326,25.05513,137.082881;20656345.204714,372410483.794218,26.38276,127.047298,20656345.204714,372410483.794218,26.38276,127.047298;19386229.94722,391094026.138272,24.688642,124.958441,19386229.94722,391094026.138272,24.688642,124.958441;32629179.541016,747720883.775302,26.149493,176.972061,32629179.541016,747720883.775302,26.149493,176.972061;15349377.626318,324792934.235274,24.562866,113.261559,15349377.626318,324792934.235274,24.562866,113.261559
2;20065305.843716,465877363.216805,25.055131,137.082885,20065306.560983,465877378.185739,25.055131,137.082888;20656345.382179,372410501.270347,26.38276,127.047302,20656345.848565,372410513.978533,26.382761,127.047305;19386230.13173,391094034.246673,24.688642,124.958443,19386230.549659,391094039.260068,24.688642,124.958444;32629179.715677,747720889.835397,26.149493,176.972062,32629180.067978,747720894.881006,26.149493,176.972063;15349378.168432,324792953.310574,24.562867,113.261565,15349378.371369,324792970.472828,24.562868,113.261569
1;20065306.879426,465877388.157048,25.055132,137.082891,20065307.368022,465877402.443225,25.055132,137.082894;20656345.938632,372410522.247867,26.382761,127.047308,20656346.645106,372410534.988109,26.382762,127.047311;19386230.578065,391094041.911868,24.688642,124.958444,19386231.048933,391094047.465132,24.688642,124.958446;32629180.104447,747720898.099216,26.149493,176.972064,32629180.568027,747720902.976336,26.149493,176.972064;15349378.437784,324792986.664947,24.562869,113.261574,15349379.264919,324793007.787668,24.56287,113.261579
2;20065307.424199,465877415.333338,25.055133,137.082897,20065307.502174,465877431.973943,25.055134,137.082903;20656346.661422,372410550.439175,26.382762,127.047314,20656346.687759,372410566.91153,26.382763,127.047319;19386231.163344,391094056.197552,24.688643,124.958448,19386231.226218,391094061.107581,24.688643,124.958449;32629180.674757,747720911.676929,26.149493,176.972066,32629180.764655,747720917.686717,26.149493,176.972067;15349379.484132,324793019.042226,24.562871,113.261583,15349379.567461,324793044.137835,24.562872,113.261591
1;20065307.785504,465877458.062762,25.055135,137.082909,20065309.231005,465877494.072261,25.055135,137.082915;20656347.361382,372410586.574347,26.382763,127.047324,20656349.090385,372410618.583389,26.382764,127.04733;19386231.527652,391094069.249095,24.688643,124.958451,19386231.795193,391094078.038413,24.688643,124.958453;32629181.007675,747720924.91597,26.149493,176.972068,32629181.336098,747720933.120549,26.149493,176.97207;15349380.099704,324793071.433329,24.562874,113.261599,15349382.919146,324793113.380624,24.562875,113.261608
0;20065309.880323,465877510.214238,25.055136,137.082919,20065309.880323,465877510.214238,25.055136,137.082919;20656349.569849,372410628.050975,26.382764,127.047333,20656349.569849,372410628.050975,26.382764,127.047333;19386232.051564,391094087.794796,24.688643,124.958455,19386232.051564,391094087.794796,24.688643,124.958455;32629181.514727,747720940.066625,26.149493,176.972071,32629181.514727,747720940.066625,26.149493,176.972071;15349383.314242,324793130.523423,24.562875,113.261613,15349383.314242,324793130.523423,24.562875,113.261613
1;20065310.019099,465877520.288553,25.055136,137.082921,20065310.784178,465877549.529688,25.055137,137.082928;20656349.603301,372410636.387036,26.382765,127.047335,20656350.42344,372410667.127659,26.382765,127.047342;19386232.156974,391094090.865858,24.688644,124.958456,19386233.121553,391094105.875287,24.688644,124.958459;32629181.660525,747720943.707242,26.149493,176.972071,32629182.49622,747720957.592311,26.149494,176.972073;15349383.689613,324793145.050729,24.562876,113.261618,15349384.308585,324793190.737953,24.562878,113.261629
1;20065310.9015,465877564.626521,25.055138,137.082931,20065312.883025,465877641.000862,25.05514,137.082945;20656350.566388,372410683.35781,26.382766,127.047345,20656351.877687,372410762.022718,26.382767,127.04736;19386233.306929,391094112.199814,24.688644,124.95846,19386234.658216,391094138.15344,24.688644,124.958464;32629182.702881,747720963.583391,26.149494,176.972074,32629183.679076,747720987.150305,26.149494,176.972077;15349384.694121,324793208.628038,24.562879,113.261633,15349386.700514,324793314.652108,24.562882,113.261656
1;20065313.327894,465877648.737734,25.05514,137.082947,20065313.658427,465877669.091374,25.055141,137.082952;20656351.937165,372410771.848093,26.382767,127.047362,20656352.149824,372410784.211032,26.382768,127.047365;19386234.801023,391094141.227106,24.688645,124.958465,19386235.011349,391094146.027696,24.688645,124.958467;32629183.776086,747720990.470349,26.149494,176.972078,32629183.981465,747720994.95605,26.149494,176.972079;15349386.88944,324793328.114322,24.562883,113.26166,15349387.695195,324793344.566711,24.562884,113.261665
2;20065313.817017,465877683.636298,25.055141,137.082956,20065313.928184,465877698.44654,25.055142,137.082959;20656352.291833,372410799.182319,26.382768,127.047369,20656352.353647,372410811.697764,26.382769,127.047372;19386235.243155,391094151.568498,24.688645,124.958468,19386235.27771,391094156.534486,24.688645,124.958469;32629184.153103,747720999.634706,26.149494,176.972079,32629184.190045,747721004.730754,26.149494,176.97208;15349387.810998,324793359.181156,24.562885,113.26167,15349387.917139,324793374.915144,24.562886,113.261674
0;20065314.33498,465877707.686148,25.055142,137.082961,20065314.33498,465877707.686148,25.055142,137.082961;20656352.454005,372410816.095049,26.382769,127.047373,20656352.454005,372410816.095049,26.382769,127.047373;19386235.548149,391094159.754766,24.688645,124.95847,19386235.548149,391094159.754766,24.688645,124.95847;32629184.404806,747721007.355581,26.149494,176.972081,32629184.404806,747721007.355581,26.149494,176.972081;15349388.522451,324793384.175848,24.562887,113.261677,15349388.522451,324793384.175848,24.562887,113.261677
1;20065314.510555,465877727.143452,25.055143,137.082965,20065314.961961,465877740.857284,25.055144,137.082971;20656352.684228,372410832.40341,26.38277,127.047377,20656352.96675,372410847.36436,26.382771,127.047382;19386235.651263,391094164.700294,24.688646,124.958471,19386235.979582,391094172.130876,24.688646,124.958473;32629184.480171,747721012.168597,26.149494,176.972082,32629184.72595,747721018.866166,26.149494,176.972083;15349388.7122,324793406.521453,24.562888,113.261683,15349388.774121,324793427.45348,24.562891,113.261691
1;20065315.975034,465877757.163708,25.055145,137.082975,20065316.297102,465877784.74859,25.055145,137.082979;20656353.781107,372410861.825887,26.382772,127.047386,20656353.913166,372410885.956637,26.382772,127.04739;19386237.083953,391094179.585707,24.688646,124.958475,19386237.251365,391094189.400054,24.688646,124.958477;32629185.750485,747721026.527463,26.149495,176.972084,32629185.895039,747721037.057061,26.149495,176.972086;15349389.798064,324793451.458998,24.562892,113.261698,15349390.153783,324793484.110068,24.562893,113.261705
2;20065316.747209,465877795.135858,25.055146,137.082982,20065317.069294,465877813.65303,25.055147,137.082986;20656354.330834,372410896.620592,26.382773,127.047394,20656354.444259,372410911.250944,26.382773,127.047397;19386237.519883,391094196.889864,24.688647,124.958479,19386237.704743,391094207.69569,24.688647,124.958481;32629186.071982,747721044.140471,26.149495,176.972087,32629186.221584,747721053.906976,26.149495,176.972088;15349390.210171,324793500.779736,24.562895,113.261711,15349390.494552,324793518.79579,24.562895,113.261716
2;20065317.811238,465877831.437799,25.055147,137.08299,20065318.010921,465877857.607499,25.055148,137.082996;20656355.039489,372410924.81917,26.382774,127.047401,20656355.149236,372410946.478212,26.382774,127.047406;19386238.478537,391094216.171618,24.688647,124.958482,19386238.538935,391094225.250285,24.688647,124.958484;32629186.762758,747721060.958995,26.149495,176.972089,32629186.837779,747721068.456083,26.149495,176.972091;15349390.928003,324793535.09321,24.562897,113.261721,15349391.001641,324793565.569909,24.562898,113.261729
0;20065318.421097,465877874.09253,25.055148,137.082999,20065318.421097,465877874.09253,25.055148,137.082999;20656355.568162,372410959.149252,26.382775,127.047409,20656355.568162,372410959.149252,26.382775,127.047409;19386238.79212,391094233.949408,24.688647,124.958486,19386238.79212,391094233.949408,24.688647,124.958486;32629187.070683,747721077.93703,26.149495,176.972092,32629187.070683,747721077.93703,26.149495,176.972092;15349391.353272,324793583.892536,24.562898,113.261733,15349391.353272,324793583.892536,24.562898,113.261733
2;20065318.584808,465877883.653447,25.055149,137.083001,20065318.863966,465877901.467586,25.055149,137.083004;20656355.92507,372410968.499013,26.382775,127.047411,20656356.174102,372410985.585861,26.382775,127.047414;19386238.879672,391094237.796627,24.688648,124.958487,19386239.195683,391094248.573816,24.688648,124.958489;32629187.17906,747721082.117513,26.149495,176.972093,32629187.549248,747721091.276514,26.149495,176.972094;15349391.637694,324793597.289898,24.562899,113.261737,15349392.153523,324793618.103026,24.5629,113.261742
2;20065319.11729,465877912.12435,25.055149,137.083007,20065319.391819,465877928.654387,25.05515,137.08301;20656356.320392,372410996.881142,26.382776,127.047417,20656356.604649,372411009.901083,26.382776,127.047419;19386239.341788,391094253.333305,24.688648,124.95849,19386239.598393,391094260.613052,24.688648,124.958491;32629187.676712,747721096.55324,26.149495,176.972095,32629187.90887,747721103.015508,26.149495,176.972095;15349392.268218,324793631.713271,24.562901,113.261746,15349392.628616,324793641.241417,24.562901,113.261749
2;20065319.957448,465877940.34367,25.055151,137.083014,20065320.405814,465877949.784832,25.055151,137.083017;20656356.939941,372411018.054668,26.382777,127.047423,20656357.579078,372411029.22161,26.382777,127.047426;19386239.833946,391094266.384055,24.688648,124.958493,19386240.02163,391094271.371893,24.688648,124.958494;32629188.151833,747721107.981472,26.149495,176.972096,32629188.382631,747721112.648772,26.149495,176.972097;15349393.010655,324793654.68277,24.562903,113.261754,15349393.628336,324793667.078943,24.562904,113.261758
1;20065320.509811,465877965.771495,25.055152,137.083021,20065320.645797,465877976.075736,25.055152,137.083023;20656357.605504,372411039.188289,26.382777,127.047429,20656357.63421,372411049.31887,26.382778,127.047431;19386240.034763,391094279.256063,24.688648,124.958495,19386240.071179,391094284.371712,24.688649,124.958496;32629188.417182,747721119.431568,26.149495,176.972098,32629188.433893,747721124.699125,26.149496,176.972099;15349393.69825,324793681.314897,24.562904,113.261763,15349393.726175,324793701.643192,24.562905,113.261767
0;20065321.272763,465878011.964969,25.055153,137.083029,20065321.272763,465878011.964969,25.055153,137.083029;20656358.682608,372411077.642193,26.382778,127.047436,20656358.682608,372411077.642193,26.382778,127.047436;19386241.376466,391094301.308921,24.688649,124.958499,19386241.376466,391094301.308921,24.688649,124.958499;32629189.414156,747721140.513837,26.149496,176.972101,32629189.414156,747721140.513837,26.149496,176.972101;15349396.400746,324793847.996863,24.562905,113.261792,15349396.400746,324793847.996863,24.562905,113.261792
2;20065322.673035,465878023.999519,25.055153,137.083033,20065323.75751,465878038.708882,25.055154,137.083037;20656359.579929,372411086.696955,26.382778,127.04744,20656360.46801,372411101.746585,26.382779,127.047443;19386242.091282,391094305.335089,24.688649,124.958501,19386242.342729,391094310.276734,24.688649,124.958502;32629189.932736,747721144.049987,26.149496,176.972102,32629190.131025,747721148.815655,26.149496,176.972103;15349397.149987,324793860.14358,24.562907,113.261797,15349397.844663,324793878.311492,24.562908,113.261803
2;20065324.558856,465878055.427191,25.055154,137.08304,20065324.963414,465878069.349268,25.055155,137.083045;20656360.874849,372411116.028901,26.382779,127.047446,20656361.304413,372411128.036755,26.38278,127.04745;19386242.60131,391094315.458323,24.688649,124.958503,19386242.721692,391094319.138197,24.688649,124.958504;32629190.259473,747721153.86875,26.149496,176.972103,32629190.393129,747721157.641479,26.149496,176.972104;15349398.118515,324793894.750111,24.562909,113.261807,15349398.618374,324793911.750895,24.56291,113.261814
2;20065325.163818,465878076.502185,25.055155,137.083047,20065325.52308,465878085.410576,25.055156,137.08305;20656361.590792,372411136.244044,26.38278,127.047453,20656361.781393,372411146.741461,26.382781,127.047456;19386242.756553,391094321.545299,24.68865,124.958505,19386243.13972,391094326.049407,24.68865,124.958506;32629190.499243,747721160.896386,26.149496,176.972105,32629190.960438,747721165.100693,26.149496,176.972106;15349398.821379,324793926.021609,24.562911,113.261818,15349399.134619,324793935.217682,24.562912,113.261822
1;20065325.739456,465878102.621841,25.055157,137.083054,20065325.851937,465878116.692438,25.055157,137.083057;20656361.843114,372411160.754767,26.382781,127.04746,20656361.917742,372411171.177306,26.382782,127.047463;19386243.146466,391094332.842218,24.68865,124.958508,19386243.228862,391094337.162028,24.68865,124.958509;32629190.97798,747721172.176715,26.149496,176.972107,32629191.020851,747721175.646057,26.149496,176.972108;15349399.360189,324793955.581421,24.562913,113.261828,15349399.474899,324793969.462243,24.562914,113.261832
0;20065326.729325,465878125.680536,25.055157,137.083059,20065326.729325,465878125.680536,25.055157,137.083059;20656362.422951,372411177.318537,26.382782,127.047464,20656362.422951,372411177.318537,26.382782,127.047464;19386243.591996,391094342.730881,24.68865,124.95851,19386243.591996,391094342.730881,24.68865,124.95851;32629191.238991,747721180.261713,26.149496,176.972108,32629191.238991,747721180.261713,26.149496,176.972108;15349399.933491,324793993.201512,24.562915,113.261837,15349399.933491,324793993.201512,24.562915,113.261837
1;20065326.846123,465878144.381031,25.055158,137.083064,20065327.73511,465878166.525481,25.055159,137.083068;20656362.481547,372411198.745953,26.382783,127.047469,20656363.70759,372411219.729882,26.382783,127.047474;19386243.661457,391094352.562305,24.688651,124.958512,19386244.609052,391094362.859485,24.688651,124.958514;32629191.292686,747721189.568452,26.149496,176.97211,32629192.363303,747721199.059828,26.149497,176.972111;15349400.036609,324794016.84007,24.562916,113.261843,15349400.613761,324794052.92466,24.562917,113.261851
2;20065327.855685,465878177.841237,25.055159,137.083071,20065330.275435,465878190.01568,25.05516,137.083074;20656363.839355,372411227.852461,26.382784,127.047476,20656365.97264,372411238.716447,26.382784,127.047479;19386244.801811,391094367.29367,24.688651,124.958515,19386246.715375,391094374.426461,24.688651,124.958517;32629192.449862,747721203.472577,26.149497,176.972112,32629194.586478,747721209.937446,26.149497,176.972113;15349400.771124,324794066.229643,24.562917,113.261855,15349402.94067,324794076.731323,24.562918,113.261858
2;20065330.40007,465878203.998499,25.05516,137.083078,20065331.948817,465878210.741013,25.055161,137.08308;20656366.10652,372411249.438147,26.382784,127.047482,20656366.57019,372411256.215589,26.382785,127.047484;19386246.752152,391094381.004047,24.688651,124.958518,19386246.819844,391094384.281863,24.688652,124.958519;32629194.622611,747721216.174779,26.149497,176.972114,32629194.780685,747721219.243228,26.149497,176.972115;15349403.093313,324794094.037767,24.562919,113.261863,15349403.70021,324794103.534994,24.56292,113.261866
0;20065332.029371,465878231.83528,25.055162,137.083085,20065332.029371,465878231.83528,25.055162,137.083085;20656366.637709,372411277.763003,26.382786,127.047489,20656366.637709,372411277.763003,26.382786,127.047489;19386246.946187,391094395.778094,24.688652,124.958521,19386246.946187,391094395.778094,24.688652,124.958521;32629194.842015,747721230.203312,26.149497,176.972116,32629194.842015,747721230.203312,26.149497,176.972116;15349403.905143,324794132.22392,24.562921,113.261874,15349403.905143,324794132.22392,24.562921,113.261874
2;20065332.359237,465878243.062325,25.055162,137.083088,20065332.477083,465878260.032511,25.055162,137.083091;20656366.700018,372411289.514094,26.382786,127.047491,20656367.167347,372411302.033799,26.382786,127.047494;19386247.017675,391094401.600327,24.688652,124.958523,19386247.355448,391094412.476973,24.688652,124.958524;32629194.905478,747721235.451415,26.149497,176.972117,32629195.270977,747721243.42812,26.149497,176.972118;15349404.341951,324794152.708917,24.562922,113.261878,15349404.639398,324794164.686485,24.562922,113.261882
1;20065332.792103,465878275.721748,25.055164,137.083097,20065334.103475,465878301.408686,25.055165,137.083104;20656367.34334,372411314.537284,26.382787,127.047498,20656368.965874,372411333.889062,26.382788,127.047505;19386247.442455,391094418.07838,24.688652,124.958526,19386248.86916,391094428.945567,24.688653,124.958529;32629195.324534,747721249.222499,26.149497,176.972119,32629196.744036,747721260.455081,26.149497,176.972121;15349404.814365,324794183.058676,24.562924,113.26189,15349407.092704,324794212.970388,24.562927,113.2619
2;20065334.215549,465878310.007327,25.055166,137.083107,20065335.395779,465878320.588232,25.055166,137.08311;20656369.090432,372411341.969904,26.382789,127.047508,20656370.043683,372411350.474484,26.382789,127.04751;19386248.975369,391094438.206669,24.688653,124.958531,19386249.863608,391094442.700049,24.688653,124.958532;32629196.904903,747721268.613038,26.149497,176.972123,32629197.869926,747721274.083537,26.149498,176.972124;15349407.214546,324794227.356236,24.562928,113.261905,15349408.480214,324794240.48432,24.562929,113.261909
0;20065337.118155,465878344.799643,25.055167,137.083115,20065337.118155,465878344.799643,25.055167,137.083115;20656371.234567,372411369.697355,26.382789,127.047515,20656371.234567,372411369.697355,26.382789,127.047515;19386250.593074,391094459.313098,24.688653,124.958535,19386250.593074,391094459.313098,24.688653,124.958535;32629198.767609,747721291.167728,26.149498,176.972126,32629198.767609,747721291.167728,26.149498,176.972126;15349409.938943,324794264.353848,24.562929,113.261916,15349409.938943,324794264.353848,24.562929,113.261916
2;20065337.868051,465878356.342883,25.055167,137.083118,20065338.087943,465878368.600392,25.055167,137.083121;20656371.6947,372411377.774248,26.38279,127.047517,20656371.803912,372411386.325396,26.38279,127.04752;19386251.045003,391094462.603731,24.688653,124.958536,19386251.125413,391094466.393371,24.688654,124.958537;32629199.359709,747721294.602799,26.149498,176.972126,32629199.465622,747721298.67775,26.149498,176.972127;15349410.414895,324794273.919411,24.56293,113.261919,15349410.534801,324794286.601261,24.562931,113.261923
1;20065338.154169,465878380.708547,25.055168,137.083124,20065338.434058,465878396.991884,25.055168,137.083127;20656371.938002,372411396.558533,26.382791,127.047522,20656372.153413,372411411.575399,26.382791,127.047525;19386251.264959,391094469.480967,24.688654,124.958538,19386251.428364,391094480.412521,24.688654,124.95854;32629199.579816,747721302.737667,26.149498,176.972128,32629199.692589,747721309.025942,26.149498,176.972129;15349410.745173,324794304.210737,24.562932,113.261928,15349411.335722,324794326.081179,24.562933,113.261933
1;20065338.913469,465878412.142218,25.055169,137.08313,20065340.8591,465878448.175419,25.05517,137.083138;20656372.449939,372411422.929158,26.382791,127.047527,20656374.155147,372411451.900712,26.382792,127.047534;19386251.475801,391094488.582572,24.688654,124.958541,19386252.614754,391094500.767427,24.688654,124.958544;32629199.720009,747721316.832932,26.149498,176.97213,32629200.690347,747721328.907065,26.149498,176.972132;15349411.77776,324794339.207695,24.562933,113.261936,15349413.346618,324794389.17524,24.562935,113.261948
1;20065341.705466,465878466.597713,25.05517,137.083142,20065343.342651,465878485.168002,25.055172,137.083149;20656375.059527,372411465.148326,26.382793,127.047537,20656376.605983,372411484.867219,26.382794,127.047544;19386253.385919,391094509.102515,24.688655,124.958546,19386254.048649,391094516.022729,24.688655,124.958548;32629201.391529,747721335.54917,26.149498,176.972133,32629201.963125,747721341.607761,26.149498,176.972135;15349414.49848,324794406.109682,24.562937,113.261954,15349418.023934,324794432.259819,24.56294,113.261965
0;20065343.90388,465878508.532068,25.055174,137.083156,20065343.90388,465878508.532068,25.055174,137.083156;20656377.527484,372411504.878896,26.382795,127.04755,20656377.527484,372411504.878896,26.382795,127.04755;19386254.783507,391094526.553617,24.688656,124.958551,19386254.783507,391094526.553617,24.688656,124.958551;32629202.764355,747721351.831683,26.149499,176.972137,32629202.764355,747721351.831683,26.149499,176.972137;15349419.61082,324794467.567791,24.562942,113.261976,15349419.61082,324794467.567791,24.562942,113.261976
1;20065344.000214,465878525.339664,25.055175,137.08316,20065344.851099,465878573.967027,25.055177,137.083173;20656377.696795,372411519.96774,26.382796,127.047554,20656378.550134,372411564.294987,26.382798,127.047565;19386254.910003,391094530.193706,24.688656,124.958552,19386254.999636,391094540.334888,24.688657,124.958555;32629202.972857,747721355.684104,26.149499,176.972138,32629203.095658,747721367.354962,26.149499,176.97214;15349419.810205,324794488.309254,24.562944,113.261983,15349422.129423,324794571.381817,24.562948,113.262004
1;20065344.946511,465878590.029821,25.055178,137.083176,20065345.265473,465878621.65175,25.05518,137.083185;20656378.678618,372411579.180462,26.382798,127.047569,20656379.430688,372411612.513186,26.3828,127.047577;19386255.095007,391094545.960868,24.688657,124.958557,19386255.520689,391094559.937312,24.688658,124.95856;32629203.191476,747721373.28793,26.149499,176.972141,32629203.630865,747721386.958841,26.149499,176.972143;15349422.300341,324794588.605163,24.562949,113.262009,15349424.582619,324794632.512595,24.562953,113.262023
