Estimulo;C1;C2;C3;C4;C5
0;339228.408191,24416741.014642,32.554594,36.023073;827977.643571,35038702.117681,29.76322,40.739753;406759.027711,24227831.357315,32.990716,36.284853;927524.101876,33213089.234335,30.641418,40.58621;794958.703672,37138971.7794,29.942833,42.153798
1;339228.503993,24416752.109865,32.554593,36.02308;827978.103331,35038727.710503,29.763226,40.739776;406759.957936,24227888.500113,32.990721,36.284909;927524.809369,33213153.896485,30.641431,40.586267;794958.942896,37138985.368455,29.942834,42.153808
0;339228.982188,24416769.021021,32.554597,36.023098;827980.771923,35038795.364583,29.763254,40.739841;406765.187458,24228038.377745,32.990759,36.285063;927530.801107,33213316.491164,30.641487,40.586422;794960.120718,37139009.348701,29.942843,42.15383
3;339229.04958,24416785.836057,32.554596,36.023109;827981.062228,35038858.25697,29.763262,40.739887;406765.909798,24228174.050727,32.990759,36.285172;927531.412878,33213465.314925,30.641503,40.586532;794960.174777,37139034.971232,29.942845,42.153847
0;339231.031226,24416803.113497,32.5546,36.023129;827985.397331,35038944.433004,29.763295,40.739976;406773.568929,24228391.831302,32.990798,36.285402;927539.3338,33213693.615506,30.641573,40.586761;794962.427271,37139070.37195,29.942855,42.15388
0;339231.924778,24416823.815709,32.554597,36.023141;827987.094704,35039005.161032,29.763294,40.74001;406776.397753,24228513.516382,32.99078,36.285475;927541.637066,33213834.37005,30.641565,40.586836;794962.741371,37139095.017589,29.942854,42.153892
2;339232.049661,24416835.897037,32.554598,36.023152;827987.392607,35039065.191092,29.763306,40.740055;406776.908501,24228654.084551,32.990788,36.285587;927542.144165,33213993.524456,30.641586,40.586951;794962.915257,37139117.777686,29.942857,42.153909
0;339236.198782,24416895.172001,32.554584,36.023185;827991.288312,35039146.785278,29.763313,40.740113;406779.615682,24228800.473258,32.990792,36.285708;927544.279784,33214149.484967,30.641609,40.587071;794967.524492,37139171.527986,29.942857,42.153943
2;339236.9438,24416913.705252,32.554583,36.023199;827992.487299,35039219.912784,29.763324,40.740166;406781.874054,24228968.358417,32.990793,36.285835;927547.655878,33214333.492308,30.641628,40.587201;794968.874274,37139255.965705,29.942875,42.154006
0;339239.970063,24416937.054063,32.55458,36.023217;827997.943386,35039274.57859,29.763337,40.740221;406789.935362,24229080.307074,32.990803,36.285961;927555.217617,33214469.442749,30.641654,40.587332;794975.137097,37139302.126107,29.942884,42.154049
4;339242.402246,24416959.542945,32.554576,36.023233;828004.278043,35039326.741847,29.763336,40.740256;406801.928196,24229176.286212,32.990791,36.286038;927568.112385,33214570.629917,30.641654,40.587408;794984.344633,37139362.301995,29.942883,42.154092
0;339242.848909,24416976.966451,32.554575,36.023246;828004.403157,35039397.045745,29.76334,40.740303;406802.104275,24229340.59072,32.990773,36.286151;927568.368294,33214755.02796,30.641654,40.587524;794984.580153,37139447.917705,29.942887,42.154146
4;339242.917382,24416997.547496,32.554574,36.023259;828004.720534,35039473.786435,29.76335,40.74035;406802.860068,24229526.616425,32.99077,36.286271;927569.285014,33214959.352287,30.641669,40.587645;794984.890283,37139531.187183,29.942897,42.154196
0;339243.008953,24417010.498257,32.554574,36.02327;828005.179259,35039521.052025,29.763359,40.740388;406803.851916,24229629.908759,32.990774,36.286361;927570.096695,33215071.065671,30.641685,40.587735;794985.329227,37139580.335392,29.942907,42.154236
0;339244.840153,24417032.395738,32.554573,36.023286;828007.802337,35039576.13017,29.763367,40.740432;406807.384365,24229758.38684,32.990773,36.286468;927573.891609,33215211.200332,30.641699,40.587842;794987.452311,37139619.958333,29.942911,42.154265
3;339244.900211,24417049.423293,32.554574,36.0233;828008.650411,35039639.893907,29.763381,40.740478;406809.847614,24229907.96915,32.990783,36.28658;927576.437023,33215373.020429,30.641724,40.587954;794988.142692,37139660.09445,29.94292,42.154294
0;339246.197914,24417087.242921,32.554569,36.023323;828009.199156,35039744.667132,29.763391,40.740547;406810.102788,24230129.613046,32.990779,36.286742;927576.673662,33215616.785545,30.641745,40.588119;794988.627061,37139740.764968,29.942925,42.154342
2;339246.316051,24417100.990578,32.554572,36.023336;828009.338163,35039802.628095,29.763403,40.74059;406810.535321,24230269.155154,32.990784,36.286849;927577.174569,33215769.900803,30.641763,40.588226;794988.799743,37139777.944668,29.942932,42.154371
0;339246.514454,24417116.759757,32.554574,36.02335;828009.91829,35039867.121648,29.763422,40.740644;406812.223332,24230445.365537,32.990795,36.286992;927579.029996,33215966.693061,30.641795,40.588373;794989.432586,37139824.68011,29.942942,42.154406
2;339246.760715,24417131.914817,32.554573,36.023361;828010.20652,35039940.443218,29.763428,40.740693;406812.514399,24230613.110021,32.990788,36.287113;927579.420126,33216156.108448,30.641805,40.588498;794989.712485,37139869.924761,29.942945,42.154433
0;339247.845293,24417164.506929,32.554568,36.02338;828013.111184,35040070.051004,29.763428,40.740765;406818.456503,24230884.664171,32.990758,36.287282;927585.399328,33216453.671492,30.641802,40.588665;794991.899932,37139945.965765,29.942945,42.154475
